Author,Affiliation,Publication Date,Journal Title,Title,Volume,URL
"Meng, Xin; Qian, Nancy; Yared, Pierre",Australian National University; Yale University; Columbia University,2015-04-20,The Review of Economic Studies,"The Institutional Causes of China's Great Famine, 1959–1961",82.0,https://academic.oup.com/restud/article/82/4/1568/2607347
"Simonovska, Ina","University of California, Davis and NBER",2015-04-02,The Review of Economic Studies,Income Differences and Prices of Tradables: Insights from an Online Retailer,82.0,https://academic.oup.com/restud/article/82/4/1612/2607346
"Allain, Marie-Laure; Chambolle, Claire; Rey, Patrick",Ecole Polytechnique and CREST; INRA (UR1303 ALISS); Toulouse School of Economics (Gremaq and IDEI),2015-07-21,The Review of Economic Studies,Vertical Integration as a Source of Hold-up,83.0,https://academic.oup.com/restud/article/83/1/1/2461256
"Armstrong, Mark; Zhou, Jidong","Department of Economics, University of Oxford; School of Management, Yale University",2015-07-21,The Review of Economic Studies,Search Deterrence *,83.0,https://academic.oup.com/restud/article/83/1/26/2461267
"Augenblick, Ned","Haas School of Business, University of California, Berkeley",2015-07-21,The Review of Economic Studies,The Sunk-Cost Fallacy in Penny Auctions,83.0,https://academic.oup.com/restud/article/83/1/58/2461279
"Bloom, Nicholas; Draca, Mirko; Van Reenen, John",Stanford University; Warwick University; London School of Economics and Centre for Economic Performance,2015-09-17,The Review of Economic Studies,"Trade Induced Technical Change? The Impact of Chinese Imports on Innovation, IT and Productivity",83.0,https://academic.oup.com/restud/article/83/1/87/2461318
"Delavande, Adeline; Kohler, Hans-Peter",University of Essex and Nova School of Business and Economics; University of Pennsylvania,2015-08-10,The Review of Economic Studies,HIV/AIDS-related Expectations and Risky Sexual Behaviour in Malawi,83.0,https://academic.oup.com/restud/article/83/1/118/2461181
"Fainmesser, Itay P.; Galeotti, Andrea","Carey Business School and Department of Economics, The Johns Hopkins University; Department of Economics, University of Essex",2015-07-21,The Review of Economic Studies,Pricing Network Effects,83.0,https://academic.oup.com/restud/article/83/1/165/2461225
"Hopenhayn, Hugo A.; Squintani, Francesco",University of California at Los Angeles; University of Warwick,2015-07-21,The Review of Economic Studies,Patent Rights and Innovation Disclosure,83.0,https://academic.oup.com/restud/article/83/1/199/2461202
"Jakiela, Pamela; Ozier, Owen","University of Maryland; Development Research Group, The World Bank",2015-09-17,The Review of Economic Studies,Does Africa Need a Rotten Kin Theorem? Experimental Evidence from Village Economies,83.0,https://academic.oup.com/restud/article/83/1/231/2461232
"Kang, Karam",Carnegie Mellon University,2015-07-20,The Review of Economic Studies,Policy Influence and Private Returns from Lobbying in the Energy Sector,83.0,https://academic.oup.com/restud/article/83/1/269/2461194
"Menzel, Konrad","Department of Economics, New York University",2015-07-21,The Review of Economic Studies,Inference for Games with Many Players,83.0,https://academic.oup.com/restud/article/83/1/306/2461287
"Ritzberger, Klaus",Vienna Graduate School of Finance and Institute for Advanced Studies,2015-07-21,The Review of Economic Studies,Order-Driven Markets are Almost Competitive,83.0,https://academic.oup.com/restud/article/83/1/338/2461215
"Vogl, Tom S.","Princeton University, NBER, and BREAD",2015-07-20,The Review of Economic Studies,"Differential Fertility, Human Capital, and Development",83.0,https://academic.oup.com/restud/article/83/1/365/2461161
"Wong, Tsz-Nga",The Bank of Canada,2015-07-21,The Review of Economic Studies,A Tractable Monetary Model under General Preferences,83.0,https://academic.oup.com/restud/article/83/1/402/2461250
"Alvarez, Fernando E.; Lippi, Francesco; Paciello, Luigi","University of Chicago and NBER; Einaudi Institute for Economics and Finance, University of Sassari, and CEPR; Einaudi Institute for Economics and Finance and CEPR",2015-10-29,The Review of Economic Studies,Monetary Shocks in Models with Inattentive Producers,83.0,https://academic.oup.com/restud/article/83/2/421/2461283
"Augenblick, Ned; Nicholson, Scott","Haas School of Business, University of California, Berkeley; Poynt",2015-12-14,The Review of Economic Studies,"Ballot Position, Choice Fatigue, and Voter Behaviour",83.0,https://academic.oup.com/restud/article/83/2/460/2461249
"Bordalo, Pedro; Gennaioli, Nicola; Shleifer, Andrei","Royal Holloway, University of London; Università Bocconi, and IGIER; Harvard University",2015-11-30,The Review of Economic Studies,Competition for Attention,83.0,https://academic.oup.com/restud/article/83/2/481/2461264
"Dustmann, Christian; Glitz, Albrecht; Schönberg, Uta; Brücker, Herbert","University College London (UCL), and Centre for Research and Analysis of Migration (CREAM); Universitat Pompeu Fabra and Barcelona GSE; University College London (UCL), Centre for Research and Analysis of Migration (CREAM), and Institute for Employment Research (IAB); University of Bamberg, and Institute for Employment Research (IAB)",2015-10-29,The Review of Economic Studies,Referral-based Job Search Networks,83.0,https://academic.oup.com/restud/article/83/2/514/2461224
"Ellingsen, Tore; Paltseva, Elena",Stockholm School of Economics and Norwegian School of Economics; Stockholm School of Economics and New Economic School,2016-02-18,The Review of Economic Studies,"Confining the Coase Theorem: Contracting, Ownership, and Free-Riding",83.0,https://academic.oup.com/restud/article/83/2/547/2461319
"Exley, Christine L.",Harvard Business School,2015-10-26,The Review of Economic Studies,Excusing Selfishness in Charitable Giving: The Role of Risk,83.0,https://academic.oup.com/restud/article/83/2/587/2461284
"Ishiguro, Shingo","Graduate School of Economics, Osaka University",2015-09-17,The Review of Economic Studies,Relationships and Growth: On the Dynamic Interplay between Relational Contracts and Competitive Markets in Economic Development,83.0,https://academic.oup.com/restud/article/83/2/629/2461183
"Iskhakov, Fedor; Rust, John; Schjerning, Bertel","CEPAR, University of New South Wales; Georgetown University; University of Copenhagen",2015-10-29,The Review of Economic Studies,Recursive Lexicographical Search: Finding All Markov Perfect Equilibria of Finite State Directional Dynamic Games,83.0,https://academic.oup.com/restud/article/83/2/658/2461238
"Keister, Todd","Department of Economics, Rutgers University",2015-10-29,The Review of Economic Studies,Bailouts and Financial Fragility,83.0,https://academic.oup.com/restud/article/83/2/704/2461219
"Riedl, Arno; Rohde, Ingrid M. T.; Strobel, Martin",Maastricht University; Maastricht University; Maastricht University,2015-09-17,The Review of Economic Studies,Efficient Coordination in Weakest-Link Games,83.0,https://academic.oup.com/restud/article/83/2/737/2461171
"Schlenker, Wolfram; Walker, W. Reed",Columbia University and NBER; University of California at Berkeley and NBER,2015-10-20,The Review of Economic Studies,"Airports, Air Pollution, and Contemporaneous Health",83.0,https://academic.oup.com/restud/article/83/2/768/2461206
"Stanton, Christopher T.; Thomas, Catherine","London School of Economics, NBER, and CEPR; London School of Economics, the Centre for Economic Performance, and CEPR",2015-09-17,The Review of Economic Studies,Landing the First Job: The Value of Intermediaries in Online Hiring,83.0,https://academic.oup.com/restud/article/83/2/810/2461196
"Alfaro, Laura; Conconi, Paola; Fadinger, Harald; Newman, Andrew F.",Harvard Business School and NBER; Université Libre de Bruxelles (ECARES) and CEPR; University of Mannheim; Boston University and CEPR,2016-02-25,The Review of Economic Studies,Do Prices Determine Vertical Integration?,83.0,https://academic.oup.com/restud/article/83/3/855/2461253
"Arcidiacono, Peter; Bayer, Patrick; Blevins, Jason R.; Ellickson, Paul B.","Duke University and NBER; Duke University and NBER; Ohio State University; Simon Graduate School of Business, University of Rochester",2016-03-28,The Review of Economic Studies,"Estimation of Dynamic Discrete Choice Models in Continuous Time with
an Application to Retail Competition",83.0,https://academic.oup.com/restud/article/83/3/889/2461340
"Beath, Andrew; Christia, Fotini; Egorov, Georgy; Enikolopov, Ruben","World Bank; Department of Political Science, Massachusetts Institute of
Technology; Kellogg School of Management, Northwestern University, and NBER; ICREA–IPEG, UPF, Barcelona GSE, and New Economic School",2016-04-12,The Review of Economic Studies,"Electoral Rules and Political Selection: Theory and Evidence from a
Field Experiment in Afghanistan",83.0,https://academic.oup.com/restud/article/83/3/932/2461437
"Chiu, Jonathan; Koeppl, Thorsten V.","Bank of Canada Victoria University of Wellington; Department of Economics, Queen's University",2016-03-28,The Review of Economic Studies,"Trading Dynamics with Adverse Selection and Search: Market Freeze,
Intervention and Recovery",83.0,https://academic.oup.com/restud/article/83/3/969/2584411
"Erosa, Andrés; Fuster, Luisa; Kambourov, Gueorgui",Universidad Carlos III de Madrid; Universidad Carlos III de Madrid; University of Toronto,2016-03-16,The Review of Economic Studies,"Towards a Micro-Founded Theory of Aggregate Labour
Supply",83.0,https://academic.oup.com/restud/article/83/3/1001/2461315
"Halac, Marina; Kartik, Navin; Liu, Qingmin",Columbia University and University of Warwick; Columbia University; Columbia University,2016-03-21,The Review of Economic Studies,Optimal Contracts for Experimentation,83.0,https://academic.oup.com/restud/article/83/3/1040/2461400
"Kroft, Kory; Notowidigdo, Matthew J.",University of Toronto and NBER; Northwestern University and NBER,2016-02-18,The Review of Economic Studies,"Should Unemployment Insurance Vary with the Unemployment Rate? Theory
and Evidence",83.0,https://academic.oup.com/restud/article/83/3/1092/2461292
"Matějka, Filip",CERGE-EI,2015-10-21,The Review of Economic Studies,Rationally Inattentive Seller: Sales and Discrete Pricing,83.0,https://academic.oup.com/restud/article/83/3/1125/2461226
"Nurski, Laura; Verboven, Frank",University of Leuven and the Research Foundation (FWO); University of Leuven and C.E.P.R .,2016-01-21,The Review of Economic Studies,"Exclusive Dealing as a Barrier to Entry? Evidence from
Automobiles",83.0,https://academic.oup.com/restud/article/83/3/1156/2461273
"Rendahl, Pontus",University of Cambridge and CEPR,2016-02-22,The Review of Economic Studies,Fiscal Policy in an Unemployment Crisis,83.0,https://academic.oup.com/restud/article/83/3/1189/2461240
"Rothschild, Casey; Scheuer, Florian",Wellesley College; Stanford University and NBER,2016-03-18,The Review of Economic Studies,Optimal Taxation with Rent-Seeking,83.0,https://academic.oup.com/restud/article/83/3/1225/2461431
"Storeygard, Adam",Tufts University,2016-04-23,The Review of Economic Studies,"Farther on down the Road: Transport Costs, Trade and Urban Growth in
Sub-Saharan Africa",83.0,https://academic.oup.com/restud/article/83/3/1263/2461454
"Meng, Xin; Qian, Nancy; Yared, Pierre",Australian National University; Yale University; Columbia University,2016-05-22,The Review of Economic Studies,Erratum,83.0,https://academic.oup.com/restud/article/83/3/1296/2461453
"Alaoui, Larbi; Penta, Antonio","Universitat Pompeu Fabra and Barcelona GSE; Department of Economics, University of Wisconsin-Madison",2015-10-29,The Review of Economic Studies,Endogenous Depth of Reasoning,83.0,https://academic.oup.com/restud/article/83/4/1297/2223372
"Andersen, Thomas Barnebeck; Dalgaard, Carl-Johan; Selaya, Pablo","Department of Business and Economics, University of Southern Denmark; Department of Economics, University of Copenhagen, and CEPR; Department of Economics, University of Copenhagen",2016-02-23,The Review of Economic Studies,Climate and the Emergence of Global Income Differences,83.0,https://academic.oup.com/restud/article/83/4/1334/2223564
"Azariadis, Costas; Kaas, Leo; Wen, Yi",Washington University in St. Louis and Federal Reserve Bank of St. Louis; University of Konstanz; Federal Reserve Bank of St. Louis and Tsinghua University,2015-12-29,The Review of Economic Studies,Self-Fulfilling Credit Cycles,83.0,https://academic.oup.com/restud/article/83/4/1364/2223446
"Baliga, Sandeep; Ely, Jeffrey C.","Kellogg School of Management, Northwestern University; Department of Economics, Northwestern University",2016-02-27,The Review of Economic Studies,Torture and the Commitment Problem,83.0,https://academic.oup.com/restud/article/83/4/1406/2223518
"Bierbrauer, Felix J.; Hellwig, Martin F.",University of Cologne; Max Planck Institute for Research on Collective Goods,2016-03-24,The Review of Economic Studies,Robustly Coalition-Proof Incentive Mechanisms for Public Good Provision are Voting Mechanisms and Vice Versa,83.0,https://academic.oup.com/restud/article/83/4/1440/2223732
"Chan, Tat Y.; Hamilton, Barton H.; Papageorge, Nicholas W.","Olin Business School, Washington University, St. Louis; Olin Business School, Washington University, St. Louis; Department of Economics, John Hopkins University",2015-10-29,The Review of Economic Studies,"Health, Risky Behaviour and the Value of Medical Innovation for Infectious Disease",83.0,https://academic.oup.com/restud/article/83/4/1465/2223380
"Cheng, Xu; Liao, Zhipeng; Schorfheide, Frank","University of Pennsylvania; University of California, Los Angeles; University of Pennsylvania and NBER",2016-01-21,The Review of Economic Studies,Shrinkage Estimation of High-Dimensional Factor Models with Structural Instabilities,83.0,https://academic.oup.com/restud/article/83/4/1511/2223553
"Deltas, George; Herrera, Helios; Polborn, Mattias K.",University of Illinois; HEC Montreal; University of Illinois,2015-12-29,The Review of Economic Studies,Learning and Coordination in the Presidential Primary System,83.0,https://academic.oup.com/restud/article/83/4/1544/2223433
"Garfagnini, Umberto; Strulovici, Bruno",University of Surrey; Northwestern University,2016-02-12,The Review of Economic Studies,Social Experimentation with Interdependent and Expanding Technologies,83.0,https://academic.oup.com/restud/article/83/4/1579/2223607
"Greaney, Brian P.; Kaboski, Joseph P.; Van Leemput, Eva",Yale University; University of Notre Dame and NBER; Board of Governors of the Federal Reserve System,2016-01-21,The Review of Economic Studies,Can Self-Help Groups Really Be “Self-Help”?,83.0,https://academic.oup.com/restud/article/83/4/1614/2223549
"Hansen, Stephen; McMahon, Michael","Universitat Pompeu Fabra, and Barcelona GSE, and CEPR; University of Warwick, and CEPR, CAGE, CfM, and CAMA",2016-02-15,The Review of Economic Studies,First Impressions Matter: Signalling as a Source of Policy Dynamics,83.0,https://academic.oup.com/restud/article/83/4/1645/2223590
"Livshits, Igor; Mac Gee, James C.; Tertilt, Michèle",University of Western Ontario and BEROC; University of Western Ontario; University of Mannheim and CEPR,2016-03-29,The Review of Economic Studies,The Democratization of Credit and the Rise in Consumer Bankruptcies,83.0,https://academic.oup.com/restud/article/83/4/1673/2223638
"Müller, Ulrich K.; Watson, Mark W.","Princeton University, Department of Economics; Princeton University, Department of Economics",2016-01-21,The Review of Economic Studies,Measuring Uncertainty about Long-Run Predictions,83.0,https://academic.oup.com/restud/article/83/4/1711/2223529
"Wagner, Ulrich J.",University of Mannheim,2016-02-20,The Review of Economic Studies,Estimating Strategic Models of International Treaty Formation,83.0,https://academic.oup.com/restud/article/83/4/1741/2223389
"Cabral, Marika",University of Texas at Austin and NBER,2016-06-27,The Review of Economic Studies,Claim Timing and Ex Post Adverse Selection,84.0,https://academic.oup.com/restud/article/84/1/1/2669947
"Cloyne, James S; Surico, Paolo","Bank of England, CEPR and CFM; London Business School and CEPR",2016-05-09,The Review of Economic Studies,Household Debt and the Dynamic Effects of Income Tax Changes,84.0,https://academic.oup.com/restud/article/84/1/45/2669946
"Condorelli, Daniele; Galeotti, Andrea; Renou, Ludovic","Department of Economics, University of Essex; Department of Economics, European University Institute and University of Essex; Department of Economics, University of Essex",2016-07-11,The Review of Economic Studies,Bilateral Trading in Networks,84.0,https://academic.oup.com/restud/article/84/1/82/2669980
"Roca, Jorge De La; Puga, Diego",University of Southern California; CEMFI,2016-07-20,The Review of Economic Studies,Learning by Working in Big Cities,84.0,https://academic.oup.com/restud/article/84/1/106/2669971
"Dellavigna, Stefano; List, John A.; Malmendier, Ulrike; Rao, Gautam",UC Berkeley and NBER; U Chicago and NBER; UC Berkeley and NBER; Harvard University and NBER,2016-10-18,The Review of Economic Studies,Voting to Tell Others,84.0,https://academic.oup.com/restud/article/84/1/143/2684500
"Demarzo, Peter M.; Sannikov, Yuliy",Stanford University; Princeton University,2016-07-09,The Review of Economic Studies,"Learning, Termination, and Payout Policy in Dynamic Incentive Contracts",84.0,https://academic.oup.com/restud/article/84/1/182/2669964
"Tillio, Alfredo di; Kos, Nenad; Messner, Matthias","Bocconi University, IGIER; Bocconi University, IGIER; Bocconi University, IGIER, CESifo",2016-10-18,The Review of Economic Studies,The Design of Ambiguous Mechanisms,84.0,https://academic.oup.com/restud/article/84/1/237/2684495
"Fong, Yuk-Fai; Li, Jin",Hong Kong University of Science and Technology; Northwestern University,2016-07-09,The Review of Economic Studies,Information Revelation in Relational Contracts,84.0,https://academic.oup.com/restud/article/84/1/277/2669982
"Gentzkow, Matthew; Kamenica, Emir",Stanford University and NBER; University of Chicago,2016-10-18,The Review of Economic Studies,Competition in Persuasion,84.0,https://academic.oup.com/restud/article/84/1/300/2684496
"Heidhues, Paul; Kőszegi, Botond; Murooka, Takeshi",ESMT; Central European University; University of Munich,2016-08-06,The Review of Economic Studies,Inferior Products and Profitable Deception*,84.0,https://academic.oup.com/restud/article/84/1/323/2669986
"Helpman, Elhanan; Itskhoki, Oleg; Muendler, Marc-Andreas; Redding, Stephen J.","Harvard University and CIFAR; Princeton University; University of California, San Diego; Princeton University",2016-06-29,The Review of Economic Studies,Trade and Inequality: From Theory to Estimation,84.0,https://academic.oup.com/restud/article/84/1/357/2669956
"Hirano, Tomohiro; Yanagawa, Noriyuki","Faculty of Economics, The University of Tokyo; Faculty of Economics, The University of Tokyo",2016-11-07,The Review of Economic Studies,"Asset Bubbles, Endogenous Growth, and Financial Frictions",84.0,https://academic.oup.com/restud/article/84/1/406/2687763
"Lee, SangMok",University of Pennsylvania,2016-09-14,The Review of Economic Studies,Incentive Compatibility of Large Centralized Matching Markets,84.0,https://academic.oup.com/restud/article/84/1/444/2669995
"Lipscomb, Molly; Mobarak, Ahmed Mushfiq",University of Virginia; Yale University,2016-11-07,The Review of Economic Studies,Decentralization and Pollution Spillovers: Evidence from the Re-drawing of County Borders in Brazil*,84.0,https://academic.oup.com/restud/article/84/1/464/2739716
,,0,0,0,0.0,https://academic.oup.com/restud/article/84/2/503/2420613
"Booij, Adam S; Leuven, Edwin; Oosterbeek, Hessel",University of Amsterdam; University of Oslo; University of Amsterdam,2016-09-14,The Review of Economic Studies,Ability Peer Effects in University: Evidence from a Randomized Experiment,84.0,https://academic.oup.com/restud/article/84/2/547/2417357
,,0,0,0,0.0,https://academic.oup.com/restud/article/84/2/579/2929336
,,0,0,0,0.0,https://academic.oup.com/restud/article/84/2/580/2669943
,,0,0,0,0.0,https://academic.oup.com/restud/article/84/2/613/2669959
"Fort, Teresa C.","Tuck School of Business at Dartmouth, and NBER",2016-12-24,The Review of Economic Studies,Technology and Production Fragmentation: Domestic versus Foreign Sourcing,84.0,https://academic.oup.com/restud/article/84/2/650/2687762
,,0,0,0,0.0,https://academic.oup.com/restud/article/84/2/688/2419531
"Lindenlaub, Ilse",Yale University,2017-01-23,The Review of Economic Studies,Sorting Multidimensional Types: Theory and Application,84.0,https://academic.oup.com/restud/article/84/2/718/2938067
,,0,0,0,0.0,https://academic.oup.com/restud/article/84/2/790/2669969
,,0,0,0,0.0,https://academic.oup.com/restud/article/84/2/816/2669949
,,0,0,0,0.0,https://academic.oup.com/restud/article/84/2/853/2670006
"Pagel, Michaela",Columbia Business School,2017-01-20,The Review of Economic Studies,Expectations-Based Reference-Dependent Life-Cycle Consumption,84.0,https://academic.oup.com/restud/article/84/2/885/2929387
"Vives, Xavier",IESE Business School,2017-02-01,The Review of Economic Studies,Endogenous Public Information and Welfare in Market Games,84.0,https://academic.oup.com/restud/article/84/2/935/2965769
,,0,0,0,0.0,https://academic.oup.com/restud/article/84/2/964/2669963
"Bobtcheff, Catherine; Bolte, Jérôme; Mariotti, Thomas","Toulouse School of Economics, Université Toulouse Capitole (CNRS); Toulouse School of Economics, Université Toulouse Capitole; Toulouse School of Economics, Université Toulouse Capitole (CNRS), CEPR, and CESifo",2016-07-10,The Review of Economic Studies,Researcher’s Dilemma,84.0,https://academic.oup.com/restud/article/84/3/969/2669989
"Caldara, Dario; Kamps, Christophe",Federal Reserve Board of Governors; European Central Bank,2017-05-08,The Review of Economic Studies,The Analytics of SVARs: A Unified Framework to Measure Fiscal Multipliers,84.0,https://academic.oup.com/restud/article/84/3/1015/3805543
"Cheron, Arnaud; Decreuse, Bruno","University of Le Mans (GAINS) and EDHEC Business School; Aix-Marseille University (Aix-Marseille School of Economics), CNRS and EHESS",2016-07-11,The Review of Economic Studies,Matching with Phantoms,84.0,https://academic.oup.com/restud/article/84/3/1041/2669976
"Grieco, Paul L. E.; McDevitt, Ryan C.",The Pennsylvania State University; Duke University,2016-09-12,The Review of Economic Studies,Productivity and Quality in Health Care: Evidence from the Dialysis Industry,84.0,https://academic.oup.com/restud/article/84/3/1071/2417356
"Ifrach, Bar; Weintraub, Gabriel Y.","Airbnb; Graduate School of Business, Stanford University",2016-09-16,The Review of Economic Studies,A Framework for Dynamic Oligopoly in Concentrated Industries,84.0,https://academic.oup.com/restud/article/84/3/1106/2670003
"Johnson, Justin P.","Johnson Graduate School of Management, Cornell University",2017-02-02,The Review of Economic Studies,The Agency Model and MFN Clauses,84.0,https://academic.oup.com/restud/article/84/3/1151/2963140
"Landier, Augustin; Plantin, Guillaume",Toulouse School of Economics; Sciences Po,2016-07-22,The Review of Economic Studies,Taxing the Rich,84.0,https://academic.oup.com/restud/article/84/3/1186/2669978
"Marie, Olivier; Zölitz, Ulf","Erasmus University Rotterdam, Maastricht University, Tinbergen Institute, Centre for Economic Performance, Institute for the Study of Labor (IZA), and Center for Economic Studies-Ifo; briq—Institute on Behavior and Inequality, IZA and Maastricht University",2017-03-27,The Review of Economic Studies,“High” Achievers? Cannabis Access and Academic Performance,84.0,https://academic.oup.com/restud/article/84/3/1210/3091869
"Merlo, Antonio; Paula, Áureo de","Rice University; UCL, São Paulo School of Economics-FGV, CeMMAP and IFS",2016-09-14,The Review of Economic Studies,Identification and Estimation of Preference Distributions When Voters Are Ideological,84.0,https://academic.oup.com/restud/article/84/3/1238/2669998
"Pavoni, Nicola; Yazici, Hakki","Bocconi University, IGIER and IFS; Sabanci University",2016-07-09,The Review of Economic Studies,Intergenerational Disagreement and Optimal Taxation of Parental Transfers,84.0,https://academic.oup.com/restud/article/84/3/1264/2669984
"Qu, Zhongjun; Tkachenko, Denis",Boston University; National University of Singapore,2016-09-16,The Review of Economic Studies,Global Identification in DSGE Models Allowing for Indeterminacy,84.0,https://academic.oup.com/restud/article/84/3/1306/2670005
"Schumacher, Heiner; Kesternich, Iris; Kosfeld, Michael; Winter, Joachim",University of Leuven; University of Leuven; Goethe University Frankfurt; University of Munich,2016-09-14,The Review of Economic Studies,"One, Two, Many—Insensitivity to Group Size in Games with Concentrated Benefits and Dispersed Costs",84.0,https://academic.oup.com/restud/article/84/3/1346/2669996
"Chan, Marc K.",University of Melbourne,2017-03-30,The Review of Economic Studies,Welfare Dependence and Self-Control: An Empirical Analysis,84.0,https://academic.oup.com/restud/article/84/4/1379/3091894
"Chen, Yi-Chun; Di Tillio, Alfredo; Faingold, Eduardo; Xiong, Siyang","Department of Economics, National University of Singapore; Department of Economics and IGIER, Bocconi University; Department of Economics and Cowles Foundation, Yale University; Department of Economics, University of Bristol",2016-12-24,The Review of Economic Studies,Characterizing the Strategic Impact of Misspecified Beliefs,84.0,https://academic.oup.com/restud/article/84/4/1424/2739381
"CóRdoba, Juan Carlos; Ripoll, Marla",Iowa State University; Iowa State University,2016-10-18,The Review of Economic Studies,Risk Aversion and the Value of Life,84.0,https://academic.oup.com/restud/article/84/4/1472/2684497
"Dellavigna, Stefano; Hermle, Johannes",UC Berkeley and NBER; UC Berkeley,2017-02-02,The Review of Economic Studies,Does Conflict of Interest Lead to Biased Coverage? Evidence from Movie Reviews,84.0,https://academic.oup.com/restud/article/84/4/1510/2966903
"Dingel, Jonathan I.",University of Chicago Booth School of Business,2016-10-30,The Review of Economic Studies,The Determinants of Quality Specialization,84.0,https://academic.oup.com/restud/article/84/4/1551/2684498
"Dominitz, Jeff; F. Manski, Charles","Resolution Economics; Department of Economics and Institute for Policy Research, Northwestern University",2017-02-20,The Review of Economic Studies,More Data or Better Data? A Statistical Decision Problem,84.0,https://academic.oup.com/restud/article/84/4/1583/3038029
"Du, Songzi; Zhu, Haoxiang","Simon Fraser University; Massachusetts Institute of Technology, NBER, and CFTC",2017-01-30,The Review of Economic Studies,What is the Optimal Trading Frequency in Financial Markets?,84.0,https://academic.oup.com/restud/article/84/4/1606/2963139
"Egorov, Georgy; Harstad, Bård","Kellogg School of Management, Northwestern University, and NBER; University of Oslo",2017-03-01,The Review of Economic Studies,Private Politics and Public Regulation,84.0,https://academic.oup.com/restud/article/84/4/1652/3058808
"Faria-e-Castro, Miguel; Martinez, Joseba; Philippon, Thomas","New York University; New York University; NYU Stern School of Business, NBER and CEPR",2016-12-24,The Review of Economic Studies,Runs versus Lemons: Information Disclosure and Fiscal Capacity,84.0,https://academic.oup.com/restud/article/84/4/1683/2739379
"Harstad, Bård; Mideksa, Torben K.",University of Oslo; University of Oslo,2017-03-14,The Review of Economic Studies,Conservation Contracts and Political Regimes,84.0,https://academic.oup.com/restud/article/84/4/1708/3069929
"Mankart, Jochen; Oikonomou, Rigas","Research Centre, Deutsche Bundesbank; Department of Economics, UC Louvain",2016-12-24,The Review of Economic Studies,Household Search and the Aggregate Labour Market,84.0,https://academic.oup.com/restud/article/84/4/1735/2684499
"Ozdenoren, Emre; Yuan, Kathy","London Business School and CEPR; London School of Economics, FMG and CEPR",2016-11-16,The Review of Economic Studies,Contractual Externalities and Systemic Risk,84.0,https://academic.oup.com/restud/article/84/4/1789/2823691
"Spiegler, Ran","Tel Aviv University, University College London and Centre for Macroeconomics",2017-01-20,The Review of Economic Studies,“Data Monkeys”: A Procedural Model of Extrapolation from Partial Statistics,84.0,https://academic.oup.com/restud/article/84/4/1818/2929388
"Stahl, Konrad; Strausz, Roland",University of Mannheim; Humboldt-Universität zu Berlin,2017-02-07,The Review of Economic Studies,Certification and Market Transparency,84.0,https://academic.oup.com/restud/article/84/4/1842/2972798
,,0,0,0,0.0,https://academic.oup.com/restud/article/84/4/1869/3746569
,,0,0,0,0.0,https://academic.oup.com/restud/article/84/4/1870/3770501
"Andreasen, Martin M; Fernández-Villaverde, Jesús; Rubio-Ramírez, Juan F","Aarhus University and CREATES; University of Pennsylvania, NBER, and CEPR; Emory University, Federal Reserve Bank of Atlanta, and FEDEA",2017-06-28,The Review of Economic Studies,The Pruned State-Space System for Non-Linear DSGE Models: Theory and Empirical Applications,85.0,https://academic.oup.com/restud/article/85/1/1/3897018
"Armenter, Roc",Federal Reserve Bank of Philadelphia,2017-01-06,The Review of Economic Studies,The Perils of Nominal Targets,85.0,https://academic.oup.com/restud/article/85/1/50/2856667
"Borağan Aruoba, S; Cuba-Borda, Pablo; Schorfheide, Frank","University of Maryland; Federal Reserve Board; University of Pennsylvania, PIER, NBER, and CEPR",2017-04-19,The Review of Economic Studies,Macroeconomic Dynamics Near the ZLB: A Tale of Two Countries,85.0,https://academic.oup.com/restud/article/85/1/87/3742166
"Beaudry, Paul; Galizia, Dana; Portier, Franck","Vancouver School of Economics, University of British Columbia and NBER; Carleton University; Toulouse School of Economics and CEPR",2017-03-01,The Review of Economic Studies,Reconciling Hayek’s and Keynes’ Views of Recessions,85.0,https://academic.oup.com/restud/article/85/1/119/3058807
"Best, Michael Carlos; Kleven, Henrik Jacobsen",Columbia University; Princeton University,2017-06-24,The Review of Economic Studies,Housing Market Responses to Transaction Taxes: Evidence From Notches and Stimulus in the U.K.,85.0,https://academic.oup.com/restud/article/85/1/157/3887235
"Bond, Philip; Sigurdsson, Gustav",University of Washington; Citigroup Global Markets,2017-07-11,The Review of Economic Studies,Commitment Contracts,85.0,https://academic.oup.com/restud/article/85/1/194/3952782
"J Caballero, Ricardo; Farhi, Emmanuel",MIT and NBER; Harvard University and NBER,2017-02-28,The Review of Economic Studies,The Safety Trap,85.0,https://academic.oup.com/restud/article/85/1/223/3058503
"Chang, Briana",University of Wisconsin–Madison,2017-04-06,The Review of Economic Studies,Adverse Selection and Liquidity Distortion,85.0,https://academic.oup.com/restud/article/85/1/275/3108820
"Cisternas, Gonzalo","Sloan School of Management, MIT",2017-03-27,The Review of Economic Studies,Two-Sided Learning and the Ratchet Principle,85.0,https://academic.oup.com/restud/article/85/1/307/3091868
"Dávila, Eduardo; Korinek, Anton",New York University; Johns Hopkins University and NBER,2017-02-10,The Review of Economic Studies,Pecuniary Externalities in Economies with Financial Frictions,85.0,https://academic.oup.com/restud/article/85/1/352/2982065
