Author,Affiliation,Publication Date,Journal Title,Title,Volume,Issue,URL
Gilles Duranton; Toni Haniotis,"London School of Economics & Political Science, Department of Geography & Environment, Houghton Street, London WC2A 2AE, UK; Santésuisse, 4500 Solothurn, Switzerland",2004/08/01,Journal of Public Economics,A comparison between economic systems with an application to transition,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703000380
Brian Duncan,"Department of Economics, University of Colorado at Denver, Campus Box 181, Denver, CO 80217-3364, USA",2004/08/01,Journal of Public Economics,A theory of impact philanthropy,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703000379
Daniel Tinkelman,"Department of Accounting, Lubin School of Business, Pace University, 1 Pace Plaza, New York, NY 10038, USA",2004/08/01,Journal of Public Economics,Using nonprofit organization-level financial data to infer managers' fund-raising strategies,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703002019
Donald Cox; Bruce E. Hansen; Emmanuel Jimenez,"Department of Economics, Boston College, Chesnut Hill, MA USA; Department of Economics, University of Wisconsin, Social Science Building, 1180 Obervatory Drive, Madison, WI 53706, USA; The World Bank, Washington, DC USA",2004/08/01,Journal of Public Economics,How responsive are private transfers to income? Evidence from a laissez-faire economy,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703000690
Alan J Auerbach,,2004/08/01,Journal of Public Economics,Erratum to “Editorial introduction” [J. Public Econ. 88 (2004) 895–897],88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000325
,,2004/08/01,Journal of Public Economics,Editorial Board,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000234
Kevin Milligan; Enrico Moretti; Philip Oreopoulos,"Department of Economics, University of British Columbia, 997-1873 East Mall, Vancouver, BC, Canada V6T 1Z1; Department of Economics, University of California, Los Angeles, Los Angeles, CA 90095-1477, USA; Department of Economics, University of Toronto, 150 St. George Street, Toronto, ON, Canada M5S 3G7",2004/08/01,Journal of Public Economics,Does education improve citizenship? Evidence from the United States and the United Kingdom,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703002056
,,,,,,,https://www.sciencedirect.com/science/article/pii/S0047272703002068
Eric A. Hanushek; John F. Kain; Steven G. Rivkin,"Stanford University, National Bureau of Economic Research, Stanford, CA, USA; University of Texas at Dallas, Dallas, TX, USA; Amherst College, National Bureau of Economic Research, Amherst, MA, USA",2004/08/01,Journal of Public Economics,Disruption versus Tiebout improvement: the costs and benefits of switching schools,88.0,0,https://www.sciencedirect.com/science/article/pii/S004727270300063X
Lisa Barrow; Cecilia Elena Rouse,"Economic Research Federal Reserve Bank of Chicago, Chicago, IL 60404, USA; Firestone Library, Industrial Relations Section, Princeton University, Princeton, NJ 08544, USA",2004/08/01,Journal of Public Economics,Using market valuation to assess public school spending,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703000240
Nora Gordon,"Department of Economics, University of California, San Diego, CA 92093 0508, USA",2004/08/01,Journal of Public Economics,Do federal grants boost school spending? Evidence from Title I,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703001373
Jeffrey A. Groen; Michelle J. White,"Department of Labor Economics, Cornell University, 357 Ives Hall, Ithaca, NY 14853-3901, USA; Department of Economics, University of California, San Diego, 9500 Gilman Drive, La Jolla, CA 92093-0508, USA; NBER, USA",2004/08/01,Journal of Public Economics,In-state versus out-of-state students: the divergence of interest between public universities and state governments,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703000768
David N Figlio; Maurice E Lucas,"Department of Economics, University of Florida, Gainesville, FL 32611-7140, USA; National Bureau of Economic Research, Cambridge, MA 02138-5398, USA; School Board of Alachua County, Gainsville, FL 32601 USA",2004/08/01,Journal of Public Economics,Do high grading standards affect student performance?,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703000392
Anna Aizer,"Center For Research on Child Wellbeing, Wallace Hall, Princeton University, Princeton, NJ 08544, USA",2004/08/01,Journal of Public Economics,Home alone: supervision after school and child behavior,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703000227
J.Ignacio Conde-Ruiz; Vincenzo Galasso,"FEDEA, Calle Jorge Juan 46, 28001 Madrid, Spain; IGIER, Università Bocconi, Milan, Italy; CEPR, London, UK",2004/08/01,Journal of Public Economics,The macroeconomics of early retirement,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000143
Robert McMillan,"Department of Economics, University of Toronto, 150 St. George Street, Toronto, ON, Canada M5S 3G7",2004/08/01,Journal of Public Economics,"Competition, incentives, and public school productivity",88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703000781
Daniel Bergstresser; James Poterba,"Harvard Business School, Boston, MA 02163, USA; MIT Department of Economics, Cambridge, MA 02142-1347, USA; NBER, USA",2004/08/01,Journal of Public Economics,Asset allocation and asset location: household evidence from the survey of consumer finances,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703000811
David Joulfaian,"Office of Tax Analysis, US Department of the Treasury, 1500 Pennsylvania Avenue, NW, Washington, DC 20220, USA; Department of Economics, George Washington University, 624 Funger Hall, 2201 G St. NW, Washington, DC 20052, USA",2004/08/01,Journal of Public Economics,Gift taxes and lifetime transfers: time series evidence,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703000823
Nada Eissa; Hilary Williamson Hoynes,"Public Policy Institute and Department of Economics, Georgetown University, USA; Department of Economics, University of California, Davis and NBER, USA",2004/08/01,Journal of Public Economics,Taxes and the labor market participation of married couples: the earned income tax credit,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703001440
Jonathan Gruber; Botond Kőszegi,"Department of Economics, MIT and NBER, E52-355, 50 Memorial Drive, Cambridge, MA 02142-1347, USA; UC Berkeley, USA",2004/08/01,Journal of Public Economics,Tax incidence when individuals are time-inconsistent: the case of cigarette excise taxes,88.0,0,https://www.sciencedirect.com/science/article/pii/S004727270300077X
Melvin Stephens; Jennifer Ward-Batts,"School of Public Policy and Management, Carnegie Mellon University, Pittsburgh, PA USA; NBER, USA; Department of Economics, Claremont McKenna College, 500 E 9th Street, Claremont, CA 91711, USA",2004/08/01,Journal of Public Economics,The impact of separate taxation on the intra-household allocation of assets: evidence from the UK,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703000677
Alberto Alesina; Rafael Di Tella; Robert MacCulloch,"NBER and CEPR, Harvard University, Cambridge, USA; Harvard Business School, USA; Princeton University, Princeton, USA",2004/08/01,Journal of Public Economics,Inequality and happiness: are Europeans and Americans different?,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703000756
Ilyana Kuziemko; Steven D Levitt,"Department of Economics, Littauer Hall, Harvard University, Cambridge, MA 02138, USA; University of Chicago and American Bar Foundation, 1126 E. 59th Street, Chicago, IL 60637, USA",2004/08/01,Journal of Public Economics,An empirical analysis of imprisoning drug offenders,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703000203
George R.G. Clarke; Lixin Colin Xu,"Development Research Group—Competition and Regulation Policy, World Bank, 1818 H Street NW, MSN MC3-300, Washington, DC 20433, USA; Guanghua School of Management, Peking University, Beijing, China",2004/08/01,Journal of Public Economics,"Privatization, competition, and corruption: how characteristics of bribe takers and payers affect bribes to utilities",88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703000835
Claudia Senik,"University Paris-IV Sorbonne and DELTA, ENS, Fédération Paris-Jourdan 48, bd Jourdan, Paris 75014, France",2004/08/01,Journal of Public Economics,When information dominates comparison: Learning from Russian subjective panel data,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703000665
Gilles Duranton; Toni Haniotis,"London School of Economics & Political Science, Department of Geography & Environment, Houghton Street, London WC2A 2AE, UK; Santésuisse, 4500 Solothurn, Switzerland",2004/08/01,Journal of Public Economics,A comparison between economic systems with an application to transition,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703000380
Brian Duncan,"Department of Economics, University of Colorado at Denver, Campus Box 181, Denver, CO 80217-3364, USA",2004/08/01,Journal of Public Economics,A theory of impact philanthropy,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703000379
Daniel Tinkelman,"Department of Accounting, Lubin School of Business, Pace University, 1 Pace Plaza, New York, NY 10038, USA",2004/08/01,Journal of Public Economics,Using nonprofit organization-level financial data to infer managers' fund-raising strategies,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703002019
Donald Cox; Bruce E. Hansen; Emmanuel Jimenez,"Department of Economics, Boston College, Chesnut Hill, MA USA; Department of Economics, University of Wisconsin, Social Science Building, 1180 Obervatory Drive, Madison, WI 53706, USA; The World Bank, Washington, DC USA",2004/08/01,Journal of Public Economics,How responsive are private transfers to income? Evidence from a laissez-faire economy,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703000690
Alan J Auerbach,,2004/08/01,Journal of Public Economics,Erratum to “Editorial introduction” [J. Public Econ. 88 (2004) 895–897],88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000325
,,2004/09/01,Journal of Public Economics,Editorial Board,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000489
Richard Blundell; Roger Gordon,"University College London, Department of Economics, Gower Street, London WC1E 6BT, UK",2004/09/01,Journal of Public Economics,Editorial,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703001920
Jan Boone; Lans Bovenberg,"Department of Economics, Tilburg University, P.O. Box 90153, 5000 LE Tilburg, The Netherlands",2004/09/01,Journal of Public Economics,The optimal taxation of unskilled labor with job search and social assistance,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703001944
Helmuth Cremer; Jean-Marie Lozachmeur; Pierre Pestieau,"GREMAQ and IDEI, University of Toulouse, France; GREMAQ, University of Toulouse, France; CREPP, Université de Liège, CORE, Université Catholique de Louvain and Delta, France",2004/09/01,Journal of Public Economics,"Social security, retirement age and optimal income taxation",88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703001956
Austan Goolsbee,"University of Chicago, G.S.B., American Bar Foundation and N.B.E.R., 1101 E. 58th St., Chicago, IL 60637, USA",2004/09/01,Journal of Public Economics,The impact of the corporate income tax: evidence from state organizational form data,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703001968
William M. Gentry; R.Glenn Hubbard,"Williams College, Department of Economics, Williamstown, MA 01267, USA; National Bureau of Economics Research, 1050 Massachusetts Avenue, Cambridge, MA 02138, USA; Graduate School of Business, Columbia University, 609 Uris Hall, New York, NY 10027, USA",2004/09/01,Journal of Public Economics,The effects of progressive income taxation on job turnover,88.0,0,https://www.sciencedirect.com/science/article/pii/S004727270300197X
Bradley T. Heim; Bruce D. Meyer,"Department of Economics, Duke University, 305 Social Science, Box 90097, Durham, NC 27708, USA; Department of Economics, Northwestern University, 2001 Sheridan Road, Evanston, IL 60208, USA; NBER, USA",2004/09/01,Journal of Public Economics,Work costs and nonconvex preferences in the estimation of labor supply models,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703001981
Don Fullerton; Li Gan,"Department of Economics, University of Texas, Austin, TX 78712, USA",2004/09/01,Journal of Public Economics,A simulation-based welfare loss calculation for labor taxes with piecewise-linear budgets,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703001993
,,2004/12/01,Journal of Public Economics,Editorial Board,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000994
M. Gallego; C. Pitchik,"Department of Economics, Wilfrid Laurier University, 75 University Avenue W., Waterloo, ON, Canada N2L 3C5; Department of Economics, University of Toronto, 150 St. George St., Toronto, ON, Canada M5S 3G7",2004/12/01,Journal of Public Economics,An economic theory of leadership turnover,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703001439
Dan Bernhardt; Sangita Dubey; Eric Hughson,"Department of Economics, College of Business, University of Illinois, 3330 Wohlers Hall, 1206 South Sixth Street, Champaign, IL 61820, USA; Department of Finance, Government of Canada, Canada; Leeds School of Business, University of Colorado, USA",2004/12/01,Journal of Public Economics,Term limits and pork barrel politics,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000386
Matthias Messner; Mattias K. Polborn,"Bocconi University and IGIER, Milan, Italy; Department of Economics, University of Illinois, 225 H David Kinley Hall, 1407 W. Gregory Drive, Urbana, IL 61801, USA",2004/12/01,Journal of Public Economics,Paying politicians,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000210
,,,,,,,https://www.sciencedirect.com/science/article/pii/S0047272703002007
Mark Gradstein; Michael Kaganovich,"Department of Economics, Ben Gurion University, Beer Shera, 84105, Israel; CEPR CESifo, Israel; Department of Economics, Indiana University, Wylie Hall, Bloomington, IN 47405, USA",2004/12/01,Journal of Public Economics,Aging population and education finance,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703000653
John Bound; Julie Berry Cullen; Austin Nichols; Lucie Schmidt,"Department of Economics, University of Michigan, Ann Arbor, MI 48109-1220, USA; National Bureau of Economic Research, Cambridge, MA, USA; Department of Economics, Williams College, Williamstown, MA 01267, USA",2004/12/01,Journal of Public Economics,The welfare implications of increasing disability insurance benefit generosity,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703000847
Amy Finkelstein,"Harvard University and National Bureau of Economic Research, 1050 Massachusetts Ave., 3rd Floor, Cambridge, MA 02138, USA",2004/12/01,Journal of Public Economics,"Minimum standards, insurance regulation and adverse selection: evidence from the Medigap market",88.0,0,https://www.sciencedirect.com/science/article/pii/S004727270400043X
Mark Duggan,"University of Maryland and NBER, College Park, MD 20742, USA",2004/12/01,Journal of Public Economics,Does contracting out increase the efficiency of government programs? Evidence from Medicaid HMOs,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703001415
Anna Aizer; Janet Currie,"Department of Economics, Brown University, Box B, 64 Waterman St., Providence, RI 02912, USA; Department of Economics, UCLA, 405 Hilgard Ave., Los Angeles, CA 90095-1477, USA; NBER, USA",2004/12/01,Journal of Public Economics,Networks or neighborhoods? Correlations in the use of publicly-funded maternity care in California,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703001385
Rafael Lalive; Josef Zweimüller,"University of Zurich, IZA, IEW, Bluemlisalpstr 10, 8006 Zurich, Switzerland; CESifo, Switzerland; CEPR, Switzerland",2004/12/01,Journal of Public Economics,Benefit entitlement and unemployment duration: The role of policy endogeneity,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703001427
B.Douglas Bernheim; Robert J. Lemke; John Karl Scholz,"Department of Economics, NBER, Stanford University, Stanford, CA, USA; Department of Economics and Business, Lake Forest College, Lake Forest, IL, USA; Department of Economics, NBER, University of Wisconsin–Madison, Madison, WI, USA",2004/12/01,Journal of Public Economics,Do estate and gift taxes affect the timing of private transfers?,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000167
,,,,,,,https://www.sciencedirect.com/science/article/pii/S0047272704000428
Emmanuel Saez,"Department of Economics, University of California at Berkeley and NBER, 549 Evans Hall #3880, Berkeley, CA 94720, USA",2004/12/01,Journal of Public Economics,The optimal treatment of tax expenditures,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703001397
Hisahiro Naito,"Institute of Social and Economic Research, Osaka University, Mihogaoka 6-1, Ibaraki City, Osaka 567-0047, Japan; Department of Economics, University of California Irvine, Irvine, CA, USA",2004/12/01,Journal of Public Economics,"Endogenous human capital accumulation, comparative advantage and direct vs. indirect redistribution",88.0,0,https://www.sciencedirect.com/science/article/pii/S004727270300080X
Thomas Aronsson; Tomas Sjögren,"Department of Economics, Umeå University, SE-901 87 Umeå, Sweden",2004/12/01,Journal of Public Economics,"Efficient taxation, wage bargaining and policy coordination",88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000179
Mihir A. Desai; C.Fritz Foley; James R. Hines,"Harvard Business School and NBER, Boston, MA 02163, USA; University of Michigan Business School, Ann Arbor, MI 48109, USA; University of Michigan Business School and NBER, Ann Arbor, MI 48109, USA",2004/12/01,Journal of Public Economics,Foreign direct investment in a world of multiple taxes,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703001452
Horst Raff,"Department of Economics, University of Kiel, Wilhelm-Seelig-Platz 1, 24098 Kiel, Germany",2004/12/01,Journal of Public Economics,Preferential trade agreements and tax competition for foreign direct investment,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000350
Peter Klein,"Faculty of Business Administration, Simon Fraser University, Burnaby, BC, Canada V5A 1S6",2004/12/01,Journal of Public Economics,The capital gain lock-in effect and perfect substitutes,88.0,0,https://www.sciencedirect.com/science/article/pii/S004727270400012X
Michael Wenzel; Natalie Taylor,"Research School of Social Sciences, Australian National University, Canberra, ACT 0200, Australia; Australian Institute of Criminology, Canberra, Australia",2004/12/01,Journal of Public Economics,An experimental evaluation of tax-reporting schedules: a case of evidence-based tax administration,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703001403
Karine Nyborg; Kjetil Telle,"The Ragnar Frisch Centre for Economic Research, Gaustadalléen 21, N-0349 Oslo, Norway; Research Department, Division for Resource and Environmental Economics, Statistics Norway, P.O. Box 8131 Dep, N-0033 Oslo, Norway",2004/12/01,Journal of Public Economics,The role of warnings in regulation: keeping control with less punishment,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000441
Guido Suurmond; Otto H. Swank; Bauke Visser,"Leiden University, The Netherlands; Tinbergen Institute, Erasmus University Rotterdam, The Netherlands; Tinbergen Institute, Department of Economics, Erasmus University Rotterdam, H 7-20, P.O. Box 1738, 3000 DR Rotterdam, The Netherlands",2004/12/01,Journal of Public Economics,On the bad reputation of reputational concerns,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703002032
Marc Bilodeau; Jason Childs; Stuart Mestelman,"Department of Economics, IUPUI, Indianapolis, IN 46202-5140, USA; University of New Brunswick at Saint John, Saint John, NB, Canada; Department of Economics, McMaster University, 1280 Main Street West, Hamilton, Ont., Canada L8S 4M4",2004/12/01,Journal of Public Economics,Volunteering a public service: an experimental investigation,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000155
Xiaobo Zhang; Shenggen Fan; Linxiu Zhang; Jikun Huang,"International Food Policy Research Institute (IFPRI), 2033 K Street, NW, Washington, DC 20006, USA; Center for Chinese Agricultural Policy (CCAP), Chinese Academy of Sciences, China",2004/12/01,Journal of Public Economics,Local governance and public goods provision in rural China,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272703000793
,,2004/12/01,Journal of Public Economics,2004 Index Volume 88,88.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704001264
,,2005/01/01,Journal of Public Economics,Editorial Board,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704001136
Robin Boadway; James Poterba,,2005/01/01,Journal of Public Economics,Editorial Announcement,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704001240
Bruce D. Meyer,"Department of Economics, Institute for Policy Research, Northwestern University and NBER, 2003 Sheridan Road, Evanston, IL 60208-2600, USA",2005/01/01,Journal of Public Economics,Editorial Introduction for Tax and Transfer Special Issue,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000027
Charles Michalopoulos; Philip K. Robins; David Card,"MDRC, 16 East 34 Street, New York, NY 10016, USA; University of Miami, USA; University of California-Berkeley, USA",2005/01/01,Journal of Public Economics,When financial work incentives pay for themselves: evidence from a randomized social experiment for welfare recipients,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000039
Phillip B. Levine; David J. Zimmerman,"Department of Economics, Wellesley College, 106 Central Street 02481 8260, Wellesley, MA, USA; National Bureau of Economic Research, USA; Department of Economics, Fernald House, Williams College, Williamstown, MA, USA; Institute for Research on Poverty, USA",2005/01/01,Journal of Public Economics,Children's welfare exposure and subsequent development,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000040
John C. Ham; Lara Shore-Sheppard,"Ohio State University, Columbus, OH 43210, USA; Williams College, Williamstown, MA 01267, USA; National Bureau of Economic Research, Cambridge, MA 02138, USA",2005/01/01,Journal of Public Economics,The effect of Medicaid expansions for low-income children on Medicaid participation and private insurance coverage: evidence from the SIPP,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000052
Janet Currie; John Fahr,"Department of Economics, UCLA and NBER, 405 Hilgard Avenue, Los Angeles, CA, 90095-1477, USA; ERS Group, 2100 M Street NW, Suite 810, Washington, DC, 20037, USA",2005/01/01,Journal of Public Economics,Medicaid managed care: effects on children's Medicaid coverage and utilization,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000064
Leemore Dafny; Jonathan Gruber,"Northwestern University, Evanston, IL 60208USA; NBER, USA; Department of Economics, Cambridge, MA 02142, USA",2005/01/01,Journal of Public Economics,Public insurance and child hospitalizations: access and efficiency effects,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000076
Jens Ludwig; Greg J. Duncan; Joshua C. Pinkston,"Georgetown Public Policy Institute, Georgetown University, 3600 N Street, NW, Suite 200, Washington, DC 20007, USA; Northwestern University, Evanston, IL, USA; Bureau of Labor Statistics, USA",2005/01/01,Journal of Public Economics,Housing mobility programs and economic self-sufficiency: Evidence from a randomized experiment,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000088
,,2005/02/01,Journal of Public Economics,Editorial Board,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704001847
,,2005/02/01,Journal of Public Economics,Public policy and retirement behavior,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704001707
Jean-Jacques Laffont; David Martimort,"Université de Toulouse, (IDEI, GREMAQ, ARQADE), 1 Place Anatole, Toulouse Cedex 31042, France; University of Southern California, Los Angeles, CA, USA; Université de Toulouse, (IDEI, GREMAQ), France; Institut Universitaire de France, France",2005/02/01,Journal of Public Economics,The design of transnational public good mechanisms for developing countries,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000416
James A. Robinson; Ragnar Torvik,"Department of Political Science, University of California at Berkeley, 210 Barrows Hall, Berkeley, CA 94720, USA; Department of Economics, University of California at Berkeley, 549 Evans, Berkeley, CA 94720, USA; Department of Economics, Norwegian University of Science and Technology, N-7491 Trondheim, Norway",2005/02/01,Journal of Public Economics,White elephants,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000775
Jean-Marie Baland; Patrick Francois,"C.R.E.D., Department of Economics, University of Namur, 8 Rempart de la Vierge, Namur 5000, Belgium; CentER, Tilburg University, The Netherlands; Department of Economics, University of British Columbia, Vancouver, BC, Canada; CMPO, Bristol University, UK",2005/02/01,Journal of Public Economics,Commons as insurance and the welfare impact of privatization,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000362
Anna Bassanini; Jérôme Pouyet,"University of Rome “La Sapienza”, Italy; IDEI, France; CREST-LEI, CERAS-ENPC, CORE-UCL, 28 rue des Saint-Pères, 75343 Paris Cedex 07, France; CEPR, United Kingdom",2005/02/01,Journal of Public Economics,Strategic choice of financing systems in regulated and interconnected industries,89.0,0,https://www.sciencedirect.com/science/article/pii/S004727270400074X
Larry Karp,"207 Giannini Hall, University of California, Berkeley, CA 94720, USA",2005/02/01,Journal of Public Economics,Global warming and hyperbolic discounting,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000799
Trudy Ann Cameron,"Department of Economics, 435 PLC, 1285 University of Oregon, Eugene, OR 97403-1285, USA",2005/02/01,Journal of Public Economics,Individual option prices for climate change mitigation,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000131
Jesse M. Shapiro,"Harvard University, NBER, 1050 Massachusetts Avenue, Cambridge, MA 02138, USA",2005/02/01,Journal of Public Economics,Is there a daily discount rate? Evidence from the food stamp nutrition cycle,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000751
Peter Arcidiacono; Sean Nicholson,"Department of Economics, 209 Social Sciences Building, Duke University, Durham, NC 27708, USA; University of Pennsylvania, NBER, USA",2005/02/01,Journal of Public Economics,Peer effects in medical school,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000192
F.Mikael Sandström; Fredrik Bergström,"Research Institute of Industrial Economics (IUI), P.O. Box 6501, SE-114 85 Stockholm, Sweden; Swedish Research Institute of Trade (HUI), Sweden",2005/02/01,Journal of Public Economics,School vouchers in practice: competition will not hurt you,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000404
David N. Figlio; Joshua Winicki,"Department of Economics, University of Florida and NBER, Gainesville FL 32611-7140, USA; American Institutes for Research, USA",2005/02/01,Journal of Public Economics,Food for thought: the effects of school accountability plans on school nutrition,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000209
Philippe Choné; Guy Laroque,"INSEE-CREST J360, 15 Boulevard, Gabriel Péri, 92245 Malakoff Cedex, France; CNRS URA 2200, France",2005/02/01,Journal of Public Economics,Optimal incentives for labor force participation,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000465
Beth Asch; Steven J. Haider; Julie Zissimopoulos,"RAND, USA; Department of Economics, Michigan State University, 101 Marshall Hall, East Lansing, MI 48824, USA",2005/02/01,Journal of Public Economics,Financial incentives and retirement: evidence from federal civil service workers,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000180
Alan L. Gustman; Thomas L. Steinmeier,"Department of Economics, Dartmouth College, Hanover, NH 03755, USA; Texas Tech University, USA",2005/02/01,Journal of Public Economics,The social security early entitlement age in a structural model of retirement and wealth,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000453
Juan A. Rojas,"Department of Economics, Universidad Carlos III de Madrid, Calle Madrid 126, 28903, Getafe, Spain",2005/02/01,Journal of Public Economics,"Life-cycle earnings, cohort size effects and social security: a quantitative exploration",89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000817
,,,,,,,https://www.sciencedirect.com/science/article/pii/S0047272704000891
Anke S. Kessler; Christoph Lülfesmann,"Department of Economics, Simon Fraser University, 8888 University Drive, Burnaby, BC, Canada V5A 1S6",2005/02/01,Journal of Public Economics,Tiebout and redistribution in a model of residential and political choice,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000374
Katherine Baicker,"Department of Economics, Dartmouth College and NBER, 6106 Rockefeller Hall, Hanover, NH 03755 3514, USA",2005/02/01,Journal of Public Economics,The spillover effects of state spending,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000118
Benjamin A. Olken,"Harvard University, Cambridge, MA 02138, USA",2005/02/01,Journal of Public Economics,Revealed community equivalence scales,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000398
,,2005/02/01,Journal of Public Economics,Editorial Board,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704001847
,,2005/02/01,Journal of Public Economics,Public policy and retirement behavior,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704001707
Jean-Jacques Laffont; David Martimort,"Université de Toulouse, (IDEI, GREMAQ, ARQADE), 1 Place Anatole, Toulouse Cedex 31042, France; University of Southern California, Los Angeles, CA, USA; Université de Toulouse, (IDEI, GREMAQ), France; Institut Universitaire de France, France",2005/02/01,Journal of Public Economics,The design of transnational public good mechanisms for developing countries,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000416
James A. Robinson; Ragnar Torvik,"Department of Political Science, University of California at Berkeley, 210 Barrows Hall, Berkeley, CA 94720, USA; Department of Economics, University of California at Berkeley, 549 Evans, Berkeley, CA 94720, USA; Department of Economics, Norwegian University of Science and Technology, N-7491 Trondheim, Norway",2005/02/01,Journal of Public Economics,White elephants,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000775
Jean-Marie Baland; Patrick Francois,"C.R.E.D., Department of Economics, University of Namur, 8 Rempart de la Vierge, Namur 5000, Belgium; CentER, Tilburg University, The Netherlands; Department of Economics, University of British Columbia, Vancouver, BC, Canada; CMPO, Bristol University, UK",2005/02/01,Journal of Public Economics,Commons as insurance and the welfare impact of privatization,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000362
