Author,Affiliation,Publication Date,Journal Title,Title,Volume,URL
Henrique Castro-Pires; Humberto Moreira,"Managerial Economics and Strategy, Kellogg School of Management, Northwestern University, USA; FGV EPGE - Fundação Getulio Vargas, Brazilian School of Economics and Finance, Brazil",2021/07/01,Games and Economic Behavior,Limited liability and non-responsiveness in agency models,128.0,https://www.sciencedirect.com/science/article/pii/S0899825621000452
John Duffy; Jonathan Lafky,"Department of Economics, University of California, Irvine, CA 92697, United States of America; Carleton College Department of Economics, Northfield, MN 55057, United States of America",2021/07/01,Games and Economic Behavior,Social conformity under evolving private preferences,128.0,https://www.sciencedirect.com/science/article/pii/S0899825621000440
Adam Dominiak; Jürgen Eichberger,"Virginia Tech, Department of Economics, 3122 Pamplin Hall, 880 West Campus Drive, Blacksburg, VA 24061, USA; Alfred Weber Institute, Department of Economics, University of Heidelberg, Bergheimer Straße 58, 69115 Heidelberg, Germany; Department of Economics and Finance, HSE University, Perm, Russia",2021/07/01,Games and Economic Behavior,Games in context: Equilibrium under ambiguity for belief functions,128.0,https://www.sciencedirect.com/science/article/pii/S0899825621000415
Mark Schneider; Daniel Graydon Stephenson,,2021/07/01,Games and Economic Behavior,"Bargains, price signaling, and efficiency in markets with asymmetric information",128.0,https://www.sciencedirect.com/science/article/pii/S0899825621000385
Krishna Dasaratha; Kevin He,"University of Pennsylvania, United States of America",2021/07/01,Games and Economic Behavior,An experiment on network density and sequential learning,128.0,https://www.sciencedirect.com/science/article/pii/S0899825621000439
Akira Okada,"Hitotsubashi University, 2-1 Naka, Kunitachi, Tokyo 186-8601, Japan",2021/07/01,Games and Economic Behavior,Stable matching and protocol-free equilibrium,128.0,https://www.sciencedirect.com/science/article/pii/S0899825621000555
Ville Korpela; Michele Lombardi; Hannu Vartiainen,"Turku School of Economics, University of Turku, Finland; ASBS, University of Glasgow, Glasgow, UK; DSES, University of Napoli Federico II, Italy; University of Helsinki and Helsinki Graduate School of Economics, Finland",2021/07/01,Games and Economic Behavior,Implementation in largest consistent set via rights structures,128.0,https://www.sciencedirect.com/science/article/pii/S0899825621000567
Kristoffer Arnsfelt Hansen; Rasmus Ibsen-Jensen; Abraham Neyman,"Aarhus University, Denmark; University of Liverpool, UK; Hebrew University, Israel",2021/07/01,Games and Economic Behavior,Absorbing games with a clock and two bits of memory,128.0,https://www.sciencedirect.com/science/article/pii/S0899825621000579
Morten Hedegaard; Rudolf Kerschbamer; Daniel Müller; Jean-Robert Tyran,"University of Copenhagen, Denmark; University of Innsbruck, Austria; University of Munich, Germany; University of Vienna, Austria",2021/07/01,Games and Economic Behavior,Distributional preferences explain individual behavior across games and time,128.0,https://www.sciencedirect.com/science/article/pii/S0899825621000609
Rodney Garratt; Sotiris Georganas,"University of California, Santa Barbara, United States of America; City University London, United Kingdom of Great Britain and Northern Ireland",2021/07/01,Games and Economic Behavior,Auctions with speculators: An experimental study,128.0,https://www.sciencedirect.com/science/article/pii/S0899825621000348
0,,2021/09/01,Games and Economic Behavior,Editorial Board,129.0,https://www.sciencedirect.com/science/article/pii/S0899825621001093
0,,2021/09/01,Games and Economic Behavior,Editorial Board,129.0,https://www.sciencedirect.com/science/article/pii/S089982562100110X
Jingfeng Lu; Zongwei Lu; Christian Riis,"Department of Economics, National University of Singapore, Singapore; School of Economics, Shandong University, China; Department of Economics, BI Norwegian Business School, Norway",2021/09/01,Games and Economic Behavior,Perfect bidder collusion through bribe and request,129.0,https://www.sciencedirect.com/science/article/pii/S0899825621000580
Enric Boix-Adserà; Benjamin L. Edelman; Siddhartha Jayanti,"MIT, United States of America; Harvard University, United States of America; MIT CSAIL, United States of America",2021/09/01,Games and Economic Behavior,The multiplayer Colonel Blotto game,129.0,https://www.sciencedirect.com/science/article/pii/S0899825621000592
Wei Li; Xu Tan,"University of British Columbia, Canada; University of Washington, United States of America",2021/09/01,Games and Economic Behavior,Cognitively-constrained learning from neighbors,129.0,https://www.sciencedirect.com/science/article/pii/S0899825621000610
Gustavo Saraiva,"Business School, Pontificia Universidad Católica de Chile, Vicuña Mackenna 4860, Macul, Santiago, Chile",2021/09/01,Games and Economic Behavior,An improved bound to manipulation in large stable matches,129.0,https://www.sciencedirect.com/science/article/pii/S0899825621000622
Timothy N. Cason; Alex Tabarrok; Robertas Zubrickas,"Krannert School of Management, Purdue University, West Lafayette, IN 47907-2056, USA; George Mason University, Department of Economics and Center for Study of Public Choice, Fairfax, VA 22030, USA; University of Bath, Department of Economics, Bath BA2 7AY, UK",2021/09/01,Games and Economic Behavior,Early refund bonuses increase successful crowdfunding,129.0,https://www.sciencedirect.com/science/article/pii/S0899825621000634
Ole Jann; Christoph Schottmüller,"CERGE-EI, Czechia; University of Cologne, Germany; TILEC, Netherlands",2021/09/01,Games and Economic Behavior,Regime change games with an active defender,129.0,https://www.sciencedirect.com/science/article/pii/S0899825621000658
Claudia Cerrone; Yoan Hermstrüwer; Pedro Robalo,"Middlesex University, The Burroughs, NW4 4BT, London, UK; Max Planck Institute for Research on Collective Goods, Kurt-Schumacher-Str. 10, 53113, Bonn, Germany",2021/09/01,Games and Economic Behavior,Debarment and collusion in procurement auctions,129.0,https://www.sciencedirect.com/science/article/pii/S0899825621000683
Afshin Nikzad,"Department of Economics, University of Southern California (USC), United States of America",2021/09/01,Games and Economic Behavior,Persuading a pessimist: Simplicity and robustness,129.0,https://www.sciencedirect.com/science/article/pii/S0899825621000646
Jesal D. Sheth,"University of Nottingham, United Kingdom",2021/09/01,Games and Economic Behavior,Disclosure of information under competition: An experimental study,129.0,https://www.sciencedirect.com/science/article/pii/S089982562100066X
Yi-Chun Chen; Takashi Kunimoto; Yifei Sun; Siyang Xiong,"Department of Economics and Risk Management Institute, National University of Singapore, Singapore; School of Economics, Singapore Management University, Singapore; School of International Trade and Economics, University of International Business and Economics, China; Department of Economics, University of California, Riverside, United States of America",2021/09/01,Games and Economic Behavior,Rationalizable implementation in finite mechanisms,129.0,https://www.sciencedirect.com/science/article/pii/S0899825621000762
Christian Basteck; Bettina Klaus; Dorothea Kübler,"WZB Berlin Social Science Center, Reichpietschufer 50, 10785 Berlin, Germany; Faculty of Business and Economics, University of Lausanne, Internef 538, CH-1015, Lausanne, Switzerland; Technical University of Berlin, Germany",2021/09/01,Games and Economic Behavior,How lotteries in school choice help to level the playing field,129.0,https://www.sciencedirect.com/science/article/pii/S0899825621000671
Haibo Xu,"School of Economics and Management, Tongji University, China",2021/09/01,Games and Economic Behavior,A model of gradual information disclosure,129.0,https://www.sciencedirect.com/science/article/pii/S0899825621000774
Christian Michel; André Stenzel,"Universitat Pompeu Fabra and Barcelona GSE, Spain; University of Mannheim and MaCCI, Germany",2021/09/01,Games and Economic Behavior,Model-based evaluation of cooling-off policies,129.0,https://www.sciencedirect.com/science/article/pii/S0899825621000695
Vladimir Smirnov; Andrew Wait,"School of Economics, University of Sydney, NSW 2006 Australia",2021/09/01,Games and Economic Behavior,Preemption with a second-mover advantage,129.0,https://www.sciencedirect.com/science/article/pii/S0899825621000786
João Correia-da-Silva,"CEF.UP and Faculdade de Economia, Universidade do Porto, Rua Dr. Roberto Frias, 4200-464 Porto, Portugal",2021/09/01,Games and Economic Behavior,Optimal priority pricing by a durable goods monopolist,129.0,https://www.sciencedirect.com/science/article/pii/S0899825621000804
Katherine Coffman; Clio Bryant Flikkema; Olga Shurchkov,"Negotiations, Organizations, & Markets Unit, Harvard Business School, Soldiers Field Boston, MA, USA; Wellesley College, USA; Department of Economics, Wellesley College, 106 Central St., Wellesley, MA, USA",2021/09/01,Games and Economic Behavior,Gender stereotypes in deliberation and team decisions,129.0,https://www.sciencedirect.com/science/article/pii/S0899825621000798
Michele Gori,"Dipartimento di Scienze per l'Economia e l'Impresa, Università degli Studi di Firenze, via delle Pandette 9, 50127, Firenze, Italy",2021/09/01,Games and Economic Behavior,Manipulation of social choice functions under incomplete information,129.0,https://www.sciencedirect.com/science/article/pii/S0899825621000828
Ana Elisa Pereira,"School of Business and Economics, Universidad de los Andes, Chile",2021/09/01,Games and Economic Behavior,Rollover risk and stress test credibility,129.0,https://www.sciencedirect.com/science/article/pii/S0899825621000816
Juan Beccuti; Marc Möller,"Department of Economics, University of Bern, Switzerland",2021/09/01,Games and Economic Behavior,Screening by mode of trade,129.0,https://www.sciencedirect.com/science/article/pii/S0899825621000853
Christoph Laica; Arne Lauber; Marco Sahm,"Department of Economics, Otto-Friedrich-Universität Bamberg, Feldkirchenstraße 21, 96052 Bamberg, Germany; CESifo, Poschingerstraße 5, 81679 Munich, Germany",2021/09/01,Games and Economic Behavior,Sequential round-robin tournaments with multiple prizes,129.0,https://www.sciencedirect.com/science/article/pii/S0899825621000877
Ettore Damiano; Hao Li; Wing Suen,"University of Toronto, Canada; University of British Columbia, Canada; University of Hong Kong, Hong Kong",2021/09/01,Games and Economic Behavior,Optimal delay in committees,129.0,https://www.sciencedirect.com/science/article/pii/S089982562100083X
Eilon Solan; Chang Zhao,"School of Mathematical Sciences, Tel-Aviv University, Israel; Institute for Social and Economic Research, Nanjing Audit University, China",2021/09/01,Games and Economic Behavior,Dynamic monitoring under resource constraints,129.0,https://www.sciencedirect.com/science/article/pii/S0899825621000841
Keisuke Bando; Toshiyuki Hirai; Jun Zhang,"Shinshu University, Matsumoto City, Japan; Hosei University, Tokyo, Japan; ISER, Nanjing Audit University, Nanjing, China",2021/09/01,Games and Economic Behavior,Substitutes and stability for many-to-many matching with contracts,129.0,https://www.sciencedirect.com/science/article/pii/S0899825621000890
Qiang Fu; Xiruo Wang; Zenan Wu,"Department of Strategy and Policy, National University of Singapore, 15 Kent Ridge Drive, 119245, Singapore; Department of Business Administration, School of Economics and Management, Beijing Jiaotong University, Beijing, 100044, China; School of Economics, Peking University, Beijing, 100871, China",2021/09/01,Games and Economic Behavior,Multi-prize contests with risk-averse players,129.0,https://www.sciencedirect.com/science/article/pii/S0899825621000907
Michelle Avataneo; Bertan Turhan,"Kellogg School of Management, Northwestern University, 2211 Campus Dr, Evanston, IL, 60208, USA; Department of Economics, Iowa State University, Heady Hall, 518 Farm House Ln, Ames, IA, 50011, USA",2021/09/01,Games and Economic Behavior,Slot-specific priorities with capacity transfers,129.0,https://www.sciencedirect.com/science/article/pii/S0899825621000920
Matthew Gentry; Martin Pesendorfer,"Department of Economics, Florida State University, United States of America; Department of Economics, London School of Economics and Political Science, United Kingdom of Great Britain and Northern Ireland",2021/09/01,Games and Economic Behavior,Pricing with bargain hunting consumers,129.0,https://www.sciencedirect.com/science/article/pii/S0899825621000865
Ryoji Sawa,"Faculty of Engineering, Information and Systems, University of Tsukuba, Japan",2021/09/01,Games and Economic Behavior,A stochastic stability analysis with observation errors in normal form games,129.0,https://www.sciencedirect.com/science/article/pii/S0899825621000932
Fanqi Shi,"School of Economics, Peking University, Beijing 100871, China",2021/09/01,Games and Economic Behavior,Stability in sequential matching with incomplete information,129.0,https://www.sciencedirect.com/science/article/pii/S0899825621000889
0,,2021/11/01,Games and Economic Behavior,Editorial Board,130.0,https://www.sciencedirect.com/science/article/pii/S0899825621001470
0,,2021/11/01,Games and Economic Behavior,Editorial Board,130.0,https://www.sciencedirect.com/science/article/pii/S0899825621001482
Philippe Jehiel; Juni Singh,"Paris School of Economics, France; University College of London, UK",2021/11/01,Games and Economic Behavior,Multi-state choices with aggregate feedback on unfamiliar alternatives,130.0,https://www.sciencedirect.com/science/article/pii/S0899825621000944
Nejat Anbarcı; Ching-Jen Sun; M. Utku Ünver,"Durham University, Department of Economics and Finance, UK; Deakin University, Department of Economics, Australia; Boston College, Department of Economics, United States of America",2021/11/01,Games and Economic Behavior,Designing practical and fair sequential team contests: The case of penalty shootouts,130.0,https://www.sciencedirect.com/science/article/pii/S0899825621000919
Elias Tsakas; Nikolas Tsakas,"Department of Economics (MPE), Maastricht University, P.O. Box 616, 6200 MD, Maastricht, the Netherlands; Department of Economics, University of Cyprus, P.O. Box 20537, 1678, Nicosia, Cyprus",2021/11/01,Games and Economic Behavior,Noisy persuasion,130.0,https://www.sciencedirect.com/science/article/pii/S0899825621000968
Dirk Bergemann; Edmund Yeh; Jinkun Zhang,"Department of Economics, Yale University, New Haven, CT 06511, United States of America; Department of Electrical and Computer Engineering, Northeastern University, Boston, MA 02115, United States of America",2021/11/01,Games and Economic Behavior,Nonlinear pricing with finite information,130.0,https://www.sciencedirect.com/science/article/pii/S0899825621001007
Benny Moldovanu; Frank Rosar,"Department of Economics, Institute for Microeconomics, University of Bonn, 53113 Bonn, Germany; Department of Economics and Management, ECON Institute, Karlsruhe Institute of Technology, 76133 Karlsruhe, Germany",2021/11/01,Games and Economic Behavior,Brexit: A comparison of dynamic voting games with irreversible options,130.0,https://www.sciencedirect.com/science/article/pii/S0899825621001032
Aurelie Dariel; Arno Riedl; Simon Siegenthaler,"New York University Abu Dhabi, P.O. Box 129188, Abu Dhabi, United Arab Emirates; CESifo, IZA, Netspar, and Department of Microeconomics and Public Economics, Maastricht University, P.O. Box 616, 6200 MD Maastricht, the Netherlands; Naveen Jindal School of Management, University of Texas at Dallas, Richardson, TX 75080, USA",2021/11/01,Games and Economic Behavior,Referral hiring and wage formation in a market with adverse selection,130.0,https://www.sciencedirect.com/science/article/pii/S0899825621001019
Daniela Glätzle-Rützler; Philipp Lergetporer; Matthias Sutter,"Department of Public Finance, University of Innsbruck, Austria; Technical University of Munich, School of Management, Department of Economics & Policy, Germany; Center for the Economics of Education, ifo Institute Munich, and CESifo, Germany; Max Planck Institute for Research on Collective Goods, Germany; University of Cologne, Germany; University of Innsbruck, Austria; IZA Bonn, Germany",2021/11/01,Games and Economic Behavior,Collective intertemporal decisions and heterogeneity in groups,130.0,https://www.sciencedirect.com/science/article/pii/S0899825621000981
Michelle R. Garfinkel; Constantinos Syropoulos,"University of California-Irvine, 3151 Social Science Plaza, Irvine, CA 92697, USA; LeBow College of Business, Drexel University, 3220 Market Street, Philadelphia, PA 19104, USA",2021/11/01,Games and Economic Behavior,Self-enforcing peace agreements that preserve the status quo,130.0,https://www.sciencedirect.com/science/article/pii/S0899825621001044
Steffen Lippert; James Tremewan,"University of Auckland, New Zealand",2021/11/01,Games and Economic Behavior,Pledge-and-review in the laboratory,130.0,https://www.sciencedirect.com/science/article/pii/S0899825621000993
Victor Klockmann; Alicia von Schenk; Ferdinand A. von Siemens,"Goethe University Frankfurt, Theodor-W.-Adorno-Platz 3, 60323 Frankfurt, Germany; Center for Humans and Machines, Max Planck Institute for Human Development, Lentzeallee 94, 14195 Berlin, Germany; CESifo, Poschingerstrasse 5, 81679 Munich, Germany; Leibniz Institute for Financial Research SAFE, Theodor-W.-Adorno-Platz 4, 60323 Frankfurt, Germany",2021/11/01,Games and Economic Behavior,Division of labor and the organization of knowledge in production: A laboratory experiment,130.0,https://www.sciencedirect.com/science/article/pii/S089982562100097X
Keisuke Bando; Ryo Kawasaki,"Shinshu University, Matsumoto City, Japan; Tokyo Institute of Technology, Tokyo, Japan",2021/11/01,Games and Economic Behavior,Stability properties of the core in a generalized assignment problem,130.0,https://www.sciencedirect.com/science/article/pii/S0899825621001147
Jorge Vásquez; Marek Weretka,"Wesleyan University, 238 Church Street, Middletown CT 06459, USA; University of Wisconsin-Madison, Department of Economics, 1180 Observatory Drive, Madison, WI 53706, USA; FAME|GRAPE, ul. Mazowiecka 11/14, 00-052 Warsaw, Poland",2021/11/01,Games and Economic Behavior,Co-worker altruism and unemployment,130.0,https://www.sciencedirect.com/science/article/pii/S0899825621001135
Peter Schram,,2021/11/01,Games and Economic Behavior,Self-managing terror: Resolving agency problems with diverse teams,130.0,https://www.sciencedirect.com/science/article/pii/S0899825621001020
Melis Kartal; Wieland Müller; James Tremewan,"Vienna University of Economics and Business & VCEE, Austria; University of Vienna & VCEE, Austria; Tilburg University, CentER & TILEC, Netherlands; University of Auckland, New Zealand",2021/11/01,Games and Economic Behavior,Building trust: The costs and benefits of gradualism,130.0,https://www.sciencedirect.com/science/article/pii/S0899825621000956
Sidartha Gordon; Chantal Marlats; Lucie Ménager,"LEDa, Université Paris-Dauphine, P.S.L. Research University, France; LEMMA, Université Paris 2 Panthéon-Assas, France",2021/11/01,Games and Economic Behavior,Observation delays in teams and effort cycles,130.0,https://www.sciencedirect.com/science/article/pii/S0899825621001068
Ujjwal Kumar; Souvik Roy; Arunava Sen; Sonal Yadav; Huaxia Zeng,"Indian Statistical Institute, Kolkata, India; Indian Statistical Institute, New Delhi, India; Umeå University, Umeå, Sweden; School of Economics, Shanghai University of Finance and Economics, and the Key Laboratory of Mathematical Economics (SUFE), Ministry of Education, Shanghai 200433, China",2021/11/01,Games and Economic Behavior,Local global equivalence for unanimous social choice functions,130.0,https://www.sciencedirect.com/science/article/pii/S0899825621001160
Clemens Puppe; Jana Rollmann,"Dept. of Economics and Management, Karlsruhe Institute of Technology, Germany; Higher School of Economics, Russian Federation",2021/11/01,Games and Economic Behavior,Mean versus median voting in multi-dimensional budget allocation problems. A laboratory experiment,130.0,https://www.sciencedirect.com/science/article/pii/S0899825621001159
Roland Pongou; Bertrand Tchantcho,"Department of Economics, University of Ottawa, Ontario, Canada; Center for African Studies, Harvard University, United States of America; Department of Mathematics, École Normale Supérieure, Université de Yaoundé I, Cameroon; Université de Cergy Pontoise, THEMA, France",2021/11/01,Games and Economic Behavior,"Round-robin political tournaments: Abstention, truthful equilibria, and effective power",130.0,https://www.sciencedirect.com/science/article/pii/S0899825621001056
Pedro Dal Bó; Guillaume R. Fréchette; Jeongbin Kim,"Brown University & NBER, United States of America; New York University, United States of America; National University of Singapore, Singapore",2021/11/01,Games and Economic Behavior,The determinants of efficient behavior in coordination games,130.0,https://www.sciencedirect.com/science/article/pii/S0899825621001172
Liad Blumrosen; Shahar Dobzinski,,2021/11/01,Games and Economic Behavior,(Almost) efficient mechanisms for bilateral trading,130.0,https://www.sciencedirect.com/science/article/pii/S0899825621001184
Behrang Kamali Shahdadi,"Department of Economics, Tehran Institute for Advanced Studies at Khatam University, East Daneshvar St., Tehran, Iran",2021/11/01,Games and Economic Behavior,"The effects of student composition on teachers' effort and students' performance: Implications for tracking, school choice, and affirmative action",130.0,https://www.sciencedirect.com/science/article/pii/S0899825621001202
Mike Felgenhauer,"Brunel University London, United Kingdom of Great Britain and Northern Ireland",2021/11/01,Games and Economic Behavior,Experimentation and manipulation with preregistration,130.0,https://www.sciencedirect.com/science/article/pii/S0899825621001226
Dominik Karos; Laura Robles,"Bielefeld University, Institute for Mathematical Economics, Chair of Economic Theory, Germany; ABC economics, Germany",2021/11/01,Games and Economic Behavior,Full farsighted rationality,130.0,https://www.sciencedirect.com/science/article/pii/S089982562100124X
Xiaogang Che; Yangguang Huang; Le Zhang,"City, University of London, UK; Hong Kong University of Science and Technology, Hong Kong; Macquarie University, Australia",2021/11/01,Games and Economic Behavior,Supervisory efficiency and collusion in a multiple-agent hierarchy,130.0,https://www.sciencedirect.com/science/article/pii/S0899825621001238
Paul H. Edelman; Attila Por,"Department of Mathematics and the Law School, Vanderbilt University, Nashville, TN 37203, USA; Department of Mathematics, Western Kentucky University, Bowling Green, KY 42101, USA",2021/11/01,Games and Economic Behavior,A new axiomatic approach to the impartial nomination problem,130.0,https://www.sciencedirect.com/science/article/pii/S0899825621001251
Tobias Gesche,"Center for Law & Economics, ETH Zurich, 8092 Zurich, Switzerland",2021/11/01,Games and Economic Behavior,De-biasing strategic communication,130.0,https://www.sciencedirect.com/science/article/pii/S0899825621001214
Daisuke Hirata; Yusuke Kasuya; Kentaro Tomoeda,"Hitotsubashi University, Japan; UNSW Sydney, Australia; Kobe University, Japan; University of Technology Sydney, Australia",2021/11/01,Games and Economic Behavior,Stability against robust deviations in the roommate problem,130.0,https://www.sciencedirect.com/science/article/pii/S0899825621001196
Sebastian Dengler; Jens Prüfer,"Department of Economics, CentER, TILEC; Tilburg University, P.O. Box 90153, 5000 LE Tilburg, the Netherlands",2021/11/01,Games and Economic Behavior,Consumers' privacy choices in the era of big data,130.0,https://www.sciencedirect.com/science/article/pii/S0899825621001299
Jeffrey Mensch,"Hebrew University, Israel",2021/11/01,Games and Economic Behavior,Monotone persuasion,130.0,https://www.sciencedirect.com/science/article/pii/S0899825621001263
David Pérez-Castrillo; Chaoran Sun,"Universitat Autònoma de Barcelona and Barcelona School of Economics (BSE), Spain",2021/11/01,Games and Economic Behavior,Value-free reductions,130.0,https://www.sciencedirect.com/science/article/pii/S0899825621001329
Alan Beggs,"Department of Economics and Wadham College, Oxford University, Oxford, OX1 3PN, UK",2021/11/01,Games and Economic Behavior,Games with second-order expected utility,130.0,https://www.sciencedirect.com/science/article/pii/S0899825621001305
Angélica Córdova; Alex Imas; Daniel Schwartz,"Department of Industrial Engineering, University of Chile, Chile; Booth School of Business, University of Chicago, United States of America",2021/11/01,Games and Economic Behavior,Are non-contingent incentives more effective in motivating new behavior? Evidence from the field,130.0,https://www.sciencedirect.com/science/article/pii/S0899825621001317
Oliver Kirchkamp; Wladislaw Mill,"University Jena, School of Economics, Carl-Zeiss-Str. 3, 07743 Jena, Germany; University of Mannheim, Department of Economics, L7 3-5, 68131 Mannheim, Germany",2021/11/01,Games and Economic Behavior,Spite vs. risk: Explaining overbidding in the second-price all-pay auction: A theoretical and experimental investigation,130.0,https://www.sciencedirect.com/science/article/pii/S0899825621001354
Rafael M. Frongillo; Ian A. Kash,"University of Colorado Boulder, United States of America; University of Illinois at Chicago, United States of America",2021/11/01,Games and Economic Behavior,General truthfulness characterizations via convex analysis,130.0,https://www.sciencedirect.com/science/article/pii/S0899825621001330
Francis Bloch; Anne van den Nouweland,"Paris School of Economics and Université Paris 1 Panthéon Sorbonne, 48 Boulevard Jourdan, 75014 Paris, France; Department of Economics 435 PLC, 1285 University of Oregon, Eugene, OR 97403-1285, USA",2021/11/01,Games and Economic Behavior,Myopic and farsighted stable sets in 2-player strategic-form games,130.0,https://www.sciencedirect.com/science/article/pii/S0899825621001366
Ryuji Sano,"Department of Economics, Yokohama National University, Japan",2021/11/01,Games and Economic Behavior,Dynamic slot allocations with different patience levels,130.0,https://www.sciencedirect.com/science/article/pii/S0899825621001287
Simon Koch; Philipp Weinschenk,"Technische Universität Kaiserslautern, Gottlieb-Daimler-Strasse, 67663 Kaiserslautern, Germany",2021/11/01,Games and Economic Behavior,Contract design with socially attentive preferences,130.0,https://www.sciencedirect.com/science/article/pii/S0899825621001342
Agustín G. Bonifacio; Jordi Massó,"Instituto de Matemática Aplicada San Luis, Universidad Nacional de San Luis and CONICET, San Luis, Argentina; Departament d'Economia i d'Història Econòmica, Universitat Autònoma de Barcelona, and Barcelona School of Economics, Spain",2021/11/01,Games and Economic Behavior,Corrigendum to “On strategy-proofness and semilattice single-peakedness” [Games Econ. Behav. 124 (2020) 219–238],130.0,https://www.sciencedirect.com/science/article/pii/S0899825621001275
0,,2022/01/01,Games and Economic Behavior,Editorial Board,131.0,https://www.sciencedirect.com/science/article/pii/S0899825621001676
0,,2022/01/01,Games and Economic Behavior,Editorial Board,131.0,https://www.sciencedirect.com/science/article/pii/S0899825621001688
Salvador Barberà; Dolors Berga; Bernardo Moreno,"Departament d'Economia i d'Història Econòmica, Universitat Autònoma de Barcelona, Edifici B, 08193 Bellaterra, Spain; MOVE, Barcelona School of Economics, Spain; Departament d'Economia, C/Universitat de Girona, 10, Universitat de Girona, 17071 Girona, Spain; Departamento de Teoría e Historia Económica, Facultad de Ciencias Económicas y Empresariales, Campus de El Ejido, 29071 Málaga, Spain",2022/01/01,Games and Economic Behavior,Restricted environments and incentive compatibility in interdependent values models,131.0,https://www.sciencedirect.com/science/article/pii/S0899825621001408
Olena Orlova,"Center for Mathematical Economics, Bielefeld University, Germany; Centre d'Économie de la Sorbonne, Université Paris 1 Panthéon-Sorbonne, France",2022/01/01,Games and Economic Behavior,Idiosyncratic preferences in games on networks,131.0,https://www.sciencedirect.com/science/article/pii/S089982562100138X
Mark A. Satterthwaite; Steven R. Williams; Konstantinos E. Zachariadis,"Kellogg Graduate School of Management, Northwestern University, Evanston IL, 60208, USA; Department of Economics, University of Melbourne, Carlton, VIC 3010, Australia; School of Economics and Finance, Queen Mary University of London, London E1 4NS, UK",2022/01/01,Games and Economic Behavior,Price discovery using a double auction,131.0,https://www.sciencedirect.com/science/article/pii/S089982562100141X
Dawen Meng; Lei Sun; Guoqiang Tian,"School of Economics, Shanghai University of Finance and Economics, China; School of International Economics and Trade, Shanghai Lixin University of Accounting and Finance, China; Department of Economics, Texas A&M University, United States of America; Institute for Advanced Studies in Finance and Economics, Hubei University of Economics, China; Institute for Advanced Research, Shanghai University of Finance and Economics, China",2022/01/01,Games and Economic Behavior,Dynamic mechanism design on social networks,131.0,https://www.sciencedirect.com/science/article/pii/S0899825621001391
Hande Erkut,"WZB Berlin Social Science Center, Reichpietschufer 50, 10785 Berlin, Germany",2022/01/01,Games and Economic Behavior,Social norms and preferences for generosity are domain dependent,131.0,https://www.sciencedirect.com/science/article/pii/S0899825621001378
Jordan Chellig; Calina Durbac; Nikolaos Fountoulakis,"School of Mathematics, University of Birmingham B15 2TT, Birmingham, United Kingdom",2022/01/01,Games and Economic Behavior,Best response dynamics on random graphs,131.0,https://www.sciencedirect.com/science/article/pii/S0899825621001433
George Georgiadis; Youngsoo Kim; H. Dharma Kwon,"Kellogg School of Management, Northwestern University, United States of America; Culverhouse College of Business, University of Alabama, United States of America; Gies College of Business, University of Illinois at Urbana-Champaign, United States of America",2022/01/01,Games and Economic Behavior,The absence of attrition in a war of attrition under complete information,131.0,https://www.sciencedirect.com/science/article/pii/S0899825621001445
Vittorio Bilò; Ioannis Caragiannis; Michele Flammini; Ayumi Igarashi; Gianpiero Monaco; Dominik Peters; Cosimo Vinci; William S. Zwicker,"University of Salento, Lecce, Italy; Aarhus University, Aarhus, Denmark; Gran Sasso Science Institute, L'Aquila, Italy; National Institute of Informatics, Tokyo, Japan; University of L'Aquila, L'Aquila, Italy; University of Toronto, Toronto, Canada; Union College, Schenectady, USA",2022/01/01,Games and Economic Behavior,Almost envy-free allocations with connected bundles,131.0,https://www.sciencedirect.com/science/article/pii/S0899825621001524
Wonki Jo Cho,"Department of Economics, Korea University, Anam-ro 145, Seongbuk-gu, Seoul, 02841, South Korea",2022/01/01,Games and Economic Behavior,How to add apples and oranges: Aggregating performances of different nature,131.0,https://www.sciencedirect.com/science/article/pii/S0899825621001512
Andreas Grunewald; Matthias Kräkel,"Frankfurt School of Finance and Management, Department of Economics, Adickesallee 32-34, 60322 Frankfurt, Germany; University of Bonn, Institute for Applied Microeconomics, Adenauerallee 24-42, D-53113 Bonn, Germany",2022/01/01,Games and Economic Behavior,Information manipulation and competition,131.0,https://www.sciencedirect.com/science/article/pii/S0899825621001536
Carlos Alós-Ferrer,"Zurich Center for Neuroeconomics, Department of Economics, University of Zurich, Blümlisalpstrasse 10, 8006 Zurich, Switzerland",2022/01/01,Games and Economic Behavior,The Trembling Chairman Paradox,131.0,https://www.sciencedirect.com/science/article/pii/S0899825621001421
Moran Koren; Manuel Mueller-Frank,"The Center of Mathematical Sciences and Applications, Harvard University, United States of America; IESE Business School, University of Navarra, Spain",2022/01/01,Games and Economic Behavior,The welfare costs of informationally efficient prices,131.0,https://www.sciencedirect.com/science/article/pii/S0899825621001603
Anna Jaśkiewicz; Andrzej S. Nowak,"Faculty of Pure and Applied Mathematics, Wrocław University of Science and Technology, Wybrzeże Wyspiańskiego 27, 50-370 Wrocław, Poland; Faculty of Mathematics, Computer Science and Econometrics, University of Zielona Góra, Szafrana 4a, 65-516 Zielona Góra, Poland",2022/01/01,Games and Economic Behavior,A note on topological aspects in dynamic games of resource extraction and economic growth theory,131.0,https://www.sciencedirect.com/science/article/pii/S0899825621001573
