,Authors,Title,Affiliations,Published Date,Journal Name ,Subjects,Volume,Issue,DOI,URL
365,John A. Romley; Dana P. Goldman,How Costly is Hospital Quality? A Revealed‐Preference Approach,"School of Policy, Planning and Development University of Southern California  Los Angeles U.S.A.; RAND Corporation  California U.S.A.; RAND Corporation  California U.S.A.; Schools of Pharmacy and Policy, Planning and Development University of Southern California  Los Angeles U.S.A.",2011-12-19,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",59.0,4,10.1111/j.1467-6451.2011.00468.x,http://dx.doi.org/10.1111/j.1467-6451.2011.00468.x
366,Esmée S. R. Dijk; José L. Moraga‐González; Evgenia Motchenkova,How Do Start‐up Acquisitions Affect the Direction of Innovation?*,"Department of Economics Vrije Universiteit Amsterdam  Amsterdam The Netherlands; Tinbergen Institute  Amsterdam The Netherlands; Department of Economics Vrije Universiteit Amsterdam  Amsterdam The Netherlands; Tinbergen Institute  Amsterdam The Netherlands; Department of Economics and Social Sciences, Telecom Paris, Institut Polytechnique de Paris  Paris France; Centre for Economic Policy Research (CEPR)  London UK; Department of Economics Vrije Universiteit Amsterdam  Amsterdam The Netherlands; Tinbergen Institute  Amsterdam The Netherlands; Tilburg Law and Economics Center  Tilburg The Netherlands",2023-10-16,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",,,10.1111/joie.12349,http://dx.doi.org/10.1111/joie.12349
367,Lei He; Georgia Kosmopoulou,Subcontracting Network Formation Among U.S. Airline Carriers*,Graham School of Business York College of Pennsylvania  York Pennsylvania U.S.A; Department of Economics University of Oklahoma  Norman Oklahoma U.S.A,2022-2-2,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",69.0,4,10.1111/joie.12273,http://dx.doi.org/10.1111/joie.12273
368,Lee Branstetter; Mariko Sakakibara,Japanese Research Consortia: A Microeconometric Analysis of Industrial Policy,,2003-3-27,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",46.0,2,10.1111/1467-6451.00069,http://dx.doi.org/10.1111/1467-6451.00069
369,Robert M. Hunt,"Patentability, Industry Structure, and Innovation",,,Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",52.0,3,10.1111/j.0022-1821.2004.00232.x,http://dx.doi.org/10.1111/j.0022-1821.2004.00232.x
370,Giulio Ecchia; Luca Lambertini,Minimum Quality Standards and Collusion,,2003-3-27,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",45.0,1,10.1111/1467-6451.00037,http://dx.doi.org/10.1111/1467-6451.00037
371,PIERRE AZOULAY; WAVERLY DING; TOBY STUART,"THE IMPACT OF ACADEMIC PATENTING ON THE RATE, QUALITY AND DIRECTION OF (PUBLIC) RESEARCH OUTPUT<sup>*</sup>",,2009-11-24,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",57.0,4,10.1111/j.1467-6451.2009.00395.x,http://dx.doi.org/10.1111/j.1467-6451.2009.00395.x
372,DAE‐WOOK KIM; CHRISTOPHER R. KNITTEL,BIASES IN STATIC OLIGOPOLY MODELS? EVIDENCE FROM THE CALIFORNIA ELECTRICITY MARKET<sup>*</sup>,,2006-12-15,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",54.0,4,10.1111/j.1467-6451.2006.00296.x,http://dx.doi.org/10.1111/j.1467-6451.2006.00296.x
373,CHAD SYVERSON,"PRICES, SPATIAL COMPETITION AND HETEROGENEOUS PRODUCERS: AN EMPIRICAL TEST<sup>*</sup>",,2007-7-25,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",55.0,2,10.1111/j.1467-6451.2007.00308.x,http://dx.doi.org/10.1111/j.1467-6451.2007.00308.x
374,Karen Clay; Werner Troesken,"Further Tests of Static Oligopoly Models: Whiskey, 1882-1898",,2003-6-27,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",51.0,2,10.1111/1467-6451.00196,http://dx.doi.org/10.1111/1467-6451.00196
375,ALAN T. SORENSEN,BESTSELLER LISTS AND PRODUCT VARIETY<sup>*</sup>,,2007-12-10,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",55.0,4,10.1111/j.1467-6451.2007.00327.x,http://dx.doi.org/10.1111/j.1467-6451.2007.00327.x
376,Simon P. Anderson; André de Palma,Product Diversity in Asymmetric Oligopoly: Is the Quality of Consumer Goods too Low?,,2003-3-27,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",49.0,2,10.1111/1467-6451.00142,http://dx.doi.org/10.1111/1467-6451.00142
377,ULRICH DORASZELSKI; MICHAELA DRAGANSKA,MARKET SEGMENTATION STRATEGIES OF MULTIPRODUCT FIRMS*,,,Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",54.0,1,10.1111/j.1467-6427.2006.00278.x,http://dx.doi.org/10.1111/j.1467-6427.2006.00278.x
378,DENNIS W. CARLTON; JAMES D. DANA,PRODUCT VARIETY AND DEMAND UNCERTAINTY: WHY MARKUPS VARY WITH QUALITY<sup>*</sup>,,2008-11-19,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",56.0,3,10.1111/j.1467-6451.2008.00353.x,http://dx.doi.org/10.1111/j.1467-6451.2008.00353.x
379,DAVID LUCKING‐REILEY; DOUG BRYAN; NAGHI PRASAD; DANIEL REEVES,PENNIES FROM EBAY: THE DETERMINANTS OF PRICE IN ONLINE AUCTIONS<sup>*</sup>,,2007-7-25,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",55.0,2,10.1111/j.1467-6451.2007.00309.x,http://dx.doi.org/10.1111/j.1467-6451.2007.00309.x
380,ANIL ARYA; BRIAN MITTENDORF,INPUT PRICE DISCRIMINATION WHEN BUYERS OPERATE IN MULTIPLE MARKETS*,,2010-12-24,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",58.0,4,10.1111/j.1467-6451.2010.00440.x,http://dx.doi.org/10.1111/j.1467-6451.2010.00440.x
381,RICHARD SCHMALENSEE,"STANDARD‐SETTING, INNOVATION SPECIALISTS AND COMPETITION POLICY<sup>*</sup>",,2009-8-27,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",57.0,3,10.1111/j.1467-6451.2009.00388.x,http://dx.doi.org/10.1111/j.1467-6451.2009.00388.x
382,Wayne B. Gray; Ronald J. Shadbegian,"Environmental Regulation, Investment Timing, and Technology Choice",,2003-3-27,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",46.0,2,10.1111/1467-6451.00070,http://dx.doi.org/10.1111/1467-6451.00070
383,Marc Bourreau; Frago Kourandi; Tommaso Valletti,Net Neutrality with Competing Internet Platforms,Telecom ParisTech Department of Economics and Social Sciences  Paris France; CREST‐LEI; Athens University of Economics and Business Department of Economics  Athens Greece; Imperial College London  London England; University of Rome II; CEPR,2015-3-30,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",63.0,1,10.1111/joie.12068,http://dx.doi.org/10.1111/joie.12068
384,Sutirtha Bagchi; Jagadeesh Sivadasan,Barriers to Entry and Competitive Behavior: Evidence from Reforms of Cable Franchising Regulations,Department of Economics Villanova University Villanova Pennsylvania U.S.A.; University of Michigan Ross School of Business Ann Arbor Michigan U.S.A.,2017-10-23,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",65.0,3,10.1111/joie.12152,http://dx.doi.org/10.1111/joie.12152
385,JOS JANSEN,STRATEGIC INFORMATION DISCLOSURE AND COMPETITION FOR AN IMPERFECTLY PROTECTED INNOVATION*,,,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",58.0,2,10.1111/j.1467-6451.2010.00417.x,http://dx.doi.org/10.1111/j.1467-6451.2010.00417.x
386,Daniel L. Rubinfeld; Hal J. Singer,Vertical Foreclosure in Broadband Access?,,2003-3-27,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",49.0,3,10.1111/1467-6451.00151,http://dx.doi.org/10.1111/1467-6451.00151
387,Gary M. Fournier; Melayne Morgan McInnes,The Effects of Managed Care on Medical Referrals and the Quality of Specialty Care,,,Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",50.0,4,10.1111/1467-6451.00186,http://dx.doi.org/10.1111/1467-6451.00186
388,Austan Goolsbee,Competition in the Computer Industry: Online Versus Retail,,2008-6-28,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",49.0,4,10.1111/1467-6451.00159,http://dx.doi.org/10.1111/1467-6451.00159
389,Juan‐José Ganuza; Jos Jansen,Too Much Information Sharing? Welfare Effects of Sharing Acquired Cost Information in Oligopoly,Universitat Pompeu Fabra and Barcelona Graduate School Department of Economics and Business Ramon Trias Fargas  23‐27 Barcelona Spain; Aarhus University Department of Economics and Business  Fuglesangs Allé 4 Aarhus V Denmark; Max Planck Institute for Research on Collective Goods  Bonn Germany,2013-12-29,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",61.0,4,10.1111/joie.12040,http://dx.doi.org/10.1111/joie.12040
390,Luis Aguiar; Joel Waldfogel,"Platforms, Power, and Promotion: Evidence from Spotify Playlists*","Department of Business Administration University of Zurich Zurich Switzerland; Carlson School of Management, Department of Economics University of Minnesota USA; NBER &amp; ZEW",2021-12-10,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",69.0,3,10.1111/joie.12263,http://dx.doi.org/10.1111/joie.12263
391,Michael J. Mazzeo; Katja Seim; Mauricio Varela,The Welfare Consequences of Mergers with Endogenous Product Choice,Kellogg School of Management Northwestern University Evanston Illinois U.S.A.; Business Economics and Public Policy Department University of Pennsylvania Philadelphia Pennsylvania U.S.A.; Department of Economics University of Arizona Tucson Arizona U.S.A.,2019-6-2,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",66.0,4,10.1111/joie.12190,http://dx.doi.org/10.1111/joie.12190
392,Mariko Sakakibara,The Diversity of R&amp;D Consortia and Firm Behavior: Evidence from Japanese Data,,2003-3-27,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",49.0,2,10.1111/1467-6451.00145,http://dx.doi.org/10.1111/1467-6451.00145
393,Stefano Comino; Alberto Galasso; Clara Graziano,Market Power and Patent Strategies: Evidence from Renaissance Venice,University of Udine Udine Italy; University of Toronto Toronto Ontario Canada and NBER; University of Udine Udine Italy and CESifo,2020-7-7,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",68.0,2,10.1111/joie.12223,http://dx.doi.org/10.1111/joie.12223
394,Chia‐Hui Chen; Junichiro Ishida,Dynamic performance evaluation with deadlines: The role of commitment,Institute of Economic Reserach Kyoto University Kyoto Japan; Institute of Social and Economic Research Osaka University Osaka Japan,2018-10-30,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",66.0,2,10.1111/joie.12174,http://dx.doi.org/10.1111/joie.12174
395,David Granlund,A New Approach to Estimating State Dependence in Consumers’ Brand Choices Applied to 762 Pharmaceutical Markets*,Department of Economics Umeå School of Business and Economics Umeå University Sweden,2021-7-11,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",69.0,2,10.1111/joie.12266,http://dx.doi.org/10.1111/joie.12266
396,Dan Bernhardt; Evangelos Constantinou; Mehdi Shadmehr,When do Co‐located Firms Selling Identical Products Thrive?*,"Department of Economics, University of Illinois, and Department of Economics University of Warwick  Coventry Warwickshire England; Keystone Strategy  Boston MA U.S.A; Department of Economics University of Calgary  Calgary Alberta Canada",2022-9-15,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",70.0,3,10.1111/joie.12297,http://dx.doi.org/10.1111/joie.12297
397,Marco Marinucci; Wouter Vergote,Endogenous Network Formation in Patent Contests And Its Role as A Barrier to Entry,Université catholique de Louvain CORE  B‐1348 Louvain La Neuve Belgium; Facultés universitaires Saint‐Louis CEREC  1000 Bruxelles Belgium; Université catholique de Louvain CORE  B‐1348 Louvain La Neuve Belgium; Facultés universitaires Saint‐Louis CEREC  1000 Bruxelles Belgium,2011-12-19,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",59.0,4,10.1111/j.1467-6451.2011.00466.x,http://dx.doi.org/10.1111/j.1467-6451.2011.00466.x
398,THIBAUD VERGÉ,"HORIZONTAL MERGERS, STRUCTURAL REMEDIES, AND CONSUMER WELFARE IN A COURNOT OLIGOPOLY WITH ASSETS*",,2010-12-24,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",58.0,4,10.1111/j.1467-6451.2010.00432.x,http://dx.doi.org/10.1111/j.1467-6451.2010.00432.x
399,Jerome Foncel; Marc Ivaldi,OPERATING SYSTEM PRICES IN THE HOME PC MARKET*,,,Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",53.0,2,10.1111/j.0022-1821.2005.00254.x,http://dx.doi.org/10.1111/j.0022-1821.2005.00254.x
400,Jonathan Haskel; Pasquale Scaramozzino,Do Other Firms Matter in Oligopolies?,,2003-3-27,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",45.0,1,10.1111/1467-6451.00033,http://dx.doi.org/10.1111/1467-6451.00033
401,Thomas N. Hubbard,"Affiliation, integration, and information: ownership incentives and industry structure",,,Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",52.0,2,10.1111/j.0022-1821.2004.00223.x,http://dx.doi.org/10.1111/j.0022-1821.2004.00223.x
402,Amrita Ray Chaudhuri,Cross‐Border Mergers and Market Segmentation,"Department of Economics University of Winnipeg  515 Portage Place Winnipeg Manitoba Canada; CentER, TILEC Tilburg University  Warandelaan 2 Tilburg The Netherlands",2014-6-4,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",62.0,2,10.1111/joie.12047,http://dx.doi.org/10.1111/joie.12047
403,Robert A. Ritz,On Welfare Losses Due to Imperfect Competition,Faculty of Economics University of Cambridge  Sidgwick Avenue Cambridge England,2014-3-3,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",62.0,1,10.1111/joie.12038,http://dx.doi.org/10.1111/joie.12038
404,Jan Boone; Wieland Müller; Sigrid Suetens,Naked Exclusion in the Lab: The Case of Sequential Contracting,"Department of Economics Tilburg University  CentER, TILEC, and CEPR, Warandelaan 2 Tilburg The Netherlands; Department of Economics University of Vienna and VCEE  Brünnerstrasse 72 Vienna Austria; Department of Economics Tilburg University  CentER and TILEC Warandelaan 2 Tilburg The Netherlands; Department of Economics Tilburg University  CentER and TILEC Warandelaan 2 Tilburg The Netherlands",2014-3-3,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",62.0,1,10.1111/joie.12045,http://dx.doi.org/10.1111/joie.12045
405,RENÁTA KOSOVÁ; FRANCINE LAFONTAINE,SURVIVAL AND GROWTH IN RETAIL AND SERVICE INDUSTRIES: EVIDENCE FROM FRANCHISED CHAINS*,,2010-9-3,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",58.0,3,10.1111/j.1467-6451.2010.00431.x,http://dx.doi.org/10.1111/j.1467-6451.2010.00431.x
406,Stephen W. Davies; Nigel L. Driffield; Roger Clarke,Monopoly in the UK: What determines whether the MMC finds against the investigated firms?,,2003-3-27,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",47.0,3,10.1111/1467-6451.00101,http://dx.doi.org/10.1111/1467-6451.00101
407,JIHUI CHEN; QIHONG LIU,THE EFFECT OF MOST-FAVORED CUSTOMER CLAUSES ON PRICES*,,2011-9-27,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",59.0,3,10.1111/j.1467-6451.2011.00462.x,http://dx.doi.org/10.1111/j.1467-6451.2011.00462.x
408,Aaron Schiff; Reiko Aoki,Differentiated Standards and Patent Pools,Institute of Economic Research Hitotsubashi University  Kunitachi City Tokyo Japan; Institute of Economic Research Hitotsubashi University  Kunitachi City Tokyo Japan; Department of Economics University of Auckland  Auckland New Zealand,2014-6-4,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",62.0,2,10.1111/joie.12051,http://dx.doi.org/10.1111/joie.12051
409,DAVID BESANKO; PIERRE REGIBEAU; KATHARINE E. ROCKETT,A MULTI-TASK PRINCIPAL-AGENT APPROACH TO ORGANIZATIONAL FORM*,,,Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",53.0,4,10.1111/j.1467-6451.2005.00265.x,http://dx.doi.org/10.1111/j.1467-6451.2005.00265.x
410,CHARLES J. THOMAS,INFORMATION REVELATION AND BUYER PROFITS IN REPEATED PROCUREMENT COMPETITION,,,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",58.0,1,10.1111/j.1467-6451.2010.00411.x,http://dx.doi.org/10.1111/j.1467-6451.2010.00411.x
411,Yossi Spiegel,The Herfindahl‐Hirschman Index and the Distribution of Social Surplus*,Coller School of Management University Tel Aviv Israel and CEPR and ZEW,2021-12-10,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",69.0,3,10.1111/joie.12253,http://dx.doi.org/10.1111/joie.12253
412,Tom Hamami,"Network Effects, Bargaining Power, and Product Review Bias: Theory and Evidence",Department of Economics and Business Management Ripon College Ripon Wisconsin U.S.A,2019-12-4,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",67.0,2,10.1111/joie.12211,http://dx.doi.org/10.1111/joie.12211
413,Arghya Ghosh; Hodaka Morita; Chengsi Wang,Welfare Improving Horizontal Mergers in Successive Oligopoly*,"School of Economics UNSW Business School University of New South Wales  Sydney New South Wales Australia; Institute of Economic Research Hitotsubashi University  Naka 2‐1, Kunitachi‐shi Tokyo Japan; Department of Economics Monash University  Wellington Road Clayton Victoria Australia",2022-3-26,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",70.0,1,10.1111/joie.12285,http://dx.doi.org/10.1111/joie.12285
414,Luís Cabral; Gabriel Natividad,Bundling Sequentially Released Durable Goods*,"Paganelli‐Bull Professor of Economics, Stern School of Business New York University  New York U.S.A. and Research Fellow, CEPR (London); Professor of Economics Universidad de Piura  Lima Peru",2022-5-16,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",70.0,2,10.1111/joie.12290,http://dx.doi.org/10.1111/joie.12290
415,Nathan E. Wilson,The Impact of Competition on Investment: Evidence From California Hospitals*,Federal Trade Commission Washington D.C. USA,2021-5-17,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",69.0,1,10.1111/joie.12243,http://dx.doi.org/10.1111/joie.12243
416,Akifumi Ishihara,On Multitasking and Job Design in Relational Contracts*,"Institute of Social Science University of Tokyo 7‐3‐1 Hongo Bunkyo, Tokyo Japan",2021-2-10,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",68.0,4,10.1111/joie.12241,http://dx.doi.org/10.1111/joie.12241
417,Matthias Hunold; Kai Hüschelrath; Ulrich Laitenberger; Johannes Muthers,"Competition, Collusion, and Spatial Sales Patterns: Theory and Evidence*","University of Siegen Unteres Schloß 3 Siegen Germany; Faculty of Business and Economics Schmalkalden University of Applied Sciences Blechhammer 9 Schmalkalden Germany; ZEW Centre for European Economic Research Mannheim Germany; ZEW Centre for European Economic Research Mannheim Germany; i3, Télécom Paris, Institut Polytechnique de Paris 19 place Marguerite Perey, Palaiseau France; CRED, University Paris 2 Panthéon, Assas France; Johannes Kepler University Linz Altenberger Straße 69 Linz Austria",2021-2-10,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",68.0,4,10.1111/joie.12237,http://dx.doi.org/10.1111/joie.12237
418,OLIVER BOARD,COMPETITION AND DISCLOSURE<sup>*</sup>,,2009-2-20,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",57.0,1,10.1111/j.1467-6451.2009.00369.x,http://dx.doi.org/10.1111/j.1467-6451.2009.00369.x
419,Chiara Fumagalli; Massimo Motta; Thomas Rønde,Exclusive Dealing: Investment Promotion May Facilitate Inefficient Foreclosure,Department of Economics Università Bocconi  IGIER and CSEF Milan Italy; ICREA‐Universitat Pompeu Fabra and Barcelona GSE  Barcelona Spain; Department of Innovation and Organizational Economics Copenhagen Business School  Copenhagen Denmark,2012-12-20,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",60.0,4,10.1111/joie.12006,http://dx.doi.org/10.1111/joie.12006
420,MICHAEL D. NOEL,EDGEWORTH PRICE CYCLES: EVIDENCE FROM THE TORONTO RETAIL GASOLINE MARKET<sup>*</sup>,,2007-4-10,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",55.0,1,10.1111/j.1467-6451.2007.00303.x,http://dx.doi.org/10.1111/j.1467-6451.2007.00303.x
421,Markus Reisinger; Monika Schnitzer,Successive Oligopolies with Differentiated Firms and Endogeneous Entry,Department of Economics WHU—Otto Beisheim School of Management  Burgplatz 2 56176 Vallendar Germany; Department of Economics University of Munich  Akademiestr. 1/III 80799 Munich Germany,2012-12-20,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",60.0,4,10.1111/joie.12005,http://dx.doi.org/10.1111/joie.12005
422,Stefan Szymanski; Stefan Kesenne,Competitive balance and gate revenue sharing in team sports,,,Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",52.0,1,10.1111/j.0022-1821.2004.00220.x,http://dx.doi.org/10.1111/j.0022-1821.2004.00220.x
423,SILVIA SONDEREGGER,MARKET SEGMENTATION WITH NONLINEAR PRICING*,,2011-3-23,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",59.0,1,10.1111/j.1467-6451.2011.00445.x,http://dx.doi.org/10.1111/j.1467-6451.2011.00445.x
424,Johannes Johnen; David Ronayne,The only Dance in Town: Unique Equilibrium in a Generalized Model of Price Competition*,CORE/LIDAM Université catholique de Louvain 34 Voie du Roman Pays Louvain‐la‐Neuve Belgium; European School of Management and Technology (ESMT) Schlossplatz 1 Berlin Germany,2021-12-10,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",69.0,3,10.1111/joie.12264,http://dx.doi.org/10.1111/joie.12264
425,Rafael Tenorio,On Strategic Quantity Bidding in Multiple Unit Auctions,,2003-3-27,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",45.0,2,10.1111/1467-6451.00044,http://dx.doi.org/10.1111/1467-6451.00044
426,KI‐EUN RHEE,COLLUSION IN THE PRESENCE OF EXTERNALITIES<sup>*</sup>,,2007-9-10,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",55.0,3,10.1111/j.1467-6451.2007.00320.x,http://dx.doi.org/10.1111/j.1467-6451.2007.00320.x
427,RAFAEL ROB; JOEL WALDFOGEL,PIRACY ON THE SILVER SCREEN<sup>*</sup>,,2007-9-10,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",55.0,3,10.1111/j.1467-6451.2007.00316.x,http://dx.doi.org/10.1111/j.1467-6451.2007.00316.x
428,Gerald R. Faulhaber; Christiaan Hogendorn,The Market Structure of Broadband Telecommunications,,2003-3-27,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",48.0,3,10.1111/1467-6451.00125,http://dx.doi.org/10.1111/1467-6451.00125
429,Ryan Lampe; Romans Pancs,Mean Reversion in Investment Decisions: The Case of Hollywood*,"California State University, East Bay, Carlos Bee Blvd. Hayward California U.S.A; Instituto Tecnológico Autónomo de México (ITAM) Río Hondo 1, Altavista, Álvaro Obregón Mexico City Mexico",2020-4-7,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",68.0,1,10.1111/joie.12218,http://dx.doi.org/10.1111/joie.12218
430,David Harbord; Steffen Hoernig,Welfare Analysis of Regulating Mobile Termination Rates in the <scp>U</scp>.<scp>K</scp>.,Market Analysis Ltd.  34 Great Clarendon Street Oxford Oxon U.K.; Nova School of Business and Economics Universidade Nova de Lisboa Campus de Campolide  Lisbon Portugal,2015-12-30,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",63.0,4,10.1111/joie.12084,http://dx.doi.org/10.1111/joie.12084
431,Yongmin Chen; Michael H. Riordan,"Prices, Profits, and Preference Dependence",University of Colorado at Boulder  Boulder Colorado U.S.A.; Columbia University New York  New York U.S.A.,2015-12-30,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",63.0,4,10.1111/joie.12083,http://dx.doi.org/10.1111/joie.12083
432,Jiawei Chen,How Do Switching Costs Affect Market Concentration and Prices in Network Industries?,Department of Economics University of California Irvine California U.S.A.,2016-6-5,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",64.0,2,10.1111/joie.12102,http://dx.doi.org/10.1111/joie.12102
433,Arijit Mukherjee; Laixun Zhao,Profit Raising Entry,"School of Economics, University of Nottingham, University Park Nottingham NG7 2RD UK; Research Institute for Economics &amp; Business, Kobe University Kobe 657‐8501 Japan",2017-4-27,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",65.0,1,10.1111/joie.12109,http://dx.doi.org/10.1111/joie.12109
434,Rong Ding; Julian Wright,Payment Card Interchange Fees and Price Discrimination,Department of Economics University of International Business and Economics Beijing China; Department of Economics National University of Singapore  Singapore,2017-4-27,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",65.0,1,10.1111/joie.12120,http://dx.doi.org/10.1111/joie.12120
435,V. Bhaskar,The Competitive Effects of Price-Floors,,2003-3-27,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",45.0,3,10.1111/1467-6451.00051,http://dx.doi.org/10.1111/1467-6451.00051
436,Irina Baye; Vanessa von Schlippenbach; Christian Wey,"One‐Stop Shopping Behavior, Buyer Power and Upstream Merger Incentives","Düsseldorf Institute for Competition Economics (DICE) Heinrich‐Heine University of Düsseldorf, Universitätsstr. 1 Düsseldorf Germany.; Deutsches Institut für Wirtschaftsforschung (DIW) Mohrenstr. 58 Berlin Germany.; Düsseldorf Institute for Competition Economics (DICE) Heinrich‐Heine University of Düsseldorf, Universitätsstr. 1 Düsseldorf Germany.",2018-4-16,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",66.0,1,10.1111/joie.12160,http://dx.doi.org/10.1111/joie.12160
437,Frank Verboven,Product Line Rivalry and Market Segmentation-with an Application to Automobile Optional Engine Pricing,,2003-3-27,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",47.0,4,10.1111/1467-6451.00106,http://dx.doi.org/10.1111/1467-6451.00106
438,Marcus Asplund; Rickard Sandin,The Number of Firms and Production Capacity in Relation to Market Size,,2003-3-27,The Journal of Industrial Economics,"Economics and Econometrics; General Business, Management and Accounting; Accounting",47.0,1,10.1111/1467-6451.00090,http://dx.doi.org/10.1111/1467-6451.00090
