,Authors,Title,Affiliations,Published Date,Journal Name ,Subjects,Volume,Issue,DOI,URL
423,Chengsi Wang,Advertising as a search deterrent,University of Mannheim and Monash University,2017-12,The RAND Journal of Economics,Economics and Econometrics,48,4,10.1111/1756-2171.12209,http://dx.doi.org/10.1111/1756-2171.12209
424,Chong-En Bai; Zhigang Tao; Changqi Wu,Revenue Sharing and Control Rights in Team Production: Theories and Evidence from Joint Ventures,,2004,The RAND Journal of Economics,Economics and Econometrics,35,2,10.2307/1593692,http://dx.doi.org/10.2307/1593692
425,David Besanko; Ulrich Doraszelski,Capacity Dynamics and Endogenous Asymmetries in Firm Size,,2004,The RAND Journal of Economics,Economics and Econometrics,35,1,10.2307/1593728,http://dx.doi.org/10.2307/1593728
426,James D. Dana,Competition in Price and Availability When Availability is Unobservable,,2001,The RAND Journal of Economics,Economics and Econometrics,32,3,10.2307/2696365,http://dx.doi.org/10.2307/2696365
427,Keith J. Crocker; Joel Slemrod,The economics of earnings manipulation and managerial compensation,,2007-9,The RAND Journal of Economics,Economics and Econometrics,38,3,10.1111/j.0741-6261.2007.00107.x,http://dx.doi.org/10.1111/j.0741-6261.2007.00107.x
428,Shi Qi,The impact of advertising regulation on industry: the cigarette advertising ban of 1971,Florida State University,2013-6,The RAND Journal of Economics,Economics and Econometrics,44,2,10.1111/1756-2171.12018,http://dx.doi.org/10.1111/1756-2171.12018
429,Alan T. Sorensen,Social learning and health plan choice,,2006-12,The RAND Journal of Economics,Economics and Econometrics,37,4,10.1111/j.1756-2171.2006.tb00064.x,http://dx.doi.org/10.1111/j.1756-2171.2006.tb00064.x
430,Jeremy T. Fox,Semiparametric estimation of multinomial discrete‐choice models using a subset of choices,,2007-12,The RAND Journal of Economics,Economics and Econometrics,38,4,10.1111/j.0741-6261.2007.00123.x,http://dx.doi.org/10.1111/j.0741-6261.2007.00123.x
431,Philippe Jehiel; Ady Pauzner,Partnership dissolution with interdependent values,,2006-3,The RAND Journal of Economics,Economics and Econometrics,37,1,10.1111/j.1756-2171.2006.tb00001.x,http://dx.doi.org/10.1111/j.1756-2171.2006.tb00001.x
432,Paul Joskow; Jean Tirole,Reliability and competitive electricity markets,,2007-3,The RAND Journal of Economics,Economics and Econometrics,38,1,10.1111/j.1756-2171.2007.tb00044.x,http://dx.doi.org/10.1111/j.1756-2171.2007.tb00044.x
433,Ginger Zhe Jin; Andrew Kato,"Price, quality, and reputation: evidence from an online field experiment",,2006-12,The RAND Journal of Economics,Economics and Econometrics,37,4,10.1111/j.1756-2171.2006.tb00067.x,http://dx.doi.org/10.1111/j.1756-2171.2006.tb00067.x
434,Han Hong; Matthew Shum,Using price distributions to estimate search costs,,2006-6,The RAND Journal of Economics,Economics and Econometrics,37,2,10.1111/j.1756-2171.2006.tb00015.x,http://dx.doi.org/10.1111/j.1756-2171.2006.tb00015.x
435,Saul Lach; Mark Schankerman,Incentives and invention in universities,,2008-6,The RAND Journal of Economics,Economics and Econometrics,39,2,10.1111/j.0741-6261.2008.00020.x,http://dx.doi.org/10.1111/j.0741-6261.2008.00020.x
436,Susan Athey; Armin Schmutzler,Investment and Market Dominance,,2001,The RAND Journal of Economics,Economics and Econometrics,32,1,10.2307/2696395,http://dx.doi.org/10.2307/2696395
437,Zhiqi Chen,Dominant Retailers and the Countervailing-Power Hypothesis,,2003,The RAND Journal of Economics,Economics and Econometrics,34,4,10.2307/1593779,http://dx.doi.org/10.2307/1593779
438,Daniel A. Ackerberg,Empirically Distinguishing Informative and Prestige Effects of Advertising,,2001,The RAND Journal of Economics,Economics and Econometrics,32,2,10.2307/2696412,http://dx.doi.org/10.2307/2696412
439,Emmanuelle Auriol; Régis Renault,Status and incentives,,2008-3,The RAND Journal of Economics,Economics and Econometrics,39,1,10.1111/j.1756-2171.2008.00015.x,http://dx.doi.org/10.1111/j.1756-2171.2008.00015.x
440,Dirk Bergemann; Alessandro Bonatti; Tan Gan,The economics of social data,Yale University; MIT Sloan School of Management; Yale University,2022-6,The RAND Journal of Economics,Economics and Econometrics,53,2,10.1111/1756-2171.12407,http://dx.doi.org/10.1111/1756-2171.12407
441,Timothy Van Zandt,Information Overload in a Network of Targeted Communication,,2004,The RAND Journal of Economics,Economics and Econometrics,35,3,10.2307/1593707,http://dx.doi.org/10.2307/1593707
442,Andreas Hefti; Shuo Liu,Targeted information and limited attention,"University of Zurich, Zurich University of Applied Science; Peking University",2020-6,The RAND Journal of Economics,Economics and Econometrics,51,2,10.1111/1756-2171.12319,http://dx.doi.org/10.1111/1756-2171.12319
443,Jihye Jeon,Learning and investment under demand uncertainty in container shipping,Department of Economics Boston University,2022-3,The RAND Journal of Economics,Economics and Econometrics,53,1,10.1111/1756-2171.12406,http://dx.doi.org/10.1111/1756-2171.12406
444,Arghya Ghosh; Hodaka Morita,Free entry and social efficiency under vertical oligopoly,,2007-6,The RAND Journal of Economics,Economics and Econometrics,38,2,10.1111/j.1756-2171.2007.tb00083.x,http://dx.doi.org/10.1111/j.1756-2171.2007.tb00083.x
445,Peter Davis,Spatial competition in retail markets: movie theaters,,2006-12,The RAND Journal of Economics,Economics and Econometrics,37,4,10.1111/j.1756-2171.2006.tb00066.x,http://dx.doi.org/10.1111/j.1756-2171.2006.tb00066.x
446,Marie‐Cécile Fagart; Claude Fluet,Liability insurance under the negligence rule,,2009-9,The RAND Journal of Economics,Economics and Econometrics,40,3,10.1111/j.1756-2171.2009.00074.x,http://dx.doi.org/10.1111/j.1756-2171.2009.00074.x
447,Phillip C. Stocken,Credibility of Voluntary Disclosure,,2000,The RAND Journal of Economics,Economics and Econometrics,31,2,10.2307/2601045,http://dx.doi.org/10.2307/2601045
448,Scott M. Gilpatric; Christian A. Vossler; Michael McKee,Regulatory enforcement with competitive endogenous audit mechanisms,,2011-6,The RAND Journal of Economics,Economics and Econometrics,42,2,10.1111/j.1756-2171.2011.00134.x,http://dx.doi.org/10.1111/j.1756-2171.2011.00134.x
449,Angelique Augereau; Shane Greenstein; Marc Rysman,Coordination versus differentiation in a standards war: 56K modems,,2006-12,The RAND Journal of Economics,Economics and Econometrics,37,4,10.1111/j.1756-2171.2006.tb00062.x,http://dx.doi.org/10.1111/j.1756-2171.2006.tb00062.x
450,Sourav Bhattacharya; Arijit Mukherjee,Strategic information revelation when experts compete to influence,University of Pittsburgh; Michigan State University,2013-9,The RAND Journal of Economics,Economics and Econometrics,44,3,10.1111/1756-2171.12029,http://dx.doi.org/10.1111/1756-2171.12029
451,Nolan H. Miller; Amit I. Pazgal,The Equivalence of Price and Quantity Competition with Delegation,,2001,The RAND Journal of Economics,Economics and Econometrics,32,2,10.2307/2696410,http://dx.doi.org/10.2307/2696410
452,Sergei Severinov,The value of information and optimal organization,,2008-3,The RAND Journal of Economics,Economics and Econometrics,39,1,10.1111/j.1756-2171.2008.00012.x,http://dx.doi.org/10.1111/j.1756-2171.2008.00012.x
453,Pierpaolo Battigalli; Giovanni Maggi,Costly contracting in a long‐term relationship,,2008-6,The RAND Journal of Economics,Economics and Econometrics,39,2,10.1111/j.0741-6261.2008.00018.x,http://dx.doi.org/10.1111/j.0741-6261.2008.00018.x
454,Olivier Armantier; Oliver Richard,Domestic airline alliances and consumer welfare,,2008-9,The RAND Journal of Economics,Economics and Econometrics,39,3,10.1111/j.1756-2171.2008.00042.x,http://dx.doi.org/10.1111/j.1756-2171.2008.00042.x
455,Stephanie Lau,Information and bargaining in the hold-up problem,,2008-3,The RAND Journal of Economics,Economics and Econometrics,39,1,10.1111/j.0741-6261.2008.00013.x,http://dx.doi.org/10.1111/j.0741-6261.2008.00013.x
456,Gary Biglaiser; Claudio Mezzetti,Incentive Auctions and Information Revelation,,2000,The RAND Journal of Economics,Economics and Econometrics,31,1,10.2307/2601033,http://dx.doi.org/10.2307/2601033
457,Jonathan Levin,Information and the Market for Lemons,,2001,The RAND Journal of Economics,Economics and Econometrics,32,4,10.2307/2696386,http://dx.doi.org/10.2307/2696386
458,Robert Town; Su Liu,The Welfare Impact of Medicare HMOs,,2003,The RAND Journal of Economics,Economics and Econometrics,34,4,10.2307/1593785,http://dx.doi.org/10.2307/1593785
459,Todd T. Milbourn; Richard L. Shockley; Anjan V. Thakor,Managerial Career Concerns and Investments in Information,,2001,The RAND Journal of Economics,Economics and Econometrics,32,2,10.2307/2696413,http://dx.doi.org/10.2307/2696413
460,Chaim Fershtman; Uri Gneezy,Strategic Delegation: An Experiment,,2001,The RAND Journal of Economics,Economics and Econometrics,32,2,10.2307/2696414,http://dx.doi.org/10.2307/2696414
461,Eyal Winter,Optimal incentives for sequential production processes,,2006-6,The RAND Journal of Economics,Economics and Econometrics,37,2,10.1111/j.1756-2171.2006.tb00021.x,http://dx.doi.org/10.1111/j.1756-2171.2006.tb00021.x
462,James Bessen; Eric Maskin,"Sequential innovation, patents, and imitation",,2009-12,The RAND Journal of Economics,Economics and Econometrics,40,4,10.1111/j.1756-2171.2009.00081.x,http://dx.doi.org/10.1111/j.1756-2171.2009.00081.x
463,Phillip Leslie,Price Discrimination in Broadway Theater,,2004,The RAND Journal of Economics,Economics and Econometrics,35,3,10.2307/1593706,http://dx.doi.org/10.2307/1593706
464,Klaus Kultti; Tuomas Takalo; Juuso Toikka,Secrecy versus patenting,,2007-3,The RAND Journal of Economics,Economics and Econometrics,38,1,10.1111/j.1756-2171.2007.tb00042.x,http://dx.doi.org/10.1111/j.1756-2171.2007.tb00042.x
465,Fanqi Shi; Yiqing Xing,Implementing optimal outcomes through sequential auctions,Peking University; Johns Hopkins University,2022-12,The RAND Journal of Economics,Economics and Econometrics,53,4,10.1111/1756-2171.12423,http://dx.doi.org/10.1111/1756-2171.12423
466,Aditya Kuvalekar; João Ramos; Johannes Schneider,The wrong kind of information,University of Essex; USC Marshall; Universidad Carlos III de Madrid,2023-6,The RAND Journal of Economics,Economics and Econometrics,54,2,10.1111/1756-2171.12440,http://dx.doi.org/10.1111/1756-2171.12440
467,Gary Biglaiser; Jacques Crémer; André Veiga,Should I stay or should I go? Migrating away from an incumbent platform,"University of North Carolina; Toulouse School of Economics, Université Toulouse Capitole; Imperial College",2022-9,The RAND Journal of Economics,Economics and Econometrics,53,3,10.1111/1756-2171.12418,http://dx.doi.org/10.1111/1756-2171.12418
468,Ying Fan; Ge Zhang,The welfare effect of a consumer subsidy with price ceilings: the case of Chinese cell phones,University of Michigan; CEPR and NBER; Amazon Web Services,2022-6,The RAND Journal of Economics,Economics and Econometrics,53,2,10.1111/1756-2171.12413,http://dx.doi.org/10.1111/1756-2171.12413
469,Steven Berry; Alon Eizenberg; Joel Waldfogel,Optimal product variety in radio markets,Yale University and NBER; Hebrew University of Jerusalem and CEPR; University of Minnesota and NBER,2016-8,The RAND Journal of Economics,Economics and Econometrics,47,3,10.1111/1756-2171.12134,http://dx.doi.org/10.1111/1756-2171.12134
470,Ricardo Alonso; Niko Matouschek,Relational delegation,,2007-12,The RAND Journal of Economics,Economics and Econometrics,38,4,10.1111/j.0741-6261.2007.00126.x,http://dx.doi.org/10.1111/j.0741-6261.2007.00126.x
471,Axel Anderson; Luís M. B. Cabral,Go for broke or play it safe? Dynamic competition with choice of variance,,2007-9,The RAND Journal of Economics,Economics and Econometrics,38,3,10.1111/j.0741-6261.2007.00102.x,http://dx.doi.org/10.1111/j.0741-6261.2007.00102.x
472,Federico Ciliberto; GianCarlo Moschini; Edward D. Perry,Valuing product innovation: genetically engineered varieties in US corn and soybeans,"University of Virginia CEPR, London, and DIW  Berlin; Iowa State University; Kansas State University",2019-9,The RAND Journal of Economics,Economics and Econometrics,50,3,10.1111/1756-2171.12290,http://dx.doi.org/10.1111/1756-2171.12290
473,Patrick Francois,Making a difference,,2007-9,The RAND Journal of Economics,Economics and Econometrics,38,3,10.1111/j.0741-6261.2007.00108.x,http://dx.doi.org/10.1111/j.0741-6261.2007.00108.x
474,Severin Borenstein; Joseph Farrell,Do investors forecast fat firms? Evidence from the gold‐mining industry,,2007-9,The RAND Journal of Economics,Economics and Econometrics,38,3,10.1111/j.0741-6261.2007.00104.x,http://dx.doi.org/10.1111/j.0741-6261.2007.00104.x
475,Gabriel Picone; Shin-Yi Chou; Frank Sloan,Are For-Profit Hospital Conversions Harmful to Patients and to Medicare?,,2002,The RAND Journal of Economics,Economics and Econometrics,33,3,10.2307/3087470,http://dx.doi.org/10.2307/3087470
476,Chenyu Yang,Vertical structure and innovation: A study of the SoC and smartphone industries,Department of Economics University of Maryland  College Park,2020-9,The RAND Journal of Economics,Economics and Econometrics,51,3,10.1111/1756-2171.12339,http://dx.doi.org/10.1111/1756-2171.12339
477,Mariagiovanna Baccara,"Outsourcing, information leakage, and consulting firms",,2007-3,The RAND Journal of Economics,Economics and Econometrics,38,1,10.1111/j.1756-2171.2007.tb00055.x,http://dx.doi.org/10.1111/j.1756-2171.2007.tb00055.x
478,Gary Biglaiser; Michael Riordan,Dynamics of Price Regulation,,2000,The RAND Journal of Economics,Economics and Econometrics,31,4,10.2307/2696357,http://dx.doi.org/10.2307/2696357
479,Viplav Saini,Endogenous asymmetry in a dynamic procurement auction,,2012-12,The RAND Journal of Economics,Economics and Econometrics,43,4,10.1111/1756-2171.12006,http://dx.doi.org/10.1111/1756-2171.12006
480,Carl Shapiro,Antitrust Limits to Patent Settlements,,2003,The RAND Journal of Economics,Economics and Econometrics,34,2,10.2307/1593724,http://dx.doi.org/10.2307/1593724
481,Mark Armstrong; John Vickers; Jidong Zhou,Prominence and consumer search,,2009-6,The RAND Journal of Economics,Economics and Econometrics,40,2,10.1111/j.1756-2171.2009.00062.x,http://dx.doi.org/10.1111/j.1756-2171.2009.00062.x
482,Olivier Armantier; Olivier Richard,Exchanges of Cost Information in the Airline Industry,,2003,The RAND Journal of Economics,Economics and Econometrics,34,3,10.2307/1593741,http://dx.doi.org/10.2307/1593741
483,Silke J. Forbes; Mara Lederman,Does vertical integration affect firm performance? Evidence from the airline industry,,2010-12,The RAND Journal of Economics,Economics and Econometrics,41,4,10.1111/j.1756-2171.2010.00120.x,http://dx.doi.org/10.1111/j.1756-2171.2010.00120.x
484,Surajeet Chakravarty; W. Bentley MacLeod,Contracting in the shadow of the law,,2009-9,The RAND Journal of Economics,Economics and Econometrics,40,3,10.1111/j.1756-2171.2009.00076.x,http://dx.doi.org/10.1111/j.1756-2171.2009.00076.x
485,Roberto Burguet; Yeon-Koo Che,Competitive Procurement with Corruption,,2004,The RAND Journal of Economics,Economics and Econometrics,35,1,10.2307/1593729,http://dx.doi.org/10.2307/1593729
486,Vincenzo Denicolo,Two-Stage Patent Races and Patent Policy,,2000,The RAND Journal of Economics,Economics and Econometrics,31,3,10.2307/2600997,http://dx.doi.org/10.2307/2600997
487,Andrew R. Biehl,Durable-Goods Monopoly with Stochastic Values,,2001,The RAND Journal of Economics,Economics and Econometrics,32,3,10.2307/2696369,http://dx.doi.org/10.2307/2696369
488,Benjamin E. Hermalin; Michael L. Katz,Your network or mine? The economics of routing rules,,2006-9,The RAND Journal of Economics,Economics and Econometrics,37,3,10.1111/j.1756-2171.2006.tb00038.x,http://dx.doi.org/10.1111/j.1756-2171.2006.tb00038.x
489,Nicolas de Roos; Vladimir Smirnov,Collusion with intertemporal price dispersion,University of Sydney; University of Sydney,2020-3,The RAND Journal of Economics,Economics and Econometrics,51,1,10.1111/1756-2171.12309,http://dx.doi.org/10.1111/1756-2171.12309
490,Ronald L. Goettler; Ron Shachar,Spatial Competition in the Network Television Industry,,2001,The RAND Journal of Economics,Economics and Econometrics,32,4,10.2307/2696385,http://dx.doi.org/10.2307/2696385
491,Ken-Ichi Shimomura; Jacques-François Thisse,Competition among the big and the small,,2012-6,The RAND Journal of Economics,Economics and Econometrics,43,2,10.1111/j.1756-2171.2012.00168.x,http://dx.doi.org/10.1111/j.1756-2171.2012.00168.x
492,Chenghuan Sean Chu,The effect of satellite entry on cable television prices and product quality,,2010-12,The RAND Journal of Economics,Economics and Econometrics,41,4,10.1111/j.1756-2171.2010.00119.x,http://dx.doi.org/10.1111/j.1756-2171.2010.00119.x
493,Nolan H. Miller; Amit I. Pazgal,Budget or target: the choice between input and output strategies,,2006-6,The RAND Journal of Economics,Economics and Econometrics,37,2,10.1111/j.1756-2171.2006.tb00022.x,http://dx.doi.org/10.1111/j.1756-2171.2006.tb00022.x
494,Yunmi Kong,Not knowing the competition: evidence and implications for auction design,Rice University,2020-9,The RAND Journal of Economics,Economics and Econometrics,51,3,10.1111/1756-2171.12342,http://dx.doi.org/10.1111/1756-2171.12342
495,Kfir Eliaz; Ran Spiegler,Incentive‐compatible advertising on nonretail platforms,Tel‐Aviv University; University of Utah; Tel‐Aviv University; University College London,2020-6,The RAND Journal of Economics,Economics and Econometrics,51,2,10.1111/1756-2171.12316,http://dx.doi.org/10.1111/1756-2171.12316
496,Charles M. Cameron; Lewis A. Kornhauser; Giri Parameswaran,<i>Stare decisis</i> and judicial log‐rolls: a gains‐from‐trade model,Princeton University; New York University School of Law; Haverford College,2019-9,The RAND Journal of Economics,Economics and Econometrics,50,3,10.1111/1756-2171.12288,http://dx.doi.org/10.1111/1756-2171.12288
497,Anh Nguyen; Teck Yong Tan,Information control in the hold‐up problem,Carnegie Mellon University; Nanyang Technological University,2019-12,The RAND Journal of Economics,Economics and Econometrics,50,4,10.1111/1756-2171.12295,http://dx.doi.org/10.1111/1756-2171.12295
498,Ying Fan; Mo Xiao,Competition and subsidies in the deregulated US local telephone industry,University of Michigan; University of Arizona,2015-10,The RAND Journal of Economics,Economics and Econometrics,46,4,10.1111/1756-2171.12109,http://dx.doi.org/10.1111/1756-2171.12109
499,David Gilo; Yaron Yehezkel,Vertical collusion,Tel Aviv University; Tel Aviv University,2020-3,The RAND Journal of Economics,Economics and Econometrics,51,1,10.1111/1756-2171.12308,http://dx.doi.org/10.1111/1756-2171.12308
500,Tim Baldenius,"Ownership, incentives, and the hold-up problem",,2006-6,The RAND Journal of Economics,Economics and Econometrics,37,2,10.1111/j.1756-2171.2006.tb00016.x,http://dx.doi.org/10.1111/j.1756-2171.2006.tb00016.x
501,Sandro Brusco; Giuseppe Lopomo; Eva Ropero; Alessandro T. Villa,Optimal financial contracting and the effects of firm's size,Stony Brook University; Duke University; Universidad Europea de Madrid; Duke University,2021-6,The RAND Journal of Economics,Economics and Econometrics,52,2,10.1111/1756-2171.12375,http://dx.doi.org/10.1111/1756-2171.12375
502,Benjamin Shiller; Joel Waldfogel; Johnny Ryan,The effect of ad blocking on website traffic and quality,Brandeis University; University of Minnesota and NBER; PageFair,2018-3,The RAND Journal of Economics,Economics and Econometrics,49,1,10.1111/1756-2171.12218,http://dx.doi.org/10.1111/1756-2171.12218
503,Chengsi Wang; Julian Wright,Search platforms: showrooming and price parity clauses,Monash University; National University of Singapore,2020-3,The RAND Journal of Economics,Economics and Econometrics,51,1,10.1111/1756-2171.12305,http://dx.doi.org/10.1111/1756-2171.12305
504,Maurice Marchand; Motohiro Sato; Erik Schokkaert,Prior Health Expenditures and Risk Sharing with Insurers Competing on Quality,,2003,The RAND Journal of Economics,Economics and Econometrics,34,4,10.2307/1593782,http://dx.doi.org/10.2307/1593782
505,Salvador Barberà; Danilo Coelho,Compromising on compromise rules,"(MOVE, UAB and Barcelona GSE); (IPEA)",2022-3,The RAND Journal of Economics,Economics and Econometrics,53,1,10.1111/1756-2171.12401,http://dx.doi.org/10.1111/1756-2171.12401
506,Ryan Lampe; Petra Moser,Patent pools and innovation in substitute technologies—evidence from the 19th‐century sewing machine industry,"California State University, East Bay; Stanford University and NBER",2013-12,The RAND Journal of Economics,Economics and Econometrics,44,4,10.1111/1756-2171.12035,http://dx.doi.org/10.1111/1756-2171.12035
507,João Montez,Inefficient sales delays by a durable‐good monopoly facing a finite number of buyers,London Business School,2013-9,The RAND Journal of Economics,Economics and Econometrics,44,3,10.1111/1756-2171.12025,http://dx.doi.org/10.1111/1756-2171.12025
508,Ján Zábojník,Subjective evaluations with performance feedback,Queen's University,2014-6,The RAND Journal of Economics,Economics and Econometrics,45,2,10.1111/1756-2171.12054,http://dx.doi.org/10.1111/1756-2171.12054
509,Thomas P. Tangerås,Network competition with income effects,Research Institute of Industrial Economics,2014-9,The RAND Journal of Economics,Economics and Econometrics,45,3,10.1111/1756-2171.12066,http://dx.doi.org/10.1111/1756-2171.12066
510,Chang‐Koo Chi; Kyoung Jin Choi,The impact of firm size on dynamic incentives and investment,Norwegian School of Economics and Aalto University; University of Calgary,2017-3,The RAND Journal of Economics,Economics and Econometrics,48,1,10.1111/1756-2171.12171,http://dx.doi.org/10.1111/1756-2171.12171
511,Matthias Hunold; Johannes Muthers,Resale price maintenance and manufacturer competition for retail services,Düsseldorf Institute for Competition Economics (DICE) at the Heinrich Heine Universität Düsseldorf; Julius‐Maximilians‐Universität Würzburg,2017-3,The RAND Journal of Economics,Economics and Econometrics,48,1,10.1111/1756-2171.12165,http://dx.doi.org/10.1111/1756-2171.12165
512,Arturs Kalnins; Luke Froeb; Steven Tschantz,Can mergers increase output? Evidence from the lodging industry,Cornell University; Vanderbilt University; Vanderbilt University,2017-3,The RAND Journal of Economics,Economics and Econometrics,48,1,10.1111/1756-2171.12172,http://dx.doi.org/10.1111/1756-2171.12172
513,Jan Boone; Christoph Schottmüller,Procurement with specialized firms,"University of Tilburg, Tilec, CentER, and CEPR; University of Copenhagen, Tilec",2016-8,The RAND Journal of Economics,Economics and Econometrics,47,3,10.1111/1756-2171.12143,http://dx.doi.org/10.1111/1756-2171.12143
514,Martin Pollrich,Mediated audits,Humboldt‐Universität zu Berlin,2017-3,The RAND Journal of Economics,Economics and Econometrics,48,1,10.1111/1756-2171.12167,http://dx.doi.org/10.1111/1756-2171.12167
515,Fahad Khalil; Doyoung Kim; Jacques Lawarrée,Contracts offered by bureaucrats,University of Washington; Sogang University  Seoul; University of Washington and ECARES  Brussels,2013-12,The RAND Journal of Economics,Economics and Econometrics,44,4,10.1111/1756-2171.12037,http://dx.doi.org/10.1111/1756-2171.12037
516,Jeffrey S. McCullough; Stephen T. Parente; Robert Town,Health information technology and patient outcomes: the role of information and labor coordination,University of Michigan; University of Minnesota; University of Pennsylvania and NBER,2016-2,The RAND Journal of Economics,Economics and Econometrics,47,1,10.1111/1756-2171.12124,http://dx.doi.org/10.1111/1756-2171.12124
517,Tong Li; Jingfeng Lu; Li Zhao,Auctions with selective entry and risk averse bidders: theory and evidence,Vanderbilt University; National University of Singapore; Shanghai Jiao Tong University and Vanderbilt University,2015-9,The RAND Journal of Economics,Economics and Econometrics,46,3,10.1111/1756-2171.12096,http://dx.doi.org/10.1111/1756-2171.12096
518,Alexandre de Cornière; Romain de Nijs,Online advertising and privacy,Toulouse School of Economics; Ecole Polytechnique and Ecole des Ponts ParisTech,2016-2,The RAND Journal of Economics,Economics and Econometrics,47,1,10.1111/1756-2171.12118,http://dx.doi.org/10.1111/1756-2171.12118
519,Fabio Feriozzi,Paying for observable luck,,2011-6,The RAND Journal of Economics,Economics and Econometrics,42,2,10.1111/j.1756-2171.2011.00138.x,http://dx.doi.org/10.1111/j.1756-2171.2011.00138.x
520,Daniel K. N. Johnson; David Popp,Forced out of the Closet: The Impact of the American Inventors Protection Act on the Timing of Patent Disclosure,,2003,The RAND Journal of Economics,Economics and Econometrics,34,1,10.2307/3087445,http://dx.doi.org/10.2307/3087445
521,Richard Gilbert; Karsten Neuhoff; David Newbery,Allocating Transmission to Mitigate Market Power in Electricity Networks,,2004,The RAND Journal of Economics,Economics and Econometrics,35,4,10.2307/1593768,http://dx.doi.org/10.2307/1593768
522,Vivek Bhattacharya; James W. Roberts; Andrew Sweeting,Regulating bidder participation in auctions,MIT; Duke University and NBER; University of Maryland and NBER,2014-12,The RAND Journal of Economics,Economics and Econometrics,45,4,10.1111/1756-2171.12067,http://dx.doi.org/10.1111/1756-2171.12067
523,Godfrey Keller; Sven Rady,Price Dispersion and Learning in a Dynamic Differentiated-Goods Duopoly,,2003,The RAND Journal of Economics,Economics and Econometrics,34,1,10.2307/3087447,http://dx.doi.org/10.2307/3087447
524,Chifeng Dai; Tracy R. Lewis; Giuseppe Lopomo,Delegating management to experts,,2006-9,The RAND Journal of Economics,Economics and Econometrics,37,3,10.1111/j.1756-2171.2006.tb00028.x,http://dx.doi.org/10.1111/j.1756-2171.2006.tb00028.x
525,Simon Loertscher; Gerd Muehlheusser,Sequential location games,,2011-12,The RAND Journal of Economics,Economics and Econometrics,42,4,10.1111/j.1756-2171.2011.00148.x,http://dx.doi.org/10.1111/j.1756-2171.2011.00148.x
526,Salvatore Piccolo; Piero Tedeschi; Giovanni Ursino,How limiting deceptive practices harms consumers,Università Cattolica del Sacro Cuore (Milan) and CSEF (Naples); Università Cattolica del Sacro Cuore (Milan); Università Cattolica del Sacro Cuore (Milan),2015-9,The RAND Journal of Economics,Economics and Econometrics,46,3,10.1111/1756-2171.12099,http://dx.doi.org/10.1111/1756-2171.12099
527,Lewis Evans; Graeme Guthrie,Price-cap regulation and the scale and timing of investment,,2012-9,The RAND Journal of Economics,Economics and Econometrics,43,3,10.1111/j.1756-2171.2012.00185.x,http://dx.doi.org/10.1111/j.1756-2171.2012.00185.x
528,Han Hong; Harry J. Paarsch; Pai Xu,"On the asymptotic distribution of the transaction price in a clock model of a multi‐unit, oral, ascending‐price auction within the common‐value paradigm",Stanford University; University of Melbourne; University of Hong Kong,2013-12,The RAND Journal of Economics,Economics and Econometrics,44,4,10.1111/1756-2171.12034,http://dx.doi.org/10.1111/1756-2171.12034
529,Giovanni Cespa,A Comparison of Stock Market Mechanisms,,2004,The RAND Journal of Economics,Economics and Econometrics,35,4,10.2307/1593775,http://dx.doi.org/10.2307/1593775
530,Jeffrey T. Macher; Nathan H. Miller; Matthew Osborne,Finding Mr. Schumpeter: technology adoption in the cement industry,Georgetown University; Georgetown University; University of Toronto Mississauga,2021-3,The RAND Journal of Economics,Economics and Econometrics,52,1,10.1111/1756-2171.12362,http://dx.doi.org/10.1111/1756-2171.12362
531,Yonghong An; Wei Zhao,Dynamic efficiencies of the 1997 Boeing‐McDonnell Douglas merger,Texas A&amp;M University and Nankai University; Competition Economics LLC,2019-9,The RAND Journal of Economics,Economics and Econometrics,50,3,10.1111/1756-2171.12291,http://dx.doi.org/10.1111/1756-2171.12291
532,Tracy R. Lewis; Huseyin Yildirim,Learning by Doing and Dynamic Regulation,,2002,The RAND Journal of Economics,Economics and Econometrics,33,1,10.2307/2696373,http://dx.doi.org/10.2307/2696373
533,Alberto Galasso; Mark Schankerman,"Patent rights, innovation, and firm exit",University of Toronto and NBER; London School of Economics and CEPR,2018-3,The RAND Journal of Economics,Economics and Econometrics,49,1,10.1111/1756-2171.12219,http://dx.doi.org/10.1111/1756-2171.12219
534,Gregory S. Crawford,The Impact of the 1992 Cable Act on Household Demand and Welfare,,2000,The RAND Journal of Economics,Economics and Econometrics,31,3,10.2307/2600995,http://dx.doi.org/10.2307/2600995
535,Andrea Pozzi,The effect of Internet distribution on brick‐and‐mortar sales,Einaudi Institute for Economics and Finance,2013-9,The RAND Journal of Economics,Economics and Econometrics,44,3,10.1111/1756-2171.12031,http://dx.doi.org/10.1111/1756-2171.12031
536,Aviv Nevo,Mergers with Differentiated Products: The Case of the Ready-to-Eat Cereal Industry,,2000,The RAND Journal of Economics,Economics and Econometrics,31,3,10.2307/2600994,http://dx.doi.org/10.2307/2600994
537,Daniel Ferreira; Marcelo Rezende,Corporate strategy and information disclosure,,2007-3,The RAND Journal of Economics,Economics and Econometrics,38,1,10.1111/j.1756-2171.2007.tb00050.x,http://dx.doi.org/10.1111/j.1756-2171.2007.tb00050.x
