,Authors,Title,Affiliations,Published Date,Journal Name ,Subjects,Volume,Issue,DOI,URL
1152,Franklin Allen,Do Financial Institutions Matter?,"
Franklin AllenWharton School, University of Pennsylvania. I am grateful to Douglas Diamond, David Easley, Yukihiko Endou, Douglas Gale, Bruce Grundy, Maureen O'Hara, and John Percival for helpful discussions. Lily Fang provided excellent research assistance.Search for more papers by this author",2001/08/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,56.0,4.0,10.1111/0022-1082.00361,http://dx.doi.org/10.1111/0022-1082.00361
1153,ROBIN GREENWOOD; SAMUEL G. HANSON; JEREMY C. STEIN,A Comparative-Advantage Approach to Government Debt Maturity,"
JEREMY C. STEIN
Greenwood and Hanson are with Harvard Business School. Stein is with Harvard University. We thank Robert Barro, Markus Brunnermeier, John Campbell, Martin Eichenbaum, Michael Fleming, Ken Froot, Kenneth Garbade, Julio Rotemberg, Andrei Shleifer, Ken Singleton (the Editor), Erik Stafford, Adi Sunderam, Matt Weinzierl, an anonymous referee and Associate Editor, and seminar participants at 2010 NBER Corporate Finance Meetings, Bocconi University, Federal Reserve Board, Harvard University, London School of Economics, New York University, Ohio State University, University of California Berkeley, University of California Los Angeles, University of California San Diego, and University of Miami for helpful comments and suggestions and we are grateful to Peggy Moreland for editorial assistance.Search for more papers by this author",2015/08/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,70.0,4.0,10.1111/jofi.12253,http://dx.doi.org/10.1111/jofi.12253
1154,RIC COLACITO; MARIANO M. CROCE; FEDERICO GAVAZZONI; ROBERT READY,Currency Risk Factors in a Recursive Multicountry Economy,"
ROBERT READY
Ric Colacito is at the Kenan-Flagler Business School, University of North Carolina–Chapel Hill and the NBER. Mariano M. Croce is with Bocconi University, the CEPR, the NBER, and the University of North Carolina–Chapel Hill. Federico Gavazzoni is with INSEAD. Robert Ready is at the Lundquist College of Business, University of Oregon. None of the authors have relevant or material financial interest that relates to the research described in this paper. We thank Bernard Dumas, Xavier Gabaix, Tarek Hassan, Ken Singleton (Editor), Adrien Verdelhan, two anonymous referees, and the Associate Editor at the Journal of Finance for their feedback. We also thank our discussants, Philippe Bacchetta, Jie Cao, Emmanuel Farhi, Pierre-Olivier Gourinchas, Christian Heyerdahl-Larsen, Matteo Maggiori, Thomas Maurer, and Pablo Ottonello, and seminar participants at Cambridge University, INSEAD, the NBER SI (IAP group), the meetings of the Econometric Society, the annual meeting of the European Finance Association, the Macro-Finance Society Conference, University of Melbourne, Monash University, BI Norwegian Business School, the annual meetings of the American Economic Association, the annual meeting of the American Finance Association, the annual meeting of the Midwest Finance Association, Bocconi University, the annual meeting of the Society for Financial Econometrics, the Fourth International Finance Conference in Hong Kong, and the SITE Conference for useful comments and insights. All errors remain our own.Search for more papers by this author",2018/12/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,73.0,6.0,10.1111/jofi.12720,http://dx.doi.org/10.1111/jofi.12720
1155,SVEN KLINGLER; SURESH SUNDARESAN,An Explanation of Negative Swap Spreads: Demand for Duration from Underfunded Pension Plans,"
SURESH SUNDARESAN
Klingler (corresponding author) is from the Department of Finance, BI Norwegian Business School. Sundaresan is from Columbia Business School. We are grateful to Stefan Nagel (the Editor), the Associate Editor, two anonymous referees, Darrell Duffie, Robin Greenwood, Wei Jiang, Tomas Kokholm, David Lando, Harry Mamaysky, Scott McDermott, Stephen Schaefer, Pedro Serrano, Morten Sørensen, Hyun Shin, Savitar Sundaresan, and Dimitri Vayanos for helpful comments. Klingler acknowledges support from the Center for Financial Frictions (FRIC), grant no. DNRF102. Sundaresan acknowledges with thanks the productive sabbatical spent at BIS, where the paper received useful suggestions and comments. We also thank participants in the seminars at the Swiss Finance Institute in Gerzensee and at the Indian School of Business for their comments. The authors have no conflicts of interest, as identified in the Disclosure Policy.Search for more papers by this author",2019/04/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,74.0,2.0,10.1111/jofi.12750,http://dx.doi.org/10.1111/jofi.12750
1156,KENNETH A. FROOT; TARUN RAMADORAI,"Currency Returns, Intrinsic Value, and Institutional-Investor Flows","
TARUN RAMADORAI
Froot is André R. Jakurski Professor of Business Administration at Harvard University and is a research fellow and Chairman of the Insurance Program at the NBER; Ramadorai is at the University of Oxford and CEPR. We thank an anonymous referee, Mark Aguiar, Atindra Barua, John Campbell, Randy Cohen, Frank Diebold, Bernard Dumas, Rich Lyons, Colin Mayer, Paul O'Connell, Andrei Shleifer, Jeremy Stein, Tuomo Vuolteenaho, Joshua White, and especially Jeff Frankel for comments; seminar participants at the Harvard Finance and International Economics Seminars and the NBER Spring IFM Program Meetings for discussions; the Department of Research at Harvard Business School for research support; and State Street Corporation and State Street Associates for data. All errors remain our responsibility. This is a substantially revised version of NBER Working Paper no. 9101.Search for more papers by this author",2005/06/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,60.0,3.0,10.1111/j.1540-6261.2005.00769.x,http://dx.doi.org/10.1111/j.1540-6261.2005.00769.x
1157,Douglas W. Diamond,"Presidential Address, Committing to Commit: Short-term Debt When Enforcement Is Costly","
Douglas W. Diamond
Douglas W. Diamond is at the University of Chicago, GSB and NBER. I am grateful to Douglas Baird, Tom Knox, Jeff Lacker, Robert Merton, Toby Moskowitz, Haresh Sapra, Elu von Thadden, Zvi Weiner, Luigi Zingales, and especially Effi Benmelech and Elizabeth Cammack for many helpful comments. This paper builds on joint work with Phil Dybvig and Raghu Rajan. I thank the National Science Foundation and the Center for Research in Security Prices at the University of Chicago for financial support.Search for more papers by this author",2004/08/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,59.0,4.0,10.1111/j.1540-6261.2004.00669.x,http://dx.doi.org/10.1111/j.1540-6261.2004.00669.x
1158,REBECCA N. HANN; MARIA OGNEVA; OGUZHAN OZBAS,Corporate Diversification and the Cost of Capital,"
OGUZHAN OZBAS
Rebecca N. Hann is with University of Maryland Smith School of Business; Maria Ogneva and Oguzhan Ozbas are with University of Southern California Marshall School of Business. We thank an anonymous referee, an anonymous Associate Editor, Phil Berger, Harry DeAngelo, Paul Fischer, Ilan Guedj, Cam Harvey (the Editor), Jerry Hoberg, Chris Jones, Simi Kedia, John Matsusaka, Berk Sensoy, and seminar participants at Baruch College, Chinese University of Hong Kong, Columbia University, Hong Kong University of Science and Technology, London Business School, Northwestern University, Penn State University, Purdue University, Sabancı University, University of Chicago, University of Hong Kong, University of New South Wales, University of Oregon, University of Southern California, 2011 AFA Meetings, DC Area Accounting Symposium, 21st Annual Conference on Financial Economics and Accounting, 2010 Harvard University Information, Markets, and Organizations Conference, 2010 Koç Finance Conference, 2010 Napa Conference on Financial Markets Research, 2009 University of Minnesota Empirical Conference, and 2010 University of Toronto Accounting Research Conference for helpful comments. We thank Jieying Zhang for helping us with bond pricing data. We also thank the Rock Center for Corporate Governance at Stanford University for providing access to the DealScan database and Yifeng Zhou for his excellent research assistance. Financial support from the Marshall General Research Fund and KPMG is gratefully acknowledged.Search for more papers by this author",2013/10/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,68.0,5.0,10.1111/jofi.12067,http://dx.doi.org/10.1111/jofi.12067
1159,DIRK JENTER,Market Timing and Managerial Portfolio Decisions,"
DIRK JENTER
*Dirk Jenter is at the MIT Sloan School of Management. I would like to thank Jeremy Stein, Peter Tufano, John Campbell, Jeffrey Wurgler, Robin Greenwood, Robert Kosowski, and Joshua White for their detailed suggestions. I am grateful for comments by the referee, Rick Green (the editor), Viral Acharya, Malcolm Baker, Nittai Bergman, Jeff Bevelander, David Brophy, Susan Chaplinsky, Randy Cohen, John Cochrane, Joshua Coval, John Graham, Paul Gompers, Brian Hall, Campbell Harvey, George Hettenhouse, David Hsieh, Li Jin, Joshua Lerner, S. P. Kothari, Asis Martinez-Jerez, Stewart Myers, Vikram Nanda, Scott Richardson, David Scharfstein, Antoinette Schoar, Andrei Shleifer, Luis Viceira, David Yermack, Jeffrey Zwiebel, and seminar participants at the 2002 Western Finance Association Meeting, the 2003 American Finance Association Meeting, the Harvard Finance Lunch, the University of Michigan, MIT Sloan, Indiana University, Emory, Harvard Business School, Stanford GSB, Darden, Duke, NYU Stern, Humboldt University Berlin, London Business School, William & Mary, and Chicago GSB. I would like to thank the Research Computing Services group at HBS, and especially Chris Allen and Kimball Lewis, for help with obtaining and understanding the data sets used in this paper. All remaining errors are my own.Search for more papers by this author",2005/08/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,60.0,4.0,10.1111/j.1540-6261.2005.00783.x,http://dx.doi.org/10.1111/j.1540-6261.2005.00783.x
1160,PAUL GOMPERS; JOSH LERNER; DAVID SCHARFSTEIN,"Entrepreneurial Spawning: Public Corporations and the Genesis of New Ventures, 1986 to 1999","
DAVID SCHARFSTEINPaul Gompers, Josh Lerner, and David Scharfstein are at Harvard University and National Bureau of Economic Research. Seminar participants at the Bank of Italy, Berkeley, Boston College, Boston University, Harvard, London Business School, MIT, the NBER, Stanford, the Stockholm Institute for Financial Research, the University of Chicago, and the University of Wisconsin provided useful comments, as did Rebecca Henderson, Steve Kaplan, Steven Klepper, Antoinette Schoar, Rob Stambaugh (the editor), Noam Wasserman, and an anonymous referee. We thank Harvard Business School's Division of Research and the National Science Foundation for financial support. We are grateful for the research assistance of Jason Breen, Jon Daniels, Sonia Koshy, Robin Lee, Jonathan Man, Beatrix Mietke, Oguzhan Ozbas, and Bernard Yoo. We also thank David Witherow of VentureOne and Tracey Boylston of Thomson Delphion for providing us with the data. All errors are our own.Search for more papers by this author",2005/04/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,60.0,2.0,10.1111/j.1540-6261.2005.00740.x,http://dx.doi.org/10.1111/j.1540-6261.2005.00740.x
1161,Gabriel Perez‐Quiros; Allan Timmermann,Firm Size and Cyclical Variations in Stock Returns,"
Allan TimmermannFederal Reserve Bank of New York, and University of California, San Diego, respectively. We thank Justin McCrary and Shawn Cole for excellent research assistance. An anonymous referee and the editor, René Stulz, provided numerous suggestions that greatly improved the paper. We are grateful to Wouter den Haan, David Marshall, and seminar participants at the University of Aarhus, the University of California, Santa Barbara, and Washington State University for discussion and comments. The views expressed are those of the authors and do not necessarily reflect those of the Federal Reserve Bank of New York or the Federal Reserve System.Search for more papers by this author",2000/06/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,55.0,3.0,10.1111/0022-1082.00246,http://dx.doi.org/10.1111/0022-1082.00246
1162,DIANE DEL GUERCIO; JONATHAN REUTER,Mutual Fund Performance and the Incentive to Generate Alpha,"
JONATHAN REUTER
Diane Del Guercio is at the Lundquist College of Business, University of Oregon. Jonathan Reuter is at the Carroll School of Management, Boston College, and is affiliated with the NBER. We are especially grateful to Paula Tkac for helpful discussions and comments. We also thank an anonymous referee, an Associate Editor, John Campbell, Larry Dann, Robin Greenwood, Ro Gutierrez, Campbell Harvey (Editor), Edie Hotchkiss, Greg Kadlec, Abhiroop Mukherjee, Jeff Pontiff, Antoinette Schoar, Phil Strahan, Laurens Swinkels, Hai Tran, Peter Tufano, Eric Zitzewitz, and seminar participants at Harvard University, the 2010 NBER Summer Institute Household Finance Workshop, the 2011 Boston College Center for Asset Management Conference on Financial Markets, and the 2012 HKUST Symposium on Household Finance for helpful comments. Del Guercio would like to acknowledge support from the Finance and Securities Analysis Center at the University of Oregon. We thank Lauren Beaudette and Hai Tran for providing excellent research assistance and Deb Wetherbee at Financial Research Corporation for generously providing data on mutual fund distribution channels.Search for more papers by this author",2014/08/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,69.0,4.0,10.1111/jofi.12048,http://dx.doi.org/10.1111/jofi.12048
1163,STIJN VAN NIEUWERBURGH; LAURA VELDKAMP,Information Immobility and the Home Bias Puzzle,"
LAURA VELDKAMP
Stijn Van Nieuwerburgh is with NYU Stern's Finance Department and NBER and Laura Veldkamp is with NYU Stern's Economics Department and NBER. Thanks to Campbell Harvey and an anonymous associate editor and referee for their comments, which substantially improved the paper. Thanks also to Pol Antras; Dave Backus; Pierre-Olivier Gourinchas; Urban Jermann; David Lesmond; Karen Lewis; Anthony Lynch; Arzu Ozoguz; Hyun Shin; Chris Sims; Eric Van Wincoop; and Mark Wright; participants at the following conferences: AEA, AFA, Banque de France conference on Economic Fluctuations Risk and Policy, Budapest SED, CEPR Asset Pricing meetings in Gerzensee, CEPR-National Bank of Belgium conference on international adjustment, Cleveland Fed International Macroeconomics and Finance conference, Econometric Society, EEA, Financial Economics and Accounting, Financial Management Association, Prague workshop in macro theory, NBER EF&G meetings, and NBER summer institute in International Finance and Macro; and seminar participants at Columbia GSB, Emory, Illinois, Iowa, GWU, LBS, LSE, Minneapolis Fed, MIT, New York Fed, NYU, Ohio State, Princeton, Rutgers, UCLA, UCSD, and Virginia for helpful comments and discussions. Laura Veldkamp thanks Princeton University for its hospitality and financial support through the Peter B. Kenen fellowship.Search for more papers by this author",2009/06/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,64.0,3.0,10.1111/j.1540-6261.2009.01462.x,http://dx.doi.org/10.1111/j.1540-6261.2009.01462.x
1164,QI CHEN; ITAY GOLDSTEIN; WEI JIANG,Directors' Ownership in the U.S. Mutual Fund Industry,"
WEI JIANGQi Chen is from the Fuqua School of Business, Duke University; Itay Goldstein is from the Wharton School, University of Pennsylvania; and Wei Jiang is from the Graduate School of Business, Columbia University. We thank Michael Bradley, Susan Christoffersen, Deborah DeMott, Franklin Edwards, Simon Gervais, Ron Gilson, Cam Harvey, Laurie Hodrick, Ron Kaniel, Jennifer Ma, David Robinson, Dragon Tang, Peter Tufano, May Wu, Paul Yakoboski, the associate editor, an anonymous referee, seminar participants at Columbia and Duke, and conference participants at the 2006 Financial Intermediation Research Society Meeting and the 2006 WFA meeting for helpful comments. We thank David Robinson for his assistance in the early stage of the project, Xiaozheng Wang for excellent research assistance, and several students at Columbia, Duke, and Wharton (especially Catlin Prendergast, Bailey Jones, and Nicholas Luby) for their excellent assistance in collecting the data. The authors gratefully acknowledge financial support from the Fuqua School of Business at Duke University (for Qi Chen), from the Rodney White Center at the Wharton School of the University of Pennsylvania (for Itay Goldstein), and from the Program for Economic Research at Columbia University and the Chazen Institute of Columbia Business School (for Wei Jiang). Qi Chen and Wei Jiang also acknowledge the financial support from TIAA-CREF Institute.Search for more papers by this author",2008/12/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,63.0,6.0,10.1111/j.1540-6261.2008.01410.x,http://dx.doi.org/10.1111/j.1540-6261.2008.01410.x
1165,CLEMENS SIALM; HANJIANG ZHANG,Tax-Efficient Asset Management: Evidence from Equity Mutual Funds,"
HANJIANG ZHANG
Clemens Sialm is at the McCombs School of Business, University of Texas at Austin, and at the National Bureau of Economic Research. Hanjiang Zhang is at Washington State University. We thank Stefan Nagel (the Editor); an Associate Editor; two referees; Dan Bergstresser; Jonathan Cohn; Magnus Dahlquist; Joel Dickson; Steve Dimmock; Rich Evans; Daniel Feenberg; Will Gerken; Greg Kadlec; Xiang Kang; Inmoo Lee; Marlena Lee; David Lesmond; Tobias Moskowitz; Tim Park; Jim Poterba; John Shoven; Nathan Sosner; Juan Sotes-Paladino; Laura Starks; Sheridan Titman; Scott Weisbenner; participants at the 2015 American Finance Association Meetings in Boston, the 2015 Asian Bureau of Finance and Economic Research Conference in Singapore, the 2018 Conference of Swiss Economists Abroad in Zurich, the 2018 European Symposium in Financial Markets in Gerzensee, and the 2018 Finance Down Under Conference in Melbourne; and seminar participants at AQR Capital Management, Georgetown University, Georgia State University, McGill University, Monash University, Northeastern University, Notre Dame University, Stanford University, Tulane University, University of California at Riverside, University of Delaware, University of Illinois at Chicago, University of Kentucky, University of Massachusetts at Amherst, University of New South Wales, University of Sydney, the University of Texas at Austin, University of Texas at San Antonio, and York University for helpful comments. We also thank Daniel Sialm for research assistance. Clemens Sialm is an independent consultant with AQR Capital Management and thanks the Stanford Institute for Economic Policy Research for financial support during his Sabbatical leave. We are grateful to the Geneva Institute for Wealth Management for their research award.Search for more papers by this author",2020/04/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,75.0,2.0,10.1111/jofi.12843,http://dx.doi.org/10.1111/jofi.12843
1166,ILAN COOPER,Asset Pricing Implications of Nonconvex Adjustment Costs and Irreversibility of Investment,"
ILAN COOPER
Ilan Cooper is with the Department of Financial Economics, Norwegian School of Management. This paper is based on a chapter of my doctoral dissertation at the Graduate School of Business of the University of Chicago. I am grateful to my advisors John Heaton, Owen Lamont, Toby Moskowitz, and especially George Constantinides and Steve Davis for their guidance and encouragement. I have benefited immensely from the comments and suggestions of Simon Benninga, Bruno Gerard, Leonid Kogan, Lior Menzly, Richard Priestley and Nahid Rahman. I owe special thanks to Rick Green (the editor) and an anonymous referee, whose insightful comments helped me improve the paper greatly. I am also grateful to John Cochrane, Adlai Fisher, Boyan Jovanovic, Marco Lyrio, Bernt-Arne Odegaard, and seminar participants at the University of Chicago, Federal Reserve Bank of Boston, Free University of Amsterdam, Norwegian School of Management, Copenhagen Business School, University of Haifa, Tel-Aviv University, Hebrew University, Norwegian School of Economics and Business Administration, 2003 EFA annual meeting, University of Leuven, Tilburg University, 2004 AFA annual meeting, and Stockholm School of Economics for helpful comments and suggestions. All remaining errors are my own.Search for more papers by this author",2006/02/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,61.0,1.0,10.1111/j.1540-6261.2006.00832.x,http://dx.doi.org/10.1111/j.1540-6261.2006.00832.x
1167,Michael J. Cooper; Roberto C. Gutierrez; Allaudeen Hameed,Market States and Momentum,"
Allaudeen Hameed
Cooper is from the Krannert Graduate School of Management, Purdue University. Gutierrez is from the Lundquist College of Business, University of Oregon. Hameed is from the NUS Business School, National University of Singapore. We gratefully acknowledge financial support from the John and Mary Willis research award (Cooper), a Summer Research Grant from the Department of Finance at Texas A&M (Gutierrez), and an Academic Research Grant from the National University of Singapore (Hameed). We thank Kent Daniel, Ken French, Simon Gervais, Eric Ghysels, Christo Pirinsky, Bhaskaran Swaminathan, and seminar participants at the University of Colorodo, University of Utah, and University of Virginia for their helpful discussions. Comments from the editor, Rick Green, and an anonymous referee are also gratefully acknowledged. Any errors are our own.Search for more papers by this author",2004/06/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,59.0,3.0,10.1111/j.1540-6261.2004.00665.x,http://dx.doi.org/10.1111/j.1540-6261.2004.00665.x
1168,Lawrence M. Benveniste; Alexander Ljungqvist; William J. Wilhelm; Xiaoyun Yu,Evidence of Information Spillovers in the Production of Investment Banking Services,"
Xiaoyun Yu
Benveniste is from the University of Minnesota Carlson School of Management. Ljungqvist is from the New York University Stern School of Business and the Centre for Economic Policy Research, London Wilhelm is from the Oxford University Said Business School and the University of Virginia McIntire School of Commerce. Yu is from the Indiana University Kelly School of Business. We thank Paul Seguin for numerous valuable insights and suggestions. We are also grateful to Walid Busaba, Rick Green (the editor), Pervin Shroff, Luigi Zingales, an anonymous referee, and seminar participants at the NYSE-CEPR “Design of Primary Equity Markets” conference (Capri 2000), the University of Minnesota, ISCTE Business School (Lis-bon), and the Faculdade de Economia do Porto for helpful comments. All errors are our own.Search for more papers by this author",2003/04/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,58.0,2.0,10.1111/1540-6261.00538,http://dx.doi.org/10.1111/1540-6261.00538
1169,Frans A. De Roon; Theo E. Nijman; Chris Veld,Hedging Pressure Effects in Futures Markets,"
Chris VeldDe Roon is from Erasmus University Rotterdam. Nijman and Veld are from the CentER for Economic Research at Tilburg University. We appreciate the comments made by an anonymous referee, René Stulz (the editor), Frank de Jong, Miguel Rosellon, and Bas Werker. Helpful comments have also been received from seminar participants at Tilburg University, Tübingen University, the University of Groningen, and the University of Maastricht.Search for more papers by this author",2000/06/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,55.0,3.0,10.1111/0022-1082.00253,http://dx.doi.org/10.1111/0022-1082.00253
1170,Russ Wermers,"Mutual Fund Performance: An Empirical Decomposition into Stock-Picking Talent, Style, Transactions Costs, and Expenses","
Russ WermersRobert H. Smith School of Business at the University of Maryland and Graduate School of Business Administration, University of Colorado at Boulder. I gratefully acknowledge research support from the Richard M. Burridge Center for Securities Analysis and Valuation at the University of Colorado as well as support from the Institute for Quantitative Research in Finance (the “Q-Group”). I also gratefully acknowledge grants from the Graduate School of the University of Colorado and from the UCLA Academic Senate, which were used to purchase some of the data used in this study. My thanks to Franklin Allen (the referee and AFA 2000 Program chairman), Peter Bernstein, Doug Breeden, Stephen Brown, Jennifer Conrad, Bob Conroy, Ken Eades, Mark Grinblatt, Spencer Martin, John Pringle, Brian Reid, Sheridan Titman, Charles Trzcinka, and Steve Vincent for helpful comments on this paper. I also thank participants at the 2000 American Finance Association session (in Boston, Massachusetts) on Mutual Fund Performance (especially Tobias Moskowitz, the discussant) as well as participants at finance workshops at the University of Colorado, the University of North Carolina, the University of Texas at Dallas, and the University of Virginia (Darden). Excellent research assistance was provided by Bill Ding, Michael Oswald, Inchul Suh, and Jing Yang at the University of Colorado.Search for more papers by this author",2000/08/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,55.0,4.0,10.1111/0022-1082.00263,http://dx.doi.org/10.1111/0022-1082.00263
1171,ALON BRAV; WEI JIANG; FRANK PARTNOY; RANDALL THOMAS,"Hedge Fund Activism, Corporate Governance, and Firm Performance","
RANDALL THOMAS
We thank the Acting Editor who handled our submission. Brav is with Duke University, Jiang is with Columbia University, Partnoy is with University of San Diego, and Thomas is with Vanderbilt University. The authors have benefited from discussions with Patrick Bolton, Bill Bratton, Martijn Cremers, Gregory Dyra, Alex Edmans, Allen Ferrell, Gur Huberman, Joe Mason, Edward Rock, Mark Roe, Roberta Romano, Tano Santos, William Spitz, Robert Thompson, and Gregory van Inwegen and comments from seminar and conference participants at the American Law and Economics Association, Arizona State University, Association of American Law Schools, BNP Paribas Hedge Fund Centre Symposium, Chicago Quantitative Alliance, Columbia University, The Conference Board, Drexel University, Duke University, FDIC, University of Florida, Goldman Sachs Asset Management, Hong Kong University of Science and Technology, Interdisciplinary Center (Herzlyia, Israel), Inquire (UK), University of Kansas, London Business School, Nanyang Technological University, National University of Singapore, Singapore Management University, Society of Quantitative Analysts, University of Amsterdam, U.S. Securities and Exchange Commission, University of Texas at Austin, University of Virginia, University of Washington, Washington University in St. Louis, Wharton, the European Financial Management Association annual meeting in Vienna, and the Vanderbilt Investor Activism Conference. We owe special thanks to a large number of research assistants for their help in data collection and, in particular, to Jennifer Blessing, Amod Gautam, Greg Klochkoff, and Samantha Prouty. We also thank George Murillo for excellent research assistance. Brav and Jiang acknowledge the financial support from the FDIC, the Q-Group, and the Yale/Oxford Shareholders and Corporate Governance Research Agenda. Jiang is also thankful for support from Ivy Asset Management Corp. through their partnership with Columbia Business School.Search for more papers by this author",2008/08/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,63.0,4.0,10.1111/j.1540-6261.2008.01373.x,http://dx.doi.org/10.1111/j.1540-6261.2008.01373.x
1172,LAUREN COHEN; CHRISTOPHER MALLOY; LUKASZ POMORSKI,Decoding Inside Information,"
LUKASZ POMORSKI
Cohen and Malloy are at the Harvard Business School and NBER; Pomorski is at the University of Toronto. We would like to thank Dan Bergstresser, Sabrina Buti, John Campbell, Jeff Coles, Josh Coval, Chuck Dale, Craig Doidge, Esther Eiling, Ben Esty, Fritz Foley, Cam Harvey, Harold Hau, Inigo Fraser-Jenkins, Julian Franks, Robin Greenwood, Raymond Kan, Inmoo Lee, Jan Mahrt-Smith, Jennifer Marietta-Westberg, Jacob Oded, Jeff Pontiff, Bryan Routledge, Nejat Seyhun, Tao Shu, Rick Sias, Sunil Wahal, Jason Wei, the Associate Editor, an anonymous referee, and seminar participants at the United States Securities and Exchange Commission (SEC), AQR Capital, Arrowstreet Capital, Binghamton, Dartmouth University, Harvard Business School, University of Missouri, the Canada Pension Plan Investment Board, the Chicago Quantitative Alliance Annual Fall Conference, the China International Conference, the Center for Research in Securities Prices (CRSP) Forum, the European Finance Association Meeting in Frankfurt, the Inquire UK Conference in Cambridge, the Rothschild Caesarea Center 7th Annual Conference, Universidad Autonoma de Barcelona, and the Western Finance Association Meeting in Victoria for helpful comments and suggestions. We thank David Kim for outstanding research assistance, and we are grateful to Diego Garcia and Oyvind Norli for providing data on geographic locations of firm operations. We gratefully acknowledge funding from the National Science Foundation. We are also grateful for funding from INQUIRE UK. This article represents the views of the authors and not of INQUIRE.Search for more papers by this author",2012/06/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,67.0,3.0,10.1111/j.1540-6261.2012.01740.x,http://dx.doi.org/10.1111/j.1540-6261.2012.01740.x
1173,WENJIN KANG; K. GEERT ROUWENHORST; KE TANG,A Tale of Two Premiums: The Role of Hedgers and Speculators in Commodity Futures Markets,"
KE TANG
Wenjin Kang is at the School of Finance, Shanghai University of Finance and Economics and the Shanghai Institute of International Finance and Economics. Geert Rouwenhorst is at the Yale School of Management and a partner at SummerHaven Investment Management. Ke Tang is at the Institute of Economics, School of Social Sciences at Tsinghua University. We have benefited from comments and suggestions from Hendrik Bessembinder; Geetesh Bhardwaj; Ing-haw Cheng; Gary Gorton; Ravi Jagannathan; Andrei Kirilenko; Pete Kyle; Peng Liu; Anna Pavlova; Neil Pearson; Tarun Ramadorai; Michel Robe; Matthew Spiegel; Marta Szymanowska; Dimitry Vayanos; two anonymous referees; the Editor (Stefan Nagel); and seminar participants at 2013 National Bureau of Economic Research (NBER) Meetings on the Economics of Commodity Markets, 2015 Western Finance Association Annual Conference, 2015 China International Conference in Finance, First Commodity Conference at Leibnitz University Hannover, United Nations Conference of Trade and Development (UNCTAD), Collegio Carlo Alberto, the CFTC, the Chinese University of Hong Kong, the City University of Hong Kong, CKGSB, Notre Dame, Hong Kong Polytech University, JP Morgan Commodity Centre at University of Colorado Denver, Luxembourg School of Finance, Pontifical Catholic University of Chile, Shanghai JiaoTong University, Shanghai University of Finance and Economics, SKKU Graduate School of Business (Seoul), University of Macau, Washington University St. Louis, and Yale University. Kang acknowledges research support from Shanghai University of Finance and Economics. Rouwenhorst acknowledges research support from the Yale School of Management. Tang acknowledges financial support from the National Natural Science Fundation of China (Grant No. 71973075) and National Science Fund for Distinguished Young Scholars of China (Grant No. 71325007). SummerHaven Investment Management invests in, among other things, commodity futures. The views expressed here are those of the authors and not necessarily those of any affiliated institution.Search for more papers by this author",2020/02/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,75.0,1.0,10.1111/jofi.12845,http://dx.doi.org/10.1111/jofi.12845
