,Authors,Title,Affiliations,Published Date,Journal Name ,Subjects,Volume,Issue,DOI,URL
237,Norbert Christopeit; Stefan G. N. Hoderlein,Local Partitioned Regression,,2006-5,Econometrica,Economics and Econometrics,74,3,10.1111/j.1468-0262.2006.00683.x,http://dx.doi.org/10.1111/j.1468-0262.2006.00683.x
238,William R. Zame,"Incentives, Contracts, and Markets: A General Equilibrium Theory of Firms",,2007-9,Econometrica,Economics and Econometrics,75,5,10.1111/j.1468-0262.2007.00799.x,http://dx.doi.org/10.1111/j.1468-0262.2007.00799.x
239,Frank A. Cowell; Maria-Pia Victoria-Feser,Welfare Rankings in the Presence of Contaminated Data,,2002-5,Econometrica,Economics and Econometrics,70,3,10.1111/1468-0262.00324,http://dx.doi.org/10.1111/1468-0262.00324
240,Mark Satterthwaite; Artyom Shneyerov,"Dynamic Matching, Two-Sided Incomplete Information, and Participation Costs: Existence and Convergence to Perfect Competition",,2007-1,Econometrica,Economics and Econometrics,75,1,10.1111/j.1468-0262.2007.00735.x,http://dx.doi.org/10.1111/j.1468-0262.2007.00735.x
241,Victor Aguirregabiria; Pedro Mira,Swapping the Nested Fixed Point Algorithm: A Class of Estimators for Discrete Markov Decision Models,,2002-7,Econometrica,Economics and Econometrics,70,4,10.1111/1468-0262.00340,http://dx.doi.org/10.1111/1468-0262.00340
242,Matthew O. Jackson; Jeroen M. Swinkels,Existence of Equilibrium in Single and Double Private Value Auctions1,,2005-1,Econometrica,Economics and Econometrics,73,1,10.1111/j.1468-0262.2005.00566.x,http://dx.doi.org/10.1111/j.1468-0262.2005.00566.x
243,Arthur Lewbel,Estimation of Average Treatment Effects with Misclassification,,2007-3,Econometrica,Economics and Econometrics,75,2,10.1111/j.1468-0262.2006.00756.x,http://dx.doi.org/10.1111/j.1468-0262.2006.00756.x
244,Jacob Glazer; Ariel Rubinstein,On Optimal Rules of Persuasion,,2004-11,Econometrica,Economics and Econometrics,72,6,10.1111/j.1468-0262.2004.00551.x,http://dx.doi.org/10.1111/j.1468-0262.2004.00551.x
245,Keisuke Hirano; Guido W. Imbens; Geert Ridder; Donald B. Rubin,Combining Panel Data Sets with Attrition and Refreshment Samples,,2001-11,Econometrica,Economics and Econometrics,69,6,10.1111/1468-0262.00260,http://dx.doi.org/10.1111/1468-0262.00260
246,Kaushik Basu; Tapan Mitra,Aggregating Infinite Utility Streams with InterGenerational Equity: The Impossibility of Being Paretian,,2003-9,Econometrica,Economics and Econometrics,71,5,10.1111/1468-0262.00458,http://dx.doi.org/10.1111/1468-0262.00458
247,Luojia Hu,Estimation of a Censored Dynamic Panel Data Model,,2002-11,Econometrica,Economics and Econometrics,70,6,10.1111/1468-0262.00384,http://dx.doi.org/10.1111/1468-0262.00384
248,Han Hong; Elie Tamer,Inference in Censored Models with Endogenous Regressors,,2003-5,Econometrica,Economics and Econometrics,71,3,10.1111/1468-0262.00430,http://dx.doi.org/10.1111/1468-0262.00430
249,Angel Serrat,A Dynamic Equilibrium Model of International Portfolio Holdings,,2001-11,Econometrica,Economics and Econometrics,69,6,10.1111/1468-0262.00254,http://dx.doi.org/10.1111/1468-0262.00254
250,Helmut Bester; Roland Strausz,Contracting with Imperfect Commitment and the Revelation Principle: The Single Agent Case,,2001-7,Econometrica,Economics and Econometrics,69,4,10.1111/1468-0262.00231,http://dx.doi.org/10.1111/1468-0262.00231
251,Manuel S. Santos,Accuracy of Numerical Solutions Using the Euler Equation Residuals,,2000-11,Econometrica,Economics and Econometrics,68,6,10.1111/1468-0262.00165,http://dx.doi.org/10.1111/1468-0262.00165
252,Marco Ottaviani; Andrea Prat,The Value of Public Information in Monopoly,,2001-11,Econometrica,Economics and Econometrics,69,6,10.1111/1468-0262.00262,http://dx.doi.org/10.1111/1468-0262.00262
253,Ulrich K. Muller; Graham Elliott,Tests for Unit Roots and the Initial Condition,,2003-7,Econometrica,Economics and Econometrics,71,4,10.1111/1468-0262.00447,http://dx.doi.org/10.1111/1468-0262.00447
254,Tilman Borgers; Antonio J. Morales; Rajiv Sarin,Expedient and Monotone Learning Rules,,2004-3,Econometrica,Economics and Econometrics,72,2,10.1111/j.1468-0262.2004.00495.x,http://dx.doi.org/10.1111/j.1468-0262.2004.00495.x
255,Dirk Bergemann; Stephen Morris,Robust Mechanism Design,,2005-11,Econometrica,Economics and Econometrics,73,6,10.1111/j.1468-0262.2005.00638.x,http://dx.doi.org/10.1111/j.1468-0262.2005.00638.x
256,Chris Elbers; Jean O. Lanjouw; Peter Lanjouw,Micro-Level Estimation of Poverty and Inequality,,2003-1,Econometrica,Economics and Econometrics,71,1,10.1111/1468-0262.00399,http://dx.doi.org/10.1111/1468-0262.00399
257,Yoram Halevy,Ellsberg Revisited: An Experimental Study,,2007-3,Econometrica,Economics and Econometrics,75,2,10.1111/j.1468-0262.2006.00755.x,http://dx.doi.org/10.1111/j.1468-0262.2006.00755.x
258,Tomas Philipson,"Data Markets, Missing Data, and Incentive Pay",,2001-7,Econometrica,Economics and Econometrics,69,4,10.1111/1468-0262.00232,http://dx.doi.org/10.1111/1468-0262.00232
259,Michael Jansson; Marcelo J. Moreira,Optimal Inference in Regression Models with Nearly Integrated Regressors,,2006-5,Econometrica,Economics and Econometrics,74,3,10.1111/j.1468-0262.2006.00679.x,http://dx.doi.org/10.1111/j.1468-0262.2006.00679.x
260,Yacine Ait-Sahalia,Maximum Likelihood Estimation of Discretely Sampled Diffusions: A Closed-form Approximation Approach,,2002-1,Econometrica,Economics and Econometrics,70,1,10.1111/1468-0262.00274,http://dx.doi.org/10.1111/1468-0262.00274
261,Robert E. Lucas; Esteban Rossi-Hansberg,On the Internal Structure of Cities,,2002-7,Econometrica,Economics and Econometrics,70,4,10.1111/1468-0262.00338,http://dx.doi.org/10.1111/1468-0262.00338
262,Philippe Jehiel; Benny Moldovanu,Efficient Design with Interdependent Valuations,,2001-9,Econometrica,Economics and Econometrics,69,5,10.1111/1468-0262.00240,http://dx.doi.org/10.1111/1468-0262.00240
263,Patrick J. Kehoe; Fabrizio Perri,International Business Cycles with Endogenous Incomplete Markets,,2002-5,Econometrica,Economics and Econometrics,70,3,10.1111/1468-0262.00314,http://dx.doi.org/10.1111/1468-0262.00314
264,Manuel Amador; Ivan Werning; George-Marios Angeletos,Commitment vs. Flexibility,,2006-3,Econometrica,Economics and Econometrics,74,2,10.1111/j.1468-0262.2006.00666.x,http://dx.doi.org/10.1111/j.1468-0262.2006.00666.x
265,Garry F. Barrett; Stephen G. Donald,Consistent Tests for Stochastic Dominance,,2003-1,Econometrica,Economics and Econometrics,71,1,10.1111/1468-0262.00390,http://dx.doi.org/10.1111/1468-0262.00390
266,Eduardo Zambrano; Timothy J. Vogelsang,A Simple Test of the Law of Demand for the United States,,2000-7,Econometrica,Economics and Econometrics,68,4,10.1111/1468-0262.t01-1-00144,http://dx.doi.org/10.1111/1468-0262.t01-1-00144
267,Kiminori Matsuyama,"Financial Market Globalization, Symmetry-Breaking, and Endogenous Inequality of Nations",,2004-5,Econometrica,Economics and Econometrics,72,3,10.1111/j.1468-0262.2004.00514.x,http://dx.doi.org/10.1111/j.1468-0262.2004.00514.x
268,P. Collin-Dufresne; R. Goldstein; J. Hugonnier,A General Formula for Valuing Defaultable Securities,,2004-9,Econometrica,Economics and Econometrics,72,5,10.1111/j.1468-0262.2004.00538.x,http://dx.doi.org/10.1111/j.1468-0262.2004.00538.x
269,Giuseppe Moscarini; Lones Smith,The Law of Large Demand for Information,,2002-11,Econometrica,Economics and Econometrics,70,6,10.1111/1468-0262.00378,http://dx.doi.org/10.1111/1468-0262.00378
270,Ariel Rubinstein,Dilemmas of an Economic Theorist,,2006-7,Econometrica,Economics and Econometrics,74,4,10.1111/j.1468-0262.2006.00689.x,http://dx.doi.org/10.1111/j.1468-0262.2006.00689.x
271,Yeon-Koo Che; Jozsef Sakovics,A Dynamic Theory of Holdup,,2004-7,Econometrica,Economics and Econometrics,72,4,10.1111/j.1468-0262.2004.00526.x,http://dx.doi.org/10.1111/j.1468-0262.2004.00526.x
272,Mireia Jofre-Bonet; Martin Pesendorfer,Estimation of a Dynamic Auction Game,,2003-9,Econometrica,Economics and Econometrics,71,5,10.1111/1468-0262.00455,http://dx.doi.org/10.1111/1468-0262.00455
273,Anna Mikusheva,Uniform Inference in Autoregressive Models,,2007-9,Econometrica,Economics and Econometrics,75,5,10.1111/j.1468-0262.2007.00798.x,http://dx.doi.org/10.1111/j.1468-0262.2007.00798.x
274,Bernhard von Stengel; Antoon van den Elzen; Dolf Talman,Computing Normal Form Perfect Equilibria for Extensive Two-Person Games,,2002-3,Econometrica,Economics and Econometrics,70,2,10.1111/1468-0262.00300,http://dx.doi.org/10.1111/1468-0262.00300
275,Laurens Cherchye; Bram De Rock; Frederic Vermeulen,The Collective Model of Household Consumption: A Nonparametric Characterization,,2007-3,Econometrica,Economics and Econometrics,75,2,10.1111/j.1468-0262.2006.00757.x,http://dx.doi.org/10.1111/j.1468-0262.2006.00757.x
276,Raymond Deneckere; Meng-Yu Liang,Bargaining with Interdependent Values,,2006-9,Econometrica,Economics and Econometrics,74,5,10.1111/j.1468-0262.2006.00706.x,http://dx.doi.org/10.1111/j.1468-0262.2006.00706.x
277,Eugenio S. A. Bobenrieth H.; Juan R. A. Bobenrieth H.; Brian D. Wright,A Commodity Price Process with a Unique Continuous Invariant Distribution Having Infinite Mean,,2002-5,Econometrica,Economics and Econometrics,70,3,10.1111/1468-0262.00323,http://dx.doi.org/10.1111/1468-0262.00323
278,Ken Burdett; Melvyn Coles,Equilibrium Wage-Tenure Contracts,,2003-9,Econometrica,Economics and Econometrics,71,5,10.1111/1468-0262.00453,http://dx.doi.org/10.1111/1468-0262.00453
279,P. M. Robinson; J. Hualde,Cointegration in Fractional Systems with Unknown Integration Orders,,2003-11,Econometrica,Economics and Econometrics,71,6,10.1111/1468-0262.00468,http://dx.doi.org/10.1111/1468-0262.00468
280,D. W. K. Andrews,End-of-Sample Instability Tests,,2003-11,Econometrica,Economics and Econometrics,71,6,10.1111/1468-0262.00466,http://dx.doi.org/10.1111/1468-0262.00466
281,Richard C. Barnett; Eric O'N. Fisher,"Comment on: ""Do Sunspots Matter When Spot Market Equilibria Are Unique?""",,2002-1,Econometrica,Economics and Econometrics,70,1,10.1111/1468-0262.00282,http://dx.doi.org/10.1111/1468-0262.00282
282,Martin W. Cripps; Jeroen M. Swinkels,Efficiency of Large Double Auctions,,2006-1,Econometrica,Economics and Econometrics,74,1,10.1111/j.1468-0262.2006.00649.x,http://dx.doi.org/10.1111/j.1468-0262.2006.00649.x
283,Monica Brezzi; Tze Leung Lai,Incomplete Learning from Endogenous Data in Dynamic Allocation,,2000-11,Econometrica,Economics and Econometrics,68,6,10.1111/1468-0262.00170,http://dx.doi.org/10.1111/1468-0262.00170
284,Yacine At-Sahalia; Jean Jacod,Fisher's Information for Discretely Sampled Lvy Processes,,2008-7,Econometrica,Economics and Econometrics,76,4,10.1111/j.1468-0262.2008.00858.x,http://dx.doi.org/10.1111/j.1468-0262.2008.00858.x
285,Guy Laroque,Income Maintenance and Labor Force Participation,,2005-3,Econometrica,Economics and Econometrics,73,2,10.1111/j.1468-0262.2005.00582.x,http://dx.doi.org/10.1111/j.1468-0262.2005.00582.x
286,Michel Benaim; Jorgen W. Weibull,Deterministic Approximation of Stochastic Evolution in Games,,2003-5,Econometrica,Economics and Econometrics,71,3,10.1111/1468-0262.00429,http://dx.doi.org/10.1111/1468-0262.00429
287,Dean Corbae; Sam Ouliaris; Peter C. B. Phillips,Band Spectral Regression with Trending Data,,2002-5,Econometrica,Economics and Econometrics,70,3,10.1111/1468-0262.00319,http://dx.doi.org/10.1111/1468-0262.00319
288,Songnian Chen,Rank Estimation of Transformation Models,,2002-7,Econometrica,Economics and Econometrics,70,4,10.1111/1468-0262.00347,http://dx.doi.org/10.1111/1468-0262.00347
289,Masao Ogaki; Qiang Zhang,Decreasing Relative Risk Aversion and Tests of Risk Sharing,,2001-3,Econometrica,Economics and Econometrics,69,2,10.1111/1468-0262.00201,http://dx.doi.org/10.1111/1468-0262.00201
290,Charles Zhoucheng Zheng,Optimal Auction with Resale,,2002-11,Econometrica,Economics and Econometrics,70,6,10.1111/j.1468-0262.2002.00438.x,http://dx.doi.org/10.1111/j.1468-0262.2002.00438.x
291,Clifford M. Hurvich; Eric Moulines; Philippe Soulier,Estimating Long Memory in Volatility,,2005-7,Econometrica,Economics and Econometrics,73,4,10.1111/j.1468-0262.2005.00616.x,http://dx.doi.org/10.1111/j.1468-0262.2005.00616.x
292,Aloisio Araujo; Mario Rui Pascoa; Juan Pablo Torres-Martinez,Collateral Avoids Ponzi Schemes in Incomplete Markets,,2002-7,Econometrica,Economics and Econometrics,70,4,10.1111/1468-0262.00343,http://dx.doi.org/10.1111/1468-0262.00343
293,Martin F. Hellwig; Klaus M. Schmidt,Discrete-Time Approximations of the Holmstrom-Milgrom Brownian-Motion Model of Intertemporal Incentive Provision,,2002-11,Econometrica,Economics and Econometrics,70,6,10.1111/j.1468-0262.2002.00439.x,http://dx.doi.org/10.1111/j.1468-0262.2002.00439.x
294,Michael Peters,Common Agency and the Revelation Principle,,2001-9,Econometrica,Economics and Econometrics,69,5,10.1111/1468-0262.00245,http://dx.doi.org/10.1111/1468-0262.00245
295,Muhamet Yildiz,Bargaining without a Common Prior-An Immediate Agreement Theorem,,2003-5,Econometrica,Economics and Econometrics,71,3,10.1111/1468-0262.00426,http://dx.doi.org/10.1111/1468-0262.00426
296,Udo Ebert; Patrick Moyes,Equivalence Scales Reconsidered,,2003-1,Econometrica,Economics and Econometrics,71,1,10.1111/1468-0262.00397,http://dx.doi.org/10.1111/1468-0262.00397
297,Ning Sun; Zaifu Yang,Equilibria and Indivisibilities: Gross Substitutes and Complements,,2006-9,Econometrica,Economics and Econometrics,74,5,10.1111/j.1468-0262.2006.00708.x,http://dx.doi.org/10.1111/j.1468-0262.2006.00708.x
298,Larry Samuelson,Information-Based Relative Consumption Effects,,2004-1,Econometrica,Economics and Econometrics,72,1,10.1111/j.1468-0262.2004.00479.x,http://dx.doi.org/10.1111/j.1468-0262.2004.00479.x
299,Mats Persson; Torsten Persson; Lars E. O. Svensson,Time Consistency of Fiscal and Monetary Policy: A Solution,,2006-1,Econometrica,Economics and Econometrics,74,1,10.1111/j.1468-0262.2006.00653.x,http://dx.doi.org/10.1111/j.1468-0262.2006.00653.x
300,Felix Kubler; Karl Schmedders,Stationary Equilibria in Asset-Pricing Models with Incomplete Markets and Collateral,,2003-11,Econometrica,Economics and Econometrics,71,6,10.1111/1468-0262.00469,http://dx.doi.org/10.1111/1468-0262.00469
301,Kenneth L. Judd; Sevin Yeltekin; James Conklin,Computing Supergame Equilibria,,2003-7,Econometrica,Economics and Econometrics,71,4,10.1111/1468-0262.t01-1-00445,http://dx.doi.org/10.1111/1468-0262.t01-1-00445
302,Chiaki Hara,Existence of Equilibria in Economies with Bads,,2005-3,Econometrica,Economics and Econometrics,73,2,10.1111/j.1468-0262.2005.00590.x,http://dx.doi.org/10.1111/j.1468-0262.2005.00590.x
303,Chris Shannon; William R. Zame,Quadratic Concavity and Determinacy of Equilibrium,,2002-3,Econometrica,Economics and Econometrics,70,2,10.1111/1468-0262.00298,http://dx.doi.org/10.1111/1468-0262.00298
304,Whitney K. Newey; Fushing Hsieh; James M. Robins,Twicing Kernels and a Small Bias Property of Semiparametric Estimators,,2004-5,Econometrica,Economics and Econometrics,72,3,10.1111/j.1468-0262.2004.00518.x,http://dx.doi.org/10.1111/j.1468-0262.2004.00518.x
305,Kandori Michihiro,"Randomization, Communication, and Efficiency in Repeated Games with Imperfect Public Monitoring",,2003-1,Econometrica,Economics and Econometrics,71,1,10.1111/1468-0262.00398,http://dx.doi.org/10.1111/1468-0262.00398
306,Massimo Marinacci,Probabilistic Sophistication and Multiple Priors,,2002-3,Econometrica,Economics and Econometrics,70,2,10.1111/1468-0262.00303,http://dx.doi.org/10.1111/1468-0262.00303
307,Helmut Lutkepohl; Pentti Saikkonen; Carsten Trenkler,Testing for the Cointegrating Rank of a VAR Process with Level Shift at Unknown Time,,2004-3,Econometrica,Economics and Econometrics,72,2,10.1111/j.1468-0262.2004.00505.x,http://dx.doi.org/10.1111/j.1468-0262.2004.00505.x
308,Victor Chernozhukov; Han Hong,Likelihood Estimation and Inference in a Class of Nonregular Econometric Models,,2004-9,Econometrica,Economics and Econometrics,72,5,10.1111/j.1468-0262.2004.00540.x,http://dx.doi.org/10.1111/j.1468-0262.2004.00540.x
309,Wei-Torng Juang,Learning from Popularity,,2001-5,Econometrica,Economics and Econometrics,69,3,10.1111/1468-0262.00211,http://dx.doi.org/10.1111/1468-0262.00211
310,In-Uck Park,Moral Hazard Contracting and Private Credit Markets,,2004-5,Econometrica,Economics and Econometrics,72,3,10.1111/j.1468-0262.2004.00510.x,http://dx.doi.org/10.1111/j.1468-0262.2004.00510.x
311,Kiho Yoon,A Folk Theorem for Asynchronously Repeated Games,,2001-1,Econometrica,Economics and Econometrics,69,1,10.1111/1468-0262.00182,http://dx.doi.org/10.1111/1468-0262.00182
312,Hans Haller; Roger Lagunoff,Genericity and Markovian Behavior in Stochastic Games,,2000-9,Econometrica,Economics and Econometrics,68,5,10.1111/1468-0262.00156,http://dx.doi.org/10.1111/1468-0262.00156
313,Thorsten Hens,Do Sunspots Matter when Spot Market Equilibria are Unique?,,2000-3,Econometrica,Economics and Econometrics,68,2,10.1111/1468-0262.00117,http://dx.doi.org/10.1111/1468-0262.00117
314,Srihari Govindan; Andrew McLennan,On the Generic Finiteness of Equilibrium Outcome Distributions in Game Forms,,2001-3,Econometrica,Economics and Econometrics,69,2,10.1111/1468-0262.00198,http://dx.doi.org/10.1111/1468-0262.00198
315,Donald J. Brown; Chris Shannon,"Uniqueness, Stability, and Comparative Statics in Rationalizable Walrasian Markets",,2000-11,Econometrica,Economics and Econometrics,68,6,10.1111/1468-0262.00172,http://dx.doi.org/10.1111/1468-0262.00172
316,Dirk Bergemann; Juuso Valimaki,Information Acquisition and Efficient Mechanism Design,,2002-5,Econometrica,Economics and Econometrics,70,3,10.1111/1468-0262.00317,http://dx.doi.org/10.1111/1468-0262.00317
317,Yossi Feinberg; Andrzej Skrzypacz,Uncertainty about Uncertainty and Delay in Bargaining,,2005-1,Econometrica,Economics and Econometrics,73,1,10.1111/j.1468-0262.2005.00565.x,http://dx.doi.org/10.1111/j.1468-0262.2005.00565.x
318,Yixiao Sun; Peter C. B. Phillips; Sainan Jin,Optimal Bandwidth Selection in Heteroskedasticity–Autocorrelation Robust Testing,,2008-1,Econometrica,Economics and Econometrics,76,1,10.1111/j.0012-9682.2008.00822.x,http://dx.doi.org/10.1111/j.0012-9682.2008.00822.x
319,Michael Jansson,The Error in Rejection Probability of Simple Autocorrelation Robust Tests,,2004-5,Econometrica,Economics and Econometrics,72,3,10.1111/j.1468-0262.2004.00517.x,http://dx.doi.org/10.1111/j.1468-0262.2004.00517.x
320,Tymon Tatur,On the Trade off Between Deficit and Inefficiency and the Double Auction with a Fixed Transaction Fee,,2005-3,Econometrica,Economics and Econometrics,73,2,10.1111/j.1468-0262.2005.00587.x,http://dx.doi.org/10.1111/j.1468-0262.2005.00587.x
321,Simon Grant; Atsushi Kajii; Ben Polak,Temporal Resolution of Uncertainty and Recursive Non-expected Utility Models,,2000-3,Econometrica,Economics and Econometrics,68,2,10.1111/1468-0262.00116,http://dx.doi.org/10.1111/1468-0262.00116
322,Francesc Marmol; Carlos Velasco,Consistent Testing of Cointegrating Relationships,,2004-11,Econometrica,Economics and Econometrics,72,6,10.1111/j.1468-0262.2004.00554.x,http://dx.doi.org/10.1111/j.1468-0262.2004.00554.x
323,Dinah Rosenberg; Eilon Solan; Nicolas Vieille,Social Learning in One-Arm Bandit Problems,,2007-11,Econometrica,Economics and Econometrics,75,6,10.1111/j.1468-0262.2007.00807.x,http://dx.doi.org/10.1111/j.1468-0262.2007.00807.x
324,Peter Bossaerts; Charles Plott; William R. Zame,"Prices and Portfolio Choices in Financial Markets: Theory, Econometrics, Experiments",,2007-7,Econometrica,Economics and Econometrics,75,4,10.1111/j.1468-0262.2007.00780.x,http://dx.doi.org/10.1111/j.1468-0262.2007.00780.x
325,Jonathan Weinstein; Muhamet Yildiz,A Structure Theorem for Rationalizability with Application to Robust Predictions of Refinements,,2007-3,Econometrica,Economics and Econometrics,75,2,10.1111/j.1468-0262.2006.00751.x,http://dx.doi.org/10.1111/j.1468-0262.2006.00751.x
326,Atsushi Inoue; Lutz Kilian,Bootstrapping Autoregressive Processes with Possible Unit Roots,,2002-1,Econometrica,Economics and Econometrics,70,1,10.1111/1468-0262.00281,http://dx.doi.org/10.1111/1468-0262.00281
327,Donald W. K. Andrews; Moshe Buchinsky,A Three-step Method for Choosing the Number of Bootstrap Repetitions,,2000-1,Econometrica,Economics and Econometrics,68,1,10.1111/1468-0262.00092,http://dx.doi.org/10.1111/1468-0262.00092
328,Jean-Marie Dufour; Mohamed Taamouti,Projection-Based Statistical Inference in Linear Structural Models with Possibly Weak Instruments,,2005-7,Econometrica,Economics and Econometrics,73,4,10.1111/j.1468-0262.2005.00618.x,http://dx.doi.org/10.1111/j.1468-0262.2005.00618.x
329,Frank Kleibergen,Testing Parameters in GMM Without Assuming that They Are Identified,,2005-7,Econometrica,Economics and Econometrics,73,4,10.1111/j.1468-0262.2005.00610.x,http://dx.doi.org/10.1111/j.1468-0262.2005.00610.x
330,Marcelo J. Moreira,A Conditional Likelihood Ratio Test for Structural Models,,2003-7,Econometrica,Economics and Econometrics,71,4,10.1111/1468-0262.00438,http://dx.doi.org/10.1111/1468-0262.00438
331,Srihari Govindan; Robert Wilson,Direct Proofs of Generic Finiteness of Nash Equilibrium Outcomes,,2001-5,Econometrica,Economics and Econometrics,69,3,10.1111/1468-0262.00213,http://dx.doi.org/10.1111/1468-0262.00213
332,Sushil Bikhchandani; Shurojit Chatterji; Ron Lavi; Ahuva Mu'alem; Noam Nisan; Arunava Sen,Weak Monotonicity Characterizes Deterministic Dominant-Strategy Implementation,,2006-7,Econometrica,Economics and Econometrics,74,4,10.1111/j.1468-0262.2006.00695.x,http://dx.doi.org/10.1111/j.1468-0262.2006.00695.x
333,Werner Ploberger; Peter C. B. Phillips,Empirical Limits for Time Series Econometric Models,,2003-3,Econometrica,Economics and Econometrics,71,2,10.1111/1468-0262.00419,http://dx.doi.org/10.1111/1468-0262.00419
334,John H. Cochrane,Long-Term Debt and Optimal Policy in the Fiscal Theory of the Price Level,,2001-1,Econometrica,Economics and Econometrics,69,1,10.1111/1468-0262.00179,http://dx.doi.org/10.1111/1468-0262.00179
335,Richard Blundell; Xiaohong Chen; Dennis Kristensen,Semi-Nonparametric IV Estimation of Shape-Invariant Engel Curves,,2007-11,Econometrica,Economics and Econometrics,75,6,10.1111/j.1468-0262.2007.00808.x,http://dx.doi.org/10.1111/j.1468-0262.2007.00808.x
336,Matthijs van Veelen,An Impossibility Theorem Concerning Multilateral International Comparison of Volumes,,2002-1,Econometrica,Economics and Econometrics,70,1,10.1111/1468-0262.00280,http://dx.doi.org/10.1111/1468-0262.00280
337,Andrew McLennan,The Expected Number of Nash Equilibria of a Normal Form Game,,2005-1,Econometrica,Economics and Econometrics,73,1,10.1111/j.1468-0262.2005.00567.x,http://dx.doi.org/10.1111/j.1468-0262.2005.00567.x
338,Yongheng Deng; John M. Quigley; Robert Order,"Mortgage Terminations, Heterogeneity and the Exercise of Mortgage Options",,2000-3,Econometrica,Economics and Econometrics,68,2,10.1111/1468-0262.00110,http://dx.doi.org/10.1111/1468-0262.00110
339,Matthew O. Jackson; Leo K. Simon; Jeroen M. Swinkels; William R. Zame,Communication and Equilibrium in Discontinuous Games of Incomplete Information,,2002-9,Econometrica,Economics and Econometrics,70,5,10.1111/1468-0262.00351,http://dx.doi.org/10.1111/1468-0262.00351
340,Paolo Ghirardato; Fabio Maccheroni; Massimo Marinacci; Marciano Siniscalchi,A Subjective Spin on Roulette Wheels,,2003-11,Econometrica,Economics and Econometrics,71,6,10.1111/1468-0262.00472,http://dx.doi.org/10.1111/1468-0262.00472
341,Philip J. Cross; Charles F. Manski,"Regressions, Short and Long",,2002-1,Econometrica,Economics and Econometrics,70,1,10.1111/1468-0262.00279,http://dx.doi.org/10.1111/1468-0262.00279
342,Peter P. Wakker,Testing and Characterizing Properties of Nonadditive Measures Through Violations of the Sure-Thing Principle,,2001-7,Econometrica,Economics and Econometrics,69,4,10.1111/1468-0262.00229,http://dx.doi.org/10.1111/1468-0262.00229
343,Bernhard Rauch,A Divisible Search Model of Fiat Money: A Comment,,2000-1,Econometrica,Economics and Econometrics,68,1,10.1111/1468-0262.00097,http://dx.doi.org/10.1111/1468-0262.00097
344,Joel L. Horowitz; Vladimir G. Spokoiny,"An Adaptive, Rate-Optimal Test of a Parametric Mean-Regression Model Against a Nonparametric Alternative",,2001-5,Econometrica,Economics and Econometrics,69,3,10.1111/1468-0262.00207,http://dx.doi.org/10.1111/1468-0262.00207
345,Yves Sprumont,On the Discrete Version of the Aumann-Shapley Cost-Sharing Method,,2005-9,Econometrica,Economics and Econometrics,73,5,10.1111/j.1468-0262.2005.00633.x,http://dx.doi.org/10.1111/j.1468-0262.2005.00633.x
346,Faruk Gul; Wolfgang Pesendorfer,Self-Control and the Theory of Consumption,,2004-1,Econometrica,Economics and Econometrics,72,1,10.1111/j.1468-0262.2004.00480.x,http://dx.doi.org/10.1111/j.1468-0262.2004.00480.x
347,B. Douglas Bernheim; Antonio Rangel; Luis Rayo,The Power of the Last Word in Legislative Policy Making,,2006-9,Econometrica,Economics and Econometrics,74,5,10.1111/j.1468-0262.2006.00701.x,http://dx.doi.org/10.1111/j.1468-0262.2006.00701.x
348,Ying Chen; Navin Kartik; Joel Sobel,Selecting Cheap-Talk Equilibria,,2008-1,Econometrica,Economics and Econometrics,76,1,10.1111/j.0012-9682.2008.00819.x,http://dx.doi.org/10.1111/j.0012-9682.2008.00819.x
349,Fernando Alvarez; Urban J. Jermann,"Efficiency, Equilibrium, and Asset Pricing with Risk of Default",,2000-7,Econometrica,Economics and Econometrics,68,4,10.1111/1468-0262.00137,http://dx.doi.org/10.1111/1468-0262.00137
350,Edward J. Green; Ruilin Zhou,Dynamic Monetary Equilibrium in a Random Matching Economy,,2002-5,Econometrica,Economics and Econometrics,70,3,10.1111/1468-0262.00315,http://dx.doi.org/10.1111/1468-0262.00315
351,Donald W. K. Andrews,Cross-Section Regression with Common Shocks,,2005-9,Econometrica,Economics and Econometrics,73,5,10.1111/j.1468-0262.2005.00629.x,http://dx.doi.org/10.1111/j.1468-0262.2005.00629.x
352,Donald W. K. Andrews; Patrik Guggenberger,A Bias-Reduced Log-Periodogram Regression Estimator for the Long-Memory Parameter,,2003-3,Econometrica,Economics and Econometrics,71,2,10.1111/1468-0262.00420,http://dx.doi.org/10.1111/1468-0262.00420
353,Daniel Houser; Michael Keane; Kevin McCabe,Behavior in a Dynamic Decision Problem: An Analysis of Experimental Evidence Using a Bayesian Type Classification Algorithm,,2004-5,Econometrica,Economics and Econometrics,72,3,10.1111/j.1468-0262.2004.00512.x,http://dx.doi.org/10.1111/j.1468-0262.2004.00512.x
354,Russell Davidson; Jean-Yves Duclos,Statistical Inference for Stochastic Dominance and for the Measurement of Poverty and Inequality,,2000-11,Econometrica,Economics and Econometrics,68,6,10.1111/1468-0262.00167,http://dx.doi.org/10.1111/1468-0262.00167
355,Marco Bassetto,A Game-Theoretic View of the Fiscal Theory of the Price Level,,2002-11,Econometrica,Economics and Econometrics,70,6,10.1111/1468-0262.00373,http://dx.doi.org/10.1111/1468-0262.00373
